Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2017,25,Khatib,2,2.0,2,2.0,0.0,0.5428571428571428,0.8,1.6,2.0,27.8,33.3,24.1,3.6428571428571432,51.1
2017,26,Khatib,5,3.6666666666666665,2,5.2,0.0,1.8,4.8,4.8,5.0,27.271428571428572,33.7,23.8,3.7428571428571433,25.2
2017,27,Khatib,7,6.5,6,21.4,0.0,5.0857142857142845,11.4,11.8,11.8,27.285714285714285,32.5,23.7,4.1,32.8
2017,28,Khatib,4,2.0,0,63.0,0.0,10.77142857142857,34.5,46.5,58.5,27.12857142857143,33.7,22.7,4.5857142857142845,31.7
2017,29,Khatib,1,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,28.771428571428572,33.5,24.6,5.557142857142856,29.5
2017,30,Khatib,3,2.5,2,8.0,0.0,1.1428571428571428,8.0,8.0,8.0,29.04285714285714,33.3,24.5,6.171428571428571,33.5
2017,31,Khatib,1,0.5,0,5.5,0.0,0.9285714285714286,5.5,5.5,5.5,29.37142857142857,34.0,24.9,7.1,42.1
2017,32,Khatib,4,4.0,4,58.4,0.2,14.066666666666668,35.4,53.2,56.6,27.21428571428571,32.8,23.6,3.957142857142856,29.5
2017,33,Khatib,3,1.5,0,52.2,0.0,9.9,36.0,42.2,47.4,27.16,32.9,22.7,4.366666666666666,28.1
2017,34,Khatib,0,0.0,0,7.2,0.0,1.3,6.6,6.8,6.8,28.24,32.9,25.2,5.333333333333333,29.9
2017,35,Khatib,1,0.5,0,3.6,0.0,0.8857142857142858,2.8,3.6,3.6,28.228571428571428,34.1,24.9,5.271428571428571,26.6
2017,36,Khatib,2,1.5,1,39.8,0.0,10.857142857142856,25.0,37.6,39.0,27.6,33.2,23.8,3.971428571428572,31.0
2017,37,Khatib,2,1.0,0,5.8,0.0,1.8571428571428568,3.2,4.0,4.0,27.771428571428572,33.5,23.6,4.014285714285714,28.4
2017,38,Khatib,0,0.0,0,16.6,0.0,7.8,16.6,16.6,16.6,27.142857142857146,32.5,23.1,3.9142857142857146,37.1
2017,39,Khatib,0,0.0,0,23.2,0.0,9.828571428571427,22.4,23.2,23.2,27.128571428571433,32.8,23.3,3.1714285714285717,35.3
2017,40,Khatib,3,1.5,0,72.6,0.0,15.028571428571427,60.4,70.8,72.2,26.74285714285714,34.3,23.2,3.2142857142857144,27.4
2017,41,Khatib,0,0.0,0,27.6,0.0,6.342857142857143,24.8,26.8,27.4,28.066666666666666,34.5,23.4,3.585714285714286,33.5
2017,42,Khatib,3,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,29.457142857142852,35.2,24.7,3.585714285714286,28.1
2017,43,Khatib,2,2.0,2,28.8,0.0,5.057142857142857,26.8,28.4,28.8,27.500000000000004,34.6,24.0,3.2857142857142856,36.7
2017,44,Khatib,2,2.0,2,37.8,0.0,9.942857142857145,30.8,34.4,35.0,27.157142857142855,33.5,23.0,3.3000000000000003,34.2
2017,45,Khatib,1,0.5,0,93.0,1.4,31.714285714285715,52.2,63.4,75.8,26.242857142857147,32.6,23.3,3.0999999999999988,33.1
2017,46,Khatib,1,1.0,1,,,,,,,,,,,
2017,47,Khatib,1,1.0,1,,,,,,,,,,,
2017,48,Khatib,1,0.5,0,,,,,,,,,,,
2017,49,Khatib,0,0.0,0,0.4,0.4,0.4,0.4,0.4,0.4,28.7,33.9,25.1,4.3,17.6
2017,50,Khatib,0,0.0,0,37.5,0.0,16.557142857142857,26.5,33.0,34.5,26.775,33.0,23.7,4.228571428571429,41.8
2017,51,Khatib,5,2.5,0,42.4,0.0,8.571428571428571,19.4,21.4,22.2,27.342857142857145,33.2,23.9,6.128571428571428,36.0
2017,52,Khatib,7,7.0,7,111.8,0.0,22.525,35.0,39.8,61.0,26.925,32.5,23.7,4.875,34.6
2018,1,Khatib,2,2.0,2,92.0,0.0,19.066666666666666,21.0,30.6,42.4,26.157142857142855,32.0,23.5,3.6428571428571432,25.6
2018,2,Khatib,0,0.0,0,88.4,7.8,30.485714285714288,27.0,53.2,70.2,24.357142857142854,33.1,21.5,5.299999999999999,33.5
2018,3,Khatib,3,1.5,0,34.4,0.0,5.9714285714285715,29.8,30.4,30.4,26.814285714285717,33.9,22.6,4.928571428571429,29.9
2018,4,Khatib,3,2.5,2,56.8,0.0,20.057142857142857,38.2,54.0,56.0,27.02857142857143,33.2,21.8,4.314285714285715,35.6
2018,5,Khatib,2,1.0,0,57.4,0.0,15.542857142857144,46.6,57.4,57.4,27.357142857142854,34.3,22.4,6.114285714285715,70.9
2018,6,Khatib,4,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.785714285714285,32.9,23.3,7.514285714285713,36.7
2018,7,Khatib,10,7.0,4,34.2,0.0,6.428571428571429,33.8,33.8,34.2,27.514285714285712,33.8,23.2,6.599999999999999,37.1
2018,8,Khatib,6,4.5,3,3.2,0.0,0.8285714285714286,2.6,2.6,3.2,27.57142857142857,33.7,24.2,6.371428571428572,31.7
2018,9,Khatib,4,3.0,2,92.6,0.0,19.142857142857142,50.0,89.8,92.2,27.614285714285714,34.2,23.8,5.342857142857143,28.8
2018,10,Khatib,5,3.5,2,18.2,0.0,4.542857142857144,10.0,14.8,17.6,27.714285714285715,33.8,23.6,5.914285714285714,39.2
2018,11,Khatib,3,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,35.1,24.4,6.185714285714285,31.3
2018,12,Khatib,0,0.0,0,2.0,0.0,0.3428571428571429,1.2,1.6,1.6,28.54285714285714,34.5,24.5,5.814285714285713,32.4
2018,13,Khatib,0,0.0,0,20.0,0.0,7.114285714285715,16.4,18.8,19.2,26.800000000000004,34.1,22.9,4.214285714285714,29.9
2018,14,Khatib,3,1.5,0,21.0,0.0,3.0,13.0,17.6,19.4,28.46666666666667,34.3,25.0,5.6571428571428575,30.6
2018,15,Khatib,6,5.5,5,28.8,0.0,4.6571428571428575,26.4,28.2,28.8,28.58,34.9,24.5,5.6000000000000005,31.7
2018,16,Khatib,3,2.5,2,9.6,0.0,2.4,5.4,5.6,9.4,27.75,34.3,24.7,4.325,33.8
2018,17,Khatib,8,4.5,1,27.4,0.0,8.066666666666668,10.8,20.0,23.6,27.8,34.3,22.4,3.583333333333333,34.2
2018,18,Khatib,8,8.0,8,22.2,0.0,6.542857142857144,20.6,22.0,22.2,27.657142857142862,34.6,24.0,3.6285714285714286,40.7
2018,19,Khatib,4,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,29.6,34.2,24.9,5.48,27.7
2018,20,Khatib,2,1.0,0,60.6,0.2,15.6,23.6,40.2,55.6,27.13333333333333,33.5,22.7,3.25,34.6
2018,21,Khatib,3,3.0,3,12.6,1.0,5.428571428571429,8.2,9.6,9.6,27.771428571428572,34.0,24.0,3.6428571428571432,26.6
2018,22,Khatib,2,1.5,1,38.8,0.0,11.314285714285711,21.6,31.8,35.2,27.557142857142853,33.1,22.7,3.0857142857142854,27.0
2018,23,Khatib,1,0.5,0,1.2,0.0,0.17142857142857146,1.0,1.2,1.2,29.12857142857143,34.2,24.0,4.1571428571428575,32.4
2018,24,Khatib,5,2.5,0,42.0,0.0,8.4,37.8,41.6,41.8,28.2,33.6,21.8,4.114285714285714,34.9
2018,25,Khatib,8,7.0,6,28.0,0.0,9.228571428571428,23.6,26.8,27.8,27.02857142857143,32.9,23.5,3.7428571428571433,31.7
2018,26,Khatib,9,7.0,5,28.0,0.0,10.485714285714286,16.2,19.6,23.6,26.02857142857143,32.4,22.5,3.085714285714286,25.6
2018,27,Khatib,10,8.5,7,25.0,0.0,3.6857142857142855,11.0,15.4,16.6,27.728571428571428,32.5,22.3,4.542857142857144,29.9
2018,28,Khatib,10,8.0,6,8.0,0.0,2.2,5.0,5.6,6.0,28.014285714285712,34.0,22.2,4.628571428571427,44.6
2018,29,Khatib,5,4.5,4,19.6,0.0,3.171428571428572,14.0,18.8,19.2,28.428571428571434,32.6,23.8,5.0,26.6
2018,30,Khatib,8,4.5,1,20.4,0.0,2.914285714285714,13.4,19.6,20.4,28.799999999999994,33.4,23.5,5.028571428571428,29.5
2018,31,Khatib,10,8.0,6,27.2,0.0,6.114285714285713,18.8,23.2,26.6,27.385714285714283,32.2,23.3,4.5285714285714285,31.3
2018,32,Khatib,5,3.5,2,4.0,0.0,0.5714285714285714,3.2,3.6,3.6,28.271428571428572,33.7,22.1,5.171428571428573,48.6
2018,33,Khatib,11,7.0,3,0.8,0.0,0.20000000000000004,0.8,0.8,0.8,29.28,33.7,25.4,6.616666666666667,29.2
2018,34,Khatib,13,13.0,13,75.4,0.0,12.2,21.4,21.6,39.0,27.885714285714283,33.6,24.0,5.057142857142857,36.4
2018,35,Khatib,24,19.0,14,20.2,0.0,5.057142857142857,16.0,17.0,20.2,27.328571428571426,33.3,23.2,5.614285714285713,39.2
2018,36,Khatib,23,18.5,14,25.6,0.0,11.428571428571427,17.2,19.4,25.0,26.37142857142857,32.5,22.1,5.457142857142856,35.6
2018,37,Khatib,22,20.0,18,2.0,0.0,0.7714285714285715,1.6,1.6,1.8,27.542857142857148,33.1,24.1,6.071428571428571,25.6
2018,38,Khatib,21,19.5,18,60.6,0.0,15.457142857142859,42.6,57.8,59.4,26.92857142857143,33.4,22.1,6.071428571428571,42.8
2018,39,Khatib,19,17.0,15,6.8,0.0,0.9714285714285714,4.4,5.4,6.6,28.9,34.0,24.4,6.2857142857142865,29.9
2018,40,Khatib,13,12.0,11,5.2,0.0,0.8,3.2,5.0,5.0,29.014285714285712,34.1,25.1,6.2142857142857135,41.8
2018,41,Khatib,10,9.0,8,69.0,0.6,21.17142857142857,32.0,39.4,55.8,26.17142857142857,32.7,23.9,6.071428571428571,32.4
2018,42,Khatib,8,7.0,6,5.4,0.0,1.3714285714285717,4.0,4.8,5.4,27.642857142857146,34.0,22.9,6.114285714285713,36.0
2018,43,Khatib,14,10.5,7,64.2,0.0,18.171428571428574,39.8,59.4,64.2,27.271428571428572,34.1,22.9,6.185714285714285,45.7
2018,44,Khatib,18,16.0,14,19.8,0.0,7.933333333333334,17.6,19.2,19.8,26.68333333333333,33.5,23.8,7.083333333333332,37.8
2018,45,Khatib,10,10.0,10,12.8,0.8,5.933333333333334,9.4,12.0,12.2,26.73333333333333,33.0,24.0,6.733333333333333,39.2
2018,46,Khatib,13,13.0,13,46.2,0.0,14.333333333333336,29.6,44.2,46.2,26.816666666666666,32.7,22.4,6.433333333333334,46.4
2018,47,Khatib,14,12.0,10,38.4,0.2,14.085714285714287,25.0,31.4,32.8,27.085714285714282,33.7,22.6,6.9,63.0
2018,48,Khatib,15,14.5,14,13.2,0.2,6.428571428571428,6.6,6.8,8.0,27.271428571428572,33.3,23.8,8.014285714285714,51.1
2018,49,Khatib,12,11.0,10,21.8,1.2,10.0,10.6,13.4,17.8,26.97142857142858,32.9,24.0,7.557142857142857,36.0
2018,50,Khatib,12,12.0,12,28.4,0.0,14.971428571428573,24.6,27.0,27.0,26.485714285714288,32.7,23.4,9.357142857142858,36.4
2018,51,Khatib,13,11.5,10,18.4,0.0,4.542857142857144,12.8,17.6,18.4,27.67142857142857,34.2,24.0,9.614285714285714,32.8
2018,52,Khatib,16,14.333333333333336,13,16.4,0.0,2.35,13.2,15.6,16.0,28.0875,34.7,23.3,8.9125,52.6
2019,1,Khatib,15,15.0,15,26.0,0.0,4.333333333333333,25.2,26.0,26.0,28.58333333333333,34.0,24.1,9.533333333333333,42.1
2019,2,Khatib,34,28.5,23,14.0,0.0,2.657142857142857,8.4,9.2,13.8,28.5,33.6,24.6,10.971428571428573,35.6
2019,3,Khatib,42,38.5,35,49.2,0.0,12.485714285714286,14.0,23.8,31.0,27.542857142857148,33.0,23.3,12.557142857142857,46.8
2019,4,Khatib,33,32.5,32,2.0,0.0,0.31428571428571433,2.0,2.0,2.0,27.78571428571429,32.7,24.2,12.557142857142859,47.2
2019,5,Khatib,45,45.0,45,0.8,0.0,0.1142857142857143,0.8,0.8,0.8,28.02857142857143,33.4,24.8,12.171428571428569,39.6
2019,6,Khatib,,,,0.4,0.0,0.05714285714285715,0.4,0.4,0.4,28.585714285714282,34.6,24.5,10.957142857142859,33.8
2019,7,Khatib,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.68333333333333,34.5,23.5,11.933333333333332,38.5
2019,8,Khatib,,,,33.2,0.0,16.6,32.2,33.2,33.2,,,,10.6,33.1
2019,9,Khatib,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.3,34.2,23.8,11.866666666666667,39.6
2019,10,Khatib,,,,34.6,0.0,7.633333333333333,29.4,34.4,34.6,28.78333333333333,35.0,23.7,9.666666666666666,32.8
2019,11,Khatib,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,34.9,23.5,10.86,31.0
2019,12,Khatib,,,,40.0,0.0,10.0,18.8,24.0,35.4,28.825,35.3,22.9,10.525,33.5
2019,13,Khatib,,,,33.8,0.0,8.549999999999999,23.4,31.2,33.2,28.1,33.5,22.2,8.475,48.6
2019,14,Khatib,37,37.0,37,16.0,0.0,3.0,10.2,12.0,13.4,28.214285714285715,34.9,22.8,8.242857142857144,48.6
2019,15,Khatib,34,34.0,34,15.8,0.0,4.228571428571429,13.8,15.4,15.8,28.442857142857147,34.2,24.8,7.142857142857142,32.8
2019,16,Khatib,46,46.0,46,62.6,0.0,15.56,50.2,60.2,62.4,29.56,35.3,24.7,7.12,43.9
2019,17,Khatib,48,48.0,48,2.2,0.0,1.1,0.4,0.8,1.2,28.25,35.6,24.6,7.2,28.1
2019,18,Khatib,56,52.5,49,6.8,0.0,2.3999999999999995,6.2,6.6,6.8,28.328571428571426,34.6,24.6,6.785714285714286,32.8
2019,19,Khatib,94,94.0,94,42.8,0.0,9.37142857142857,13.2,19.8,21.6,28.57142857142857,34.7,23.2,6.5,45.0
2019,20,Khatib,147,147.0,147,35.0,0.0,8.966666666666663,30.6,34.4,35.0,27.880000000000006,34.3,23.7,7.683333333333334,33.1
2019,21,Khatib,135,135.0,135,2.0,0.0,0.42857142857142855,1.8,1.8,2.0,28.4,34.7,25.1,8.071428571428571,37.1
2019,22,Khatib,106,106.0,106,10.0,0.0,4.0,6.0,6.2,7.2,28.48333333333333,33.9,23.1,7.933333333333334,40.0
2019,23,Khatib,128,115.5,103,43.6,0.0,12.066666666666668,16.4,32.0,39.0,26.84,32.9,24.4,8.583333333333332,28.1
2019,24,Khatib,121,121.0,121,29.4,0.0,8.533333333333333,15.8,21.6,22.8,28.100000000000005,33.6,24.2,7.966666666666666,36.7
2019,25,Khatib,93,93.0,93,28.4,0.0,6.2,12.0,13.8,14.2,27.542857142857148,33.0,22.9,8.22857142857143,48.2
2019,26,Khatib,83,83.0,83,2.6,0.0,0.5428571428571429,2.4,2.4,2.4,28.78571428571429,33.4,24.9,8.071428571428571,33.1
2019,27,Khatib,76,73.5,71,18.8,0.0,5.114285714285714,15.6,18.8,18.8,28.8,34.2,23.4,8.17142857142857,30.6
2019,28,Khatib,80,80.0,80,26.8,0.0,6.2285714285714295,23.8,25.4,25.4,28.52857142857143,33.7,23.3,8.37142857142857,29.2
2019,29,Khatib,92,92.0,92,13.8,0.0,3.8,10.0,13.8,13.8,28.114285714285717,33.3,23.9,8.371428571428572,31.3
2019,30,Khatib,101,101.0,101,10.8,0.0,3.0285714285714285,9.4,9.8,10.2,27.942857142857147,33.6,23.5,8.471428571428572,42.8
2019,31,Khatib,127,127.0,127,0.0,0.0,0.0,0.0,0.0,0.0,29.1,33.6,24.2,7.899999999999999,35.3
2019,32,Khatib,117,117.0,117,2.0,0.0,0.37142857142857133,2.0,2.0,2.0,29.042857142857148,33.6,25.5,7.814285714285713,36.0
2019,33,Khatib,123,123.0,123,4.2,0.0,0.8285714285714286,4.2,4.2,4.2,29.47142857142857,33.9,25.5,8.22857142857143,30.2
2019,34,Khatib,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.514285714285712,34.2,25.2,8.471428571428572,42.5
2019,35,Khatib,117,117.0,117,30.5,0.0,5.271428571428571,11.0,21.0,30.0,27.87142857142857,33.4,23.3,8.671428571428573,46.4
2019,36,Khatib,64,64.0,64,27.0,0.0,3.8571428571428568,14.0,22.5,26.5,29.07142857142857,33.8,23.7,8.471428571428572,30.2
2019,37,Khatib,58,58.0,58,6.2,0.0,0.8857142857142858,5.0,6.0,6.0,28.52857142857143,33.5,24.5,8.071428571428571,33.5
2019,38,Khatib,32,32.0,32,0.0,0.0,0.0,0.0,0.0,0.0,28.657142857142855,34.0,24.1,8.442857142857143,33.5
2019,39,Khatib,46,46.0,46,82.5,0.0,19.928571428571427,35.5,49.5,64.5,27.342857142857138,34.4,21.1,9.114285714285714,44.3
2019,40,Khatib,41,41.0,41,43.5,0.0,9.214285714285714,25.0,26.5,26.5,25.6,32.8,21.1,8.271428571428572,42.5
2019,41,Khatib,38,38.0,38,40.5,0.0,10.3,31.0,40.0,40.5,25.914285714285718,32.9,21.5,8.414285714285715,42.8
2019,42,Khatib,38,38.0,38,16.5,0.0,3.2428571428571433,10.0,12.5,16.5,26.82857142857143,33.1,22.8,8.9,39.6
2019,43,Khatib,30,30.0,30,15.5,0.0,8.142857142857142,14.0,14.0,14.0,26.185714285714287,32.9,22.9,8.328571428571427,60.5
2019,44,Khatib,58,58.0,58,22.0,0.0,5.771428571428572,19.5,22.0,22.0,26.67142857142857,33.0,22.6,7.3428571428571425,40.0
2019,45,Khatib,73,73.0,73,12.5,0.0,3.3714285714285714,12.0,12.5,12.5,27.342857142857145,33.8,22.5,6.9,38.9
2019,46,Khatib,98,98.0,98,17.0,0.0,2.657142857142857,15.5,17.0,17.0,26.728571428571428,33.3,22.8,7.3428571428571425,54.4
2019,47,Khatib,127,127.0,127,41.6,0.2,7.485714285714287,27.8,36.4,39.4,26.2,33.5,23.5,7.2142857142857135,37.8
2019,48,Khatib,96,96.0,96,97.2,0.0,23.0,57.2,69.8,74.4,27.114285714285714,33.3,23.0,7.1,41.8
2019,49,Khatib,69,69.0,69,45.4,0.0,6.485714285714287,14.6,22.6,40.8,27.1,32.7,21.8,8.714285714285714,41.8
2019,50,Khatib,75,75.0,75,66.4,2.0,28.342857142857145,23.6,27.6,40.4,24.742857142857147,31.6,22.9,6.328571428571428,47.5
2019,51,Khatib,60,60.0,60,15.0,0.0,2.7142857142857144,14.4,14.6,14.8,25.6,30.4,22.1,6.785714285714287,33.5
2019,52,Khatib,75,75.0,75,25.8,0.0,2.9777777777777783,23.4,25.6,25.6,26.9,32.9,23.1,8.266666666666666,36.7
