Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Max PSI East,Avg PSI East
2016,50,Changi,5.0,2.5,0.0,29.6,0.0,4.942857142857143,19.6,20.4,20.6,27.928571428571434,33.6,23.4,7.200000000000001,38.5,64.0,53.028169014084504
2016,51,Changi,1.0,0.5,0.0,73.0,0.0,17.742857142857144,30.6,43.0,67.2,27.385714285714286,33.4,23.3,7.7285714285714295,45.0,56.0,44.402985074626855
2016,52,Changi,4.0,2.5,1.0,3.8,0.0,0.9666666666666665,1.0,1.2,1.8,26.616666666666664,32.0,23.4,7.566666666666666,34.6,58.0,44.549180327868854
2017,1,Changi,5.0,3.0,1.0,2.8,0.0,0.7,2.4,2.8,2.8,27.6375,33.7,23.5,7.525,36.7,59.0,46.71232876712329
2017,2,Changi,12.0,9.0,6.0,26.4,0.0,5.799999999999999,23.4,24.0,24.0,27.5,32.6,21.8,7.614285714285715,40.0,65.0,56.02097902097902
2017,3,Changi,6.0,5.5,5.0,31.4,0.0,9.6,26.8,30.6,30.8,26.685714285714287,32.0,23.5,7.614285714285713,36.0,55.0,48.53459119496857
2017,4,Changi,19.0,15.5,12.0,60.6,0.0,11.685714285714285,12.8,15.2,20.4,26.0,30.8,23.0,8.657142857142857,46.1,52.0,35.98136645962733
2017,5,Changi,8.0,5.5,3.0,25.4,0.0,9.685714285714283,22.2,23.4,24.8,26.799999999999994,32.4,24.2,7.771428571428572,34.9,59.0,41.0125
2017,6,Changi,8.0,5.5,3.0,21.0,0.0,5.1714285714285735,11.4,13.6,18.0,26.842857142857145,31.9,23.5,9.971428571428572,48.2,63.0,49.352517985611506
2017,7,Changi,8.0,6.5,5.0,16.4,0.0,2.7142857142857144,5.4,7.4,9.8,26.757142857142853,31.1,22.6,13.785714285714285,44.6,57.0,46.72
2017,8,Changi,5.0,4.0,3.0,31.2,0.0,4.971428571428572,10.0,16.6,21.0,27.057142857142853,31.6,23.6,9.057142857142855,36.7,60.0,53.433962264150935
2017,9,Changi,6.0,5.5,5.0,22.0,0.0,7.3428571428571425,6.2,7.4,8.6,26.557142857142853,30.9,22.9,11.0,43.2,59.0,44.670807453416145
2017,10,Changi,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17142857142857,31.6,24.5,10.842857142857143,35.6,59.0,55.56521739130435
2017,11,Changi,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27.92857142857143,33.3,24.5,8.542857142857144,32.0,73.0,61.85625
2017,12,Changi,1.0,1.0,1.0,21.4,0.0,3.114285714285714,8.8,9.2,14.2,28.085714285714282,33.3,24.1,8.22857142857143,32.0,68.0,56.25
2017,13,Changi,,,,30.2,2.4,11.085714285714284,20.2,27.0,28.8,26.857142857142854,32.5,23.6,6.0285714285714285,46.1,61.0,53.22981366459627
2017,14,Changi,6.0,5.5,5.0,37.8,0.0,7.114285714285715,28.0,33.8,36.0,27.92857142857143,34.4,22.9,6.285714285714287,36.4,56.0,51.288288288288285
2017,15,Changi,5.0,4.5,4.0,22.0,0.0,4.942857142857143,8.2,15.0,20.0,27.914285714285718,32.5,23.1,7.2142857142857135,33.5,69.0,55.95394736842106
2017,16,Changi,2.0,2.0,2.0,18.0,0.0,5.4,10.0,11.6,16.8,28.085714285714282,32.9,23.6,5.985714285714287,37.4,86.0,62.73417721518987
2017,17,Changi,4.0,2.0,0.0,42.8,0.0,11.142857142857142,28.2,39.4,42.2,27.514285714285712,32.7,22.8,6.1000000000000005,32.0,79.0,64.34782608695652
2017,18,Changi,0.0,0.0,0.0,12.0,0.0,4.342857142857143,11.2,11.8,11.8,28.457142857142852,31.9,24.8,6.471428571428571,37.1,83.0,64.14285714285714
2017,19,Changi,4.0,2.0,0.0,19.2,0.0,2.8571428571428568,8.8,13.4,15.8,28.442857142857147,32.4,24.9,7.7857142857142865,37.1,62.0,52.88198757763975
2017,20,Changi,4.0,2.5,1.0,27.2,0.0,5.114285714285714,23.4,26.6,27.2,28.97142857142857,32.5,24.1,9.985714285714282,39.2,53.0,45.19108280254777
2017,21,Changi,2.0,1.5,1.0,25.8,0.0,6.6571428571428575,6.8,10.0,15.6,28.128571428571423,31.9,23.6,9.214285714285714,43.6,67.0,53.41726618705036
2017,22,Changi,6.0,3.5,1.0,44.8,0.0,9.542857142857144,26.0,41.4,43.4,28.67142857142857,32.8,23.6,8.7,44.3,61.0,47.4472049689441
2017,23,Changi,5.0,3.5,2.0,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,29.314285714285717,32.7,25.8,11.2,32.4,58.0,51.895161290322584
2017,24,Changi,5.0,2.5,0.0,13.8,0.0,3.1428571428571432,9.4,10.2,10.8,28.57142857142857,33.0,24.1,8.585714285714285,39.6,59.0,50.25625
2017,25,Changi,11.0,9.5,8.0,29.6,0.0,10.37142857142857,20.0,26.8,28.2,27.9,32.3,22.2,6.842857142857143,57.6,63.0,53.337579617834386
2017,26,Changi,14.0,8.0,4.0,1.6,0.0,0.4571428571428572,1.6,1.6,1.6,27.942857142857147,32.0,24.1,7.957142857142857,34.6,67.0,53.819875776397524
2017,27,Changi,7.0,5.0,3.0,23.2,0.0,4.6571428571428575,9.0,15.2,21.6,27.800000000000004,31.6,23.5,8.071428571428571,36.7,55.0,50.894409937888206
2017,28,Changi,10.0,8.5,7.0,30.6,0.0,6.4,13.4,19.4,21.2,27.25714285714286,31.8,23.7,7.814285714285715,51.8,62.0,51.19254658385093
2017,29,Changi,7.0,5.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.74285714285714,32.0,26.2,11.671428571428573,33.8,58.0,50.596273291925456
2017,30,Changi,3.0,2.5,2.0,2.4,0.0,0.3428571428571429,2.2,2.2,2.4,29.1,32.3,24.9,13.057142857142859,43.2,63.0,55.867924528301884
2017,31,Changi,1.0,0.5,0.0,1.6,0.0,0.2285714285714286,1.6,1.6,1.6,29.257142857142853,33.0,27.1,14.457142857142856,44.3,60.0,51.77018633540373
2017,32,Changi,7.0,4.5,2.0,7.2,0.0,3.0571428571428565,5.2,6.2,7.0,27.54285714285714,31.5,24.3,8.242857142857144,39.2,58.0,49.19254658385093
2017,33,Changi,6.0,5.5,5.0,29.4,0.0,6.942857142857143,23.4,28.8,29.4,27.814285714285717,32.0,23.7,10.12857142857143,43.6,59.0,51.27329192546584
2017,34,Changi,3.0,3.0,3.0,5.2,0.0,1.1714285714285717,4.6,5.0,5.2,28.228571428571428,32.0,24.5,11.485714285714286,41.8,58.0,46.49689440993789
2017,35,Changi,6.0,3.0,0.0,3.2,0.0,0.6285714285714287,3.2,3.2,3.2,28.271428571428572,32.2,25.4,11.742857142857144,45.7,66.0,53.70186335403727
2017,36,Changi,3.0,2.5,2.0,20.2,0.0,5.342857142857143,11.6,12.8,15.0,27.842857142857145,31.8,24.4,7.957142857142857,50.4,60.0,51.2111801242236
2017,37,Changi,3.0,1.5,0.0,19.2,0.0,5.1714285714285735,15.0,18.4,18.8,28.214285714285715,32.4,22.3,8.785714285714286,41.8,78.0,60.27950310559007
2017,38,Changi,2.0,1.0,0.0,16.8,0.0,5.685714285714287,8.2,9.4,14.2,27.5,32.1,23.7,7.4,41.0,64.0,51.44375
2017,39,Changi,2.0,1.5,1.0,8.4,0.0,2.0,7.4,7.8,8.2,27.728571428571428,31.9,23.8,6.428571428571428,40.0,70.0,58.88198757763975
2017,40,Changi,8.0,5.0,2.0,16.8,0.0,4.314285714285714,10.0,10.2,10.6,27.42857142857143,33.2,24.5,6.642857142857142,35.3,71.0,60.639751552795026
2017,41,Changi,13.0,13.0,13.0,31.4,0.0,7.6,29.8,31.0,31.0,28.085714285714282,32.7,23.5,6.6999999999999975,55.1,66.0,50.04347826086956
2017,42,Changi,13.0,11.0,8.0,0.4,0.0,0.1142857142857143,0.4,0.4,0.4,29.157142857142862,34.6,26.2,7.2,32.0,76.0,63.42857142857143
2017,43,Changi,19.0,19.0,19.0,10.6,0.0,4.542857142857144,10.0,10.4,10.4,27.4,33.8,23.7,5.414285714285714,36.4,72.0,63.12422360248446
2017,44,Changi,15.0,14.0,13.0,6.4,0.0,1.8000000000000005,2.0,2.8,3.2,27.32857142857143,31.8,23.5,6.485714285714287,35.3,66.0,52.54658385093168
2017,45,Changi,15.0,12.0,9.0,42.6,0.2,18.542857142857144,28.0,34.0,36.8,26.485714285714288,31.5,23.1,5.671428571428571,44.3,57.0,50.15527950310559
2017,46,Changi,8.0,8.0,8.0,45.0,0.0,11.714285714285715,20.2,27.4,30.6,27.271428571428572,32.5,23.1,6.085714285714286,48.6,61.0,53.94
2017,47,Changi,12.0,9.5,7.0,13.8,0.0,4.6000000000000005,8.6,8.6,9.4,26.97142857142857,32.3,23.3,6.442857142857143,35.3,60.0,46.35403726708075
2017,48,Changi,5.0,4.0,3.0,14.0,0.0,2.771428571428572,7.6,9.2,13.2,27.542857142857148,33.5,24.6,7.6571428571428575,44.6,51.0,39.52173913043478
2017,49,Changi,5.0,3.5,2.0,32.4,0.0,8.914285714285715,8.6,13.6,20.2,27.042857142857148,32.2,23.4,7.042857142857143,28.8,59.0,46.09316770186336
2017,50,Changi,7.0,6.5,6.0,69.8,0.0,18.628571428571426,46.2,61.0,65.2,26.842857142857145,32.2,23.2,7.728571428571428,37.4,63.0,57.111801242236034
2017,51,Changi,5.0,4.5,4.0,51.6,0.0,8.057142857142857,32.4,43.6,49.6,27.057142857142853,32.4,23.5,9.828571428571427,41.8,63.0,54.29936305732485
2017,52,Changi,5.0,5.0,5.0,63.4,0.0,17.2,20.6,26.0,32.4,26.52857142857143,31.2,23.3,8.6,45.7,44.0,36.983606557377044
2018,1,Changi,5.0,4.0,3.0,32.2,0.0,5.1714285714285735,6.0,11.6,13.4,26.08571428571429,31.1,23.6,6.985714285714287,36.0,57.0,39.07065217391305
2018,2,Changi,9.0,7.5,6.0,45.8,1.8,20.94285714285715,24.4,35.0,45.4,24.5,31.4,21.3,7.985714285714287,37.1,52.0,33.038216560509554
2018,3,Changi,6.0,5.5,5.0,22.8,0.0,3.9142857142857146,18.6,22.4,22.4,26.6,32.1,22.4,8.128571428571428,32.8,54.0,41.69565217391305
2018,4,Changi,7.0,6.5,6.0,12.2,0.6,4.7714285714285705,5.6,7.8,9.6,26.771428571428572,32.7,23.6,6.7142857142857135,32.0,54.0,41.0
2018,5,Changi,14.0,10.0,6.0,40.8,0.0,8.142857142857142,27.2,34.0,39.6,27.02857142857143,33.2,21.8,11.014285714285712,50.0,59.0,53.28571428571429
2018,6,Changi,18.0,15.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,26.500000000000004,30.8,23.5,13.228571428571426,40.3,70.0,62.01863354037267
2018,7,Changi,9.0,8.5,8.0,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,27.257142857142853,32.2,24.1,11.714285714285715,39.6,71.0,61.22981366459627
2018,8,Changi,2.0,1.0,0.0,0.8,0.0,0.14285714285714285,0.6,0.8,0.8,27.614285714285717,33.3,24.6,11.785714285714288,37.8,69.0,53.68666666666667
2018,9,Changi,0.0,0.0,0.0,3.2,0.0,0.4571428571428572,2.6,2.6,2.6,28.042857142857148,33.9,25.1,10.87142857142857,34.6,57.0,48.27956989247311
2018,10,Changi,7.0,3.5,0.0,15.2,0.0,3.0857142857142854,7.0,10.8,10.8,27.714285714285715,33.4,23.9,11.2,48.2,54.0,46.64
2018,11,Changi,12.0,8.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,28.485714285714288,34.2,25.2,11.271428571428574,37.4,57.0,50.566037735849065
2018,12,Changi,13.0,11.5,10.0,7.0,0.0,1.0,4.4,5.0,5.0,28.37142857142857,34.0,24.8,10.3,34.6,62.0,50.58385093167703
2018,13,Changi,6.0,4.5,3.0,10.2,0.0,1.9428571428571428,2.2,3.0,4.6,27.157142857142862,33.7,23.6,7.1571428571428575,39.6,69.0,53.7125
2018,14,Changi,13.0,9.5,6.0,3.8,0.0,0.7428571428571428,3.8,3.8,3.8,28.52857142857143,33.8,25.5,10.714285714285714,36.7,67.0,58.776859504132226
2018,15,Changi,9.0,7.5,6.0,14.0,0.0,2.0571428571428574,7.4,8.4,9.8,28.914285714285718,34.4,24.6,9.828571428571427,38.2,64.0,51.572649572649574
2018,16,Changi,5.0,4.5,4.0,1.6,0.0,0.3714285714285713,0.8,0.8,1.0,28.142857142857146,34.3,25.5,7.7,37.1,59.0,51.75155279503105
2018,17,Changi,6.0,5.5,5.0,14.0,0.0,4.8,12.0,13.8,14.0,28.414285714285718,35.0,22.6,6.8428571428571425,43.6,65.0,57.71069182389938
2018,18,Changi,14.0,11.5,9.0,14.2,0.0,3.7428571428571424,14.0,14.2,14.2,28.78571428571429,34.2,23.6,8.328571428571427,44.6,65.0,57.0
2018,19,Changi,13.0,11.5,10.0,1.2,0.0,0.2,0.4,0.8,1.2,29.685714285714283,33.8,26.3,11.22857142857143,51.1,61.0,47.894409937888206
2018,20,Changi,7.0,7.0,7.0,5.0,0.0,1.457142857142857,3.0,3.6,5.0,28.414285714285718,34.0,24.6,6.471428571428571,36.4,84.0,55.714285714285715
2018,21,Changi,13.0,8.5,4.0,35.4,0.0,6.914285714285714,14.2,17.6,18.2,28.314285714285717,33.1,24.0,6.914285714285714,49.3,83.0,55.58385093167703
2018,22,Changi,15.0,12.5,10.0,47.4,0.0,17.37142857142857,31.4,40.6,46.0,27.842857142857138,32.9,22.9,5.6000000000000005,45.0,70.0,57.59375
2018,23,Changi,12.0,8.5,5.0,3.8,0.0,0.6,3.8,3.8,3.8,29.728571428571428,33.4,24.2,9.557142857142855,36.4,71.0,59.79503105590062
2018,24,Changi,12.0,10.5,9.0,6.8,0.0,1.6857142857142855,6.2,6.2,6.4,29.1,33.1,23.6,9.328571428571431,42.5,62.0,53.75776397515528
2018,25,Changi,12.0,6.5,1.0,21.2,0.0,4.628571428571427,18.0,20.2,20.2,27.742857142857147,32.2,23.6,8.27142857142857,47.2,67.0,52.9
2018,26,Changi,6.0,3.5,1.0,31.4,0.0,9.285714285714286,15.0,28.0,30.8,27.042857142857148,31.5,23.0,6.528571428571429,36.4,52.0,42.51724137931035
2018,27,Changi,5.0,3.5,2.0,32.4,0.0,9.114285714285714,19.4,28.4,32.2,28.242857142857147,31.7,23.1,9.985714285714286,41.8,63.0,50.625899280575545
2018,28,Changi,2.0,1.0,0.0,25.6,0.0,8.371428571428572,19.2,23.6,24.8,28.25714285714286,32.3,21.9,10.285714285714286,51.1,66.0,52.42857142857143
2018,29,Changi,0.0,0.0,0.0,8.0,0.0,1.2857142857142858,7.2,7.8,8.0,28.914285714285718,31.9,23.5,11.514285714285714,40.0,64.0,60.60839160839161
2018,30,Changi,2.0,1.0,0.0,5.2,0.0,0.7428571428571429,3.0,5.2,5.2,29.0,33.0,24.9,12.4,41.0,64.0,57.56521739130435
2018,31,Changi,3.0,3.0,3.0,27.2,0.0,5.485714285714287,21.8,25.2,25.4,27.814285714285717,32.4,24.0,10.028571428571428,40.3,61.0,53.60869565217392
2018,32,Changi,5.0,3.5,2.0,6.8,0.0,0.9714285714285714,5.6,5.8,6.0,28.57142857142857,33.0,21.9,10.342857142857145,40.0,67.0,59.807453416149066
2018,33,Changi,5.0,2.5,0.0,3.0,0.0,0.5428571428571428,2.2,2.2,2.2,29.257142857142853,33.0,24.9,14.8,40.3,66.0,60.99074074074074
2018,34,Changi,4.0,2.0,0.0,34.6,0.0,10.171428571428573,22.8,22.8,22.8,28.24285714285714,33.2,22.5,9.814285714285717,43.2,65.0,54.60248447204968
2018,35,Changi,3.0,3.0,3.0,7.6,0.0,1.9714285714285715,7.4,7.6,7.6,28.157142857142862,32.7,21.4,8.585714285714287,45.0,64.0,56.18125
2018,36,Changi,1.0,0.5,0.0,45.0,0.0,13.828571428571431,25.4,31.8,34.8,27.185714285714283,31.9,21.8,6.228571428571428,42.5,69.0,59.16149068322982
2018,37,Changi,2.0,1.0,0.0,2.4,0.0,0.4857142857142857,2.0,2.2,2.2,28.114285714285717,32.0,24.8,9.314285714285717,37.1,67.0,57.44375
2018,38,Changi,1.0,0.5,0.0,26.0,0.0,5.228571428571429,16.0,25.0,26.0,27.557142857142853,32.5,23.7,8.385714285714286,37.4,65.0,56.94
2018,39,Changi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.157142857142862,33.0,26.1,12.028571428571427,45.4,61.0,58.80625
2018,40,Changi,2.0,1.0,0.0,11.0,0.0,2.8285714285714287,8.6,8.8,10.8,29.185714285714287,34.5,23.7,11.628571428571426,45.7,71.0,60.27950310559007
2018,41,Changi,1.0,0.5,0.0,60.6,1.2,25.342857142857145,31.6,47.4,56.2,26.585714285714282,32.5,22.5,5.200000000000001,44.6,60.0,49.534161490683225
2018,42,Changi,2.0,1.0,0.0,9.2,0.0,3.828571428571428,8.8,9.2,9.2,28.02857142857143,33.3,23.4,6.742857142857143,48.2,66.0,55.18987341772152
2018,43,Changi,2.0,2.0,2.0,5.2,0.0,1.3714285714285717,4.2,4.2,4.6,27.8,32.8,25.1,6.1571428571428575,35.6,75.0,60.87577639751554
2018,44,Changi,6.0,4.0,2.0,7.8,0.0,1.8000000000000005,4.0,4.0,4.0,27.47142857142858,32.9,24.5,6.885714285714285,37.8,59.0,51.78481012658228
2018,45,Changi,3.0,3.0,3.0,12.0,0.0,3.4285714285714293,6.8,10.0,11.4,27.32857142857143,32.7,23.6,5.6571428571428575,32.8,64.0,48.92546583850932
2018,46,Changi,10.0,10.0,10.0,18.4,0.8,6.857142857142856,13.4,16.4,18.2,27.17142857142857,32.5,22.4,5.385714285714285,55.4,61.0,51.360248447204974
2018,47,Changi,23.0,17.5,12.0,20.6,0.0,6.942857142857143,19.4,19.8,20.6,27.314285714285717,33.4,22.8,5.542857142857144,40.0,54.0,47.106918238993714
2018,48,Changi,26.0,21.0,16.0,14.4,0.0,6.371428571428572,13.4,13.4,13.4,27.442857142857147,32.0,23.9,6.928571428571429,33.5,55.0,45.639751552795026
2018,49,Changi,20.0,17.5,15.0,4.6,0.0,1.5714285714285714,3.0,3.2,3.2,27.614285714285717,32.3,24.9,6.285714285714287,26.6,56.0,45.84472049689441
2018,50,Changi,16.0,14.5,13.0,43.8,0.0,11.057142857142859,24.4,33.0,42.6,26.885714285714283,31.9,23.7,6.4,37.4,53.0,43.20625
2018,51,Changi,18.0,13.5,9.0,15.6,0.0,2.8285714285714287,9.2,13.8,15.0,27.728571428571428,32.7,23.6,7.357142857142858,45.0,63.0,47.7515923566879
2018,52,Changi,39.0,30.0,17.0,39.2,0.0,7.125,21.4,25.6,32.2,28.1375,33.8,24.7,6.85,45.7,62.0,53.85714285714285
2019,1,Changi,42.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,28.86666666666667,33.4,25.1,9.666666666666666,43.9,63.0,50.79710144927536
2019,2,Changi,59.0,51.0,43.0,5.8,0.0,0.9142857142857144,3.2,3.2,3.4,28.314285714285717,32.6,24.7,12.385714285714286,37.8,52.0,44.062111801242246
2019,3,Changi,78.0,65.5,53.0,38.2,0.0,7.771428571428572,8.8,13.4,23.0,27.47142857142857,32.6,23.5,9.314285714285717,35.6,53.0,41.9873417721519
2019,4,Changi,74.0,68.5,63.0,1.4,0.0,0.2857142857142857,1.4,1.4,1.4,27.642857142857146,31.9,25.0,12.7,47.5,59.0,49.66451612903226
2019,5,Changi,61.0,61.0,61.0,0.6,0.0,0.14285714285714285,0.4,0.4,0.4,27.814285714285717,32.9,25.2,12.585714285714287,38.9,49.0,42.21917808219178
2019,6,Changi,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.385714285714283,34.1,24.7,12.071428571428573,43.6,51.0,42.532258064516135
2019,7,Changi,,,,9.2,0.0,1.3142857142857145,4.4,5.0,7.0,28.085714285714282,33.6,23.0,12.714285714285715,43.2,52.0,46.5776397515528
2019,8,Changi,,,,13.4,0.0,3.1428571428571432,11.6,13.4,13.4,28.07142857142857,33.5,21.9,10.842857142857143,35.3,57.0,52.4203821656051
2019,9,Changi,,,,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,28.342857142857145,33.6,24.7,13.357142857142858,41.8,58.0,54.465838509316775
2019,10,Changi,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.92857142857143,34.7,24.6,10.900000000000002,37.8,70.0,57.54658385093168
2019,11,Changi,,,,25.8,0.0,3.8571428571428568,18.4,25.2,25.8,28.52857142857143,34.8,22.3,10.228571428571428,41.0,58.0,54.33125
2019,12,Changi,,,,8.8,0.0,1.2571428571428571,8.6,8.8,8.8,28.842857142857145,34.5,23.1,9.828571428571427,32.8,64.0,58.100628930817614
2019,13,Changi,,,,29.0,0.0,5.2,25.8,28.8,29.0,28.7,34.5,22.9,9.357142857142858,34.9,67.0,59.44099378881987
2019,14,Changi,13.0,13.0,13.0,31.0,0.0,8.142857142857142,12.0,22.6,27.4,28.114285714285717,33.7,22.7,7.928571428571429,36.7,66.0,53.614906832298146
2019,15,Changi,7.0,7.0,7.0,31.2,0.0,5.314285714285715,29.4,30.6,30.6,28.62857142857143,33.4,23.6,7.814285714285715,40.7,64.0,53.062111801242246
2019,16,Changi,11.0,11.0,11.0,21.2,0.0,3.0571428571428565,16.0,19.0,19.2,29.357142857142854,34.5,25.0,8.857142857142858,37.8,61.0,50.97435897435897
2019,17,Changi,9.0,9.0,9.0,52.4,0.0,8.457142857142857,19.4,32.0,45.0,28.42857142857143,34.5,24.0,5.871428571428572,40.3,62.0,52.485714285714295
2019,18,Changi,29.0,17.5,6.0,3.8,0.0,1.0285714285714287,3.8,3.8,3.8,29.085714285714282,34.3,25.6,6.7714285714285705,34.9,81.0,62.49689440993789
2019,19,Changi,16.0,16.0,16.0,15.4,0.0,4.571428571428571,10.8,11.0,11.0,29.457142857142852,34.7,22.9,6.228571428571428,52.6,63.0,51.819875776397524
2019,20,Changi,79.0,79.0,79.0,17.2,0.0,2.6285714285714294,0.8,1.0,1.4,29.02857142857143,33.1,22.8,7.085714285714286,41.0,66.0,53.18633540372671
2019,21,Changi,76.0,76.0,76.0,6.0,0.0,0.8571428571428571,6.0,6.0,6.0,29.271428571428572,33.5,26.1,8.4,35.6,57.0,39.312101910828034
2019,22,Changi,68.0,68.0,68.0,13.6,0.0,2.7142857142857144,10.4,12.2,13.0,29.114285714285717,33.0,25.2,9.457142857142856,43.9,51.0,37.03105590062112
2019,23,Changi,85.0,71.5,58.0,37.6,0.0,7.571428571428572,15.2,18.6,28.6,27.728571428571428,32.6,24.2,7.485714285714287,37.8,55.0,44.621118012422365
2019,24,Changi,73.0,73.0,73.0,18.2,0.0,3.7142857142857135,10.4,13.2,14.6,28.957142857142852,33.0,23.6,9.44285714285714,36.7,52.0,38.96
2019,25,Changi,86.0,86.0,86.0,28.0,0.0,8.885714285714286,21.2,27.4,28.0,28.0,32.4,23.3,7.614285714285713,57.6,52.0,39.07051282051282
2019,26,Changi,147.0,147.0,147.0,18.4,0.0,2.7142857142857144,15.2,16.2,16.8,28.985714285714288,32.5,23.9,11.828571428571427,43.2,57.0,50.80625
2019,27,Changi,166.0,153.0,140.0,0.2,0.0,0.05714285714285715,0.2,0.2,0.2,29.25714285714286,33.2,26.8,12.0,42.5,63.0,50.403726708074544
2019,28,Changi,176.0,176.0,176.0,1.2,0.0,0.2571428571428571,1.2,1.4,1.4,29.057142857142853,32.9,24.8,13.185714285714289,42.1,52.0,45.664596273291934
2019,29,Changi,207.0,207.0,207.0,2.0,0.0,0.3714285714285713,1.8,2.0,2.0,28.814285714285717,32.7,23.9,13.214285714285715,44.6,57.0,54.026315789473685
2019,30,Changi,156.0,156.0,156.0,6.6,0.0,1.0571428571428572,4.0,5.4,6.4,28.771428571428572,33.0,24.2,11.2,39.2,55.0,49.746835443037966
2019,31,Changi,157.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,29.442857142857147,33.4,26.7,14.614285714285714,47.2,64.0,56.1375
2019,32,Changi,123.0,123.0,123.0,2.4,0.0,0.5714285714285714,2.0,2.2,2.4,29.185714285714283,32.9,27.2,16.04285714285714,40.7,65.0,61.52795031055901
2019,33,Changi,117.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,29.585714285714282,33.3,27.2,16.257142857142856,42.5,64.0,58.91875
2019,34,Changi,,,,3.8,0.0,0.5428571428571428,3.2,3.8,3.8,29.32857142857143,34.0,25.7,15.62857142857143,44.3,62.0,57.35031847133757
2019,35,Changi,88.0,88.0,88.0,2.2,0.0,0.5714285714285714,1.6,1.6,1.6,28.25714285714286,33.2,24.5,11.828571428571427,43.6,73.0,60.27950310559007
2019,36,Changi,59.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,29.442857142857147,33.8,24.7,16.042857142857144,42.5,69.0,63.51552795031056
2019,37,Changi,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,29.2,33.8,27.0,13.971428571428573,41.0,109.0,83.45569620253164
2019,38,Changi,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,29.242857142857147,33.9,26.4,15.814285714285711,46.1,131.0,91.2919254658385
2019,39,Changi,66.0,66.0,66.0,16.4,0.0,3.0571428571428565,11.4,14.4,15.8,28.442857142857147,34.3,22.9,8.885714285714283,47.2,119.0,76.7577639751553
2019,40,Changi,38.0,38.0,38.0,7.6,0.0,2.2857142857142856,6.8,7.6,7.6,27.67142857142857,33.9,22.9,8.957142857142857,51.8,63.0,54.31055900621118
2019,41,Changi,32.0,32.0,32.0,12.4,0.0,1.8,6.8,8.6,9.0,28.32857142857143,33.8,23.6,7.928571428571429,38.2,69.0,57.98742138364779
2019,42,Changi,48.0,48.0,48.0,6.2,0.0,1.1428571428571428,2.6,2.8,2.8,28.87142857142857,34.4,26.0,8.700000000000001,48.6,66.0,58.01242236024845
2019,43,Changi,69.0,69.0,69.0,92.2,0.0,18.057142857142857,49.8,69.8,85.6,27.771428571428572,33.3,23.1,6.371428571428572,36.4,65.0,54.9937106918239
2019,44,Changi,59.0,59.0,59.0,15.2,0.0,4.285714285714286,14.2,14.6,14.6,28.100000000000005,33.4,22.9,6.628571428571428,45.4,73.0,59.975155279503106
2019,45,Changi,38.0,38.0,38.0,3.8,0.0,0.7714285714285715,3.8,3.8,3.8,28.771428571428572,33.7,24.0,7.042857142857143,39.2,78.0,70.68333333333334
2019,46,Changi,48.0,48.0,48.0,1.2,0.0,0.17142857142857146,1.2,1.2,1.2,28.42857142857143,34.4,24.7,6.957142857142857,37.4,,
2019,47,Changi,66.0,66.0,66.0,16.6,0.0,3.2,15.8,16.2,16.4,26.985714285714284,34.0,24.2,6.9,33.5,,
2019,48,Changi,52.0,52.0,52.0,73.4,0.0,13.371428571428574,36.0,48.8,55.6,27.714285714285715,33.0,24.0,7.357142857142858,34.9,,
2019,49,Changi,34.0,34.0,34.0,59.6,0.0,8.971428571428572,27.4,47.2,56.8,27.47142857142857,31.9,23.9,12.000000000000002,42.8,,
2019,50,Changi,26.0,26.0,26.0,74.2,3.4,43.40000000000001,20.6,26.2,36.8,24.914285714285718,31.1,22.7,7.4714285714285715,41.8,,
2019,51,Changi,33.0,33.0,33.0,34.8,0.0,7.442857142857143,18.8,20.0,34.2,26.5,31.1,23.2,7.6571428571428575,37.4,,
2019,52,Changi,17.0,17.0,17.0,2.8,0.0,0.3111111111111111,2.8,2.8,2.8,27.622222222222234,32.2,24.7,11.4,37.1,,
