Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,avg_daily_rainfall_total,highest_60_min_rainfall,mean_temperature,range_temperature,mean_wind_speed,historical_cases_week
2014,41,Khatib,22,21.0,20,5.242857142857144,15.249999999999998,27.189285714285713,9.975000000000001,4.5285714285714285,52.333333333333336
2014,42,Khatib,25,19.5,14,5.764285714285716,16.75,27.396428571428572,10.175,4.796428571428571,50.166666666666664
2014,43,Khatib,26,19.5,13,4.342857142857143,13.7,27.903571428571425,10.25,5.082142857142857,47.0
2014,44,Khatib,25,19.0,13,2.5285714285714285,6.1499999999999995,28.15714285714286,9.925,5.175,40.666666666666664
2014,45,Khatib,21,20.0,19,2.3285714285714283,5.55,28.36666666666667,9.549999999999999,5.121428571428572,32.333333333333336
2014,46,Khatib,12,12.0,12,2.1999999999999997,5.65,28.208928571428572,9.875,4.735714285714286,24.166666666666668
2014,47,Khatib,12,9.0,6,1.3285714285714287,4.0,28.1125,9.825,4.539285714285715,20.0
2014,48,Khatib,8,6.0,4,4.507142857142858,19.2,27.93392857142857,10.05,4.235714285714286,19.333333333333332
2014,49,Khatib,7,6.5,6,9.45,28.549999999999997,27.560119047619047,10.8,4.092857142857143,19.5
2014,50,Khatib,4,2.5,1,15.049999999999999,48.8,27.264285714285712,10.85,4.071428571428571,17.0
2014,51,Khatib,5,4.0,3,16.564285714285713,52.65,26.939285714285717,10.55,3.928571428571429,13.666666666666666
2014,52,Khatib,4,3.0,1,15.235714285714282,40.75,26.74285714285714,10.450000000000001,3.8571428571428577,9.0
2015,1,Khatib,8,8.0,8,13.935714285714287,44.7,26.689285714285713,10.425,3.689285714285714,7.166666666666667
2015,2,Khatib,16,14.5,13,8.685714285714285,27.1,27.042857142857144,10.2,4.0928571428571425,5.0
2015,3,Khatib,12,9.5,7,10.707142857142857,33.05,27.05357142857143,10.274999999999999,4.321428571428571,4.333333333333333
2015,4,Khatib,7,5.5,4,10.91357142857143,38.35,26.838571428571427,9.924999999999999,4.693214285714285,3.1666666666666665
2015,5,Khatib,13,8.0,3,7.283214285714285,25.1,26.824285714285715,9.225000000000001,5.472678571428571,5.0
2015,6,Khatib,12,10.0,8,9.033214285714285,26.75,26.445714285714285,9.175,5.497678571428571,8.5
2015,7,Khatib,13,10.5,8,4.954642857142857,15.600000000000001,26.624285714285712,8.95,6.272678571428571,10.666666666666666
2015,8,Khatib,12,12.0,12,4.119642857142857,15.45,26.78214285714286,8.925,6.811607142857143,9.833333333333334
2015,9,Khatib,5,3.5,2,4.115476190476191,15.450000000000001,26.819642857142856,8.999999999999998,6.80952380952381,7.666666666666667
2015,10,Khatib,4,3.0,2,,,,,,
2015,11,Khatib,15,9.5,4,,,,,,
2015,12,Khatib,17,14.0,11,,,,,,
2015,13,Khatib,14,11.5,9,,,,,,
2015,14,Khatib,20,16.5,13,,,,,,
2015,15,Khatib,14,13.0,12,,,,,,
2015,16,Khatib,12,10.5,9,5.182142857142857,16.775000000000002,27.92857142857143,10.200000000000001,6.132142857142858,8.833333333333334
2015,17,Khatib,9,7.5,6,5.732142857142857,18.325000000000003,27.871428571428574,10.425000000000002,5.953571428571428,11.666666666666666
2015,18,Khatib,6,5.5,5,9.867857142857144,31.475,27.65357142857143,10.500000000000004,5.439285714285714,14.0
2015,19,Khatib,5,5.0,5,12.260714285714286,41.35,27.889285714285716,10.800000000000002,5.225,13.666666666666666
2015,20,Khatib,11,8.0,5,7.510714285714285,26.05,28.171428571428574,10.225000000000001,5.375,13.333333333333334
2015,21,Khatib,7,4.5,2,8.225,31.8,28.000000000000007,10.6,4.707142857142857,10.333333333333334
