,Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,avg_daily_rainfall_total,highest_60_min_rainfall,mean_temperature,range_temperature,mean_wind_speed,historical_cases_week
236,2018,32,Ang Mo Kio,7,3.5,0,4.007142857142857,16.700000000000006,28.59642857142857,9.9,6.65,3.333333333333333
237,2018,33,Ang Mo Kio,4,2.0,0,4.664285714285715,19.35,28.44642857142857,9.724999999999998,6.725,3.1666666666666665
238,2018,34,Ang Mo Kio,3,2.5,2,3.785714285714286,16.75,28.557142857142853,9.875,6.7142857142857135,3.0
239,2018,35,Ang Mo Kio,8,6.0,4,2.157142857142857,10.55,28.67142857142857,9.575,7.2857142857142865,2.5
240,2018,36,Ang Mo Kio,11,9.5,8,3.3357142857142854,15.0,28.482142857142854,9.5,6.935714285714287,2.6666666666666665
241,2018,37,Ang Mo Kio,14,12.5,11,3.4,15.1,28.557142857142853,9.675,6.742857142857144,3.5
242,2018,38,Ang Mo Kio,9,7.0,5,6.585714285714285,22.05,28.160714285714285,9.2,6.239285714285713,6.0
243,2018,39,Ang Mo Kio,14,10.5,7,6.692857142857143,22.6,27.853571428571428,9.375000000000002,5.560714285714285,9.333333333333334
244,2018,40,Ang Mo Kio,4,3.5,3,11.028571428571427,35.75,27.585714285714282,9.85,5.307142857142857,9.666666666666666
245,2018,41,Ang Mo Kio,11,7.5,4,9.9,30.9,27.939285714285717,9.375000000000002,5.882142857142856,10.0
246,2018,42,Ang Mo Kio,19,17.0,15,7.578571428571429,29.8,28.442857142857143,9.475,6.635714285714285,7.0
247,2018,43,Ang Mo Kio,16,14.5,13,12.278571428571427,35.95,27.985714285714284,9.650000000000002,6.178571428571429,7.166666666666668
248,2018,44,Ang Mo Kio,19,18.0,17,6.378571428571428,15.45,28.182142857142853,9.25,6.207142857142857,9.333333333333334
249,2018,45,Ang Mo Kio,20,20.0,20,8.95,23.05,27.739285714285717,10.05,5.3571428571428585,13.0
250,2018,46,Ang Mo Kio,27,27.0,27,11.678571428571427,22.75,27.167857142857148,9.725,4.578571428571428,16.5
251,2018,47,Ang Mo Kio,25,24.5,24,8.65,19.85,27.392857142857146,10.0,4.6035714285714295,17.5
252,2018,48,Ang Mo Kio,21,19.5,18,11.792857142857144,30.55,27.15714285714286,10.0,4.332142857142858,21.66666666666667
253,2018,49,Ang Mo Kio,16,15.5,15,12.9,33.65,27.09642857142857,10.0,4.432142857142857,23.83333333333333
254,2018,50,Ang Mo Kio,22,22.0,22,12.085714285714285,33.45,27.17142857142857,9.874999999999998,4.6000000000000005,23.66666666666667
255,2018,51,Ang Mo Kio,32,25.5,19,12.392857142857144,36.6,27.17142857142857,9.474999999999998,4.532142857142857,19.83333333333333
256,2018,52,Ang Mo Kio,31,27.0,23,10.314285714285713,27.05,27.060714285714283,9.099999999999998,4.6535714285714285,19.0
257,2019,1,Ang Mo Kio,44,44.0,44,10.028571428571428,27.2,27.1,9.2,4.803571428571429,21.0
258,2019,2,Ang Mo Kio,56,48.0,40,7.299107142857142,22.1,27.370982142857148,9.725,4.899107142857143,24.83333333333333
259,2019,3,Ang Mo Kio,57,57.0,57,6.701488095238097,23.95,27.715625,10.025000000000002,5.741369047619048,32.166666666666664
260,2019,4,Ang Mo Kio,45,39.5,34,5.515773809523809,22.1,28.04419642857143,10.0,6.5949404761904775,39.66666666666666
261,2019,5,Ang Mo Kio,40,40.0,40,4.201488095238095,15.45,27.965625000000006,9.7,7.0235119047619055,49.66666666666666
262,2019,14,Ang Mo Kio,20,20.0,20,,,,,,
263,2019,15,Ang Mo Kio,17,17.0,17,,,,,,
264,2019,16,Ang Mo Kio,29,29.0,29,,,,,,
265,2019,17,Ang Mo Kio,26,26.0,26,,,,,,
266,2019,18,Ang Mo Kio,18,16.5,15,,,,,,
267,2019,19,Ang Mo Kio,39,39.0,39,5.292857142857144,17.55,28.567857142857147,10.375,6.975,24.0
268,2019,20,Ang Mo Kio,44,44.0,44,5.485714285714287,20.4,28.725,9.875000000000002,7.003571428571429,23.83333333333333
269,2019,21,Ang Mo Kio,80,80.0,80,7.871428571428572,28.35,28.917857142857148,10.500000000000002,6.950000000000001,27.16666666666667
270,2019,22,Ang Mo Kio,80,80.0,80,8.855357142857143,29.0,28.682142857142853,10.55,6.9714285714285715,33.166666666666664
271,2019,23,Ang Mo Kio,146,131.0,116,5.5625,18.75,29.007142857142853,9.775,7.489285714285716,54.33333333333334
272,2019,24,Ang Mo Kio,153,153.0,153,5.433928571428571,16.599999999999998,29.05357142857143,10.0,8.05,68.0
273,2019,25,Ang Mo Kio,159,159.0,159,3.696428571428571,9.35,28.601785714285718,9.15,8.559821428571428,97.0
274,2019,26,Ang Mo Kio,159,159.0,159,4.775595238095237,11.15,28.63333333333333,8.850000000000003,8.986011904761906,121.33333333333331
275,2019,27,Ang Mo Kio,195,168.5,142,6.570833333333333,15.4,28.30119047619048,9.3,9.343154761904762,147.66666666666666
276,2019,28,Ang Mo Kio,291,291.0,291,5.820833333333333,13.2,28.340476190476192,8.399999999999999,9.97172619047619,157.0
277,2019,29,Ang Mo Kio,341,341.0,341,5.001190476190475,12.25,28.745833333333334,8.8,11.008333333333333,162.16666666666666
278,2019,30,Ang Mo Kio,270,270.0,270,3.0880952380952382,9.05,28.78214285714286,9.15,12.210714285714285,206.16666666666663
279,2019,31,Ang Mo Kio,275,275.0,275,1.95,7.1,28.939285714285717,9.05,12.871428571428574,266.8333333333333
280,2019,32,Ang Mo Kio,280,280.0,280,2.2,8.0,28.789285714285718,9.575000000000003,12.95,300.6666666666667
281,2019,33,Ang Mo Kio,284,284.0,284,1.9071428571428573,7.0,28.832142857142852,8.850000000000003,12.878571428571426,295.3333333333333
282,2019,35,Ang Mo Kio,240,240.0,240,0.6714285714285714,2.55,29.067857142857147,7.499999999999999,12.857142857142858,279.6666666666667
283,2019,36,Ang Mo Kio,212,212.0,212,0.3214285714285714,1.4,29.260714285714286,6.974999999999999,13.45357142857143,188.0
284,2019,37,Ang Mo Kio,182,182.0,182,1.0857142857142854,5.05,28.94642857142857,7.899999999999999,13.357142857142858,174.66666666666663
285,2019,38,Ang Mo Kio,144,144.0,144,1.4,6.85,29.003571428571433,8.899999999999997,13.821428571428573,150.66666666666666
286,2019,39,Ang Mo Kio,119,119.0,119,1.164285714285714,6.049999999999999,28.942857142857147,8.450000000000001,13.8,211.33333333333331
287,2019,40,Ang Mo Kio,81,81.0,81,1.164285714285714,6.049999999999999,28.896428571428576,8.500000000000002,13.95,179.33333333333337
288,2019,41,Ang Mo Kio,82,82.0,82,2.1214285714285714,6.0,28.917857142857148,8.575000000000001,14.335714285714285,148.33333333333334
289,2019,42,Ang Mo Kio,75,75.0,75,4.714285714285714,9.7,28.442857142857147,9.05,13.757142857142858,114.66666666666669
290,2019,43,Ang Mo Kio,101,101.0,101,6.164285714285715,11.95,28.09285714285714,10.2,13.32857142857143,94.0
291,2019,44,Ang Mo Kio,131,131.0,131,6.864285714285715,16.6,27.92857142857143,10.875,12.607142857142858,79.33333333333333
292,2019,45,Ang Mo Kio,144,144.0,144,6.922857142857144,15.3,27.740714285714287,10.7,11.821428571428573,86.0
293,2019,46,Ang Mo Kio,148,148.0,148,6.858571428571429,19.05,27.89428571428572,10.3,11.385714285714286,102.33333333333331
294,2019,47,Ang Mo Kio,156,156.0,156,7.994285714285715,26.9,28.115714285714287,10.525,10.910714285714288,125.33333333333331
295,2019,48,Ang Mo Kio,143,143.0,143,7.8657142857142865,25.85,28.00857142857143,10.575,10.707142857142856,141.0
296,2019,49,Ang Mo Kio,146,146.0,146,7.0285714285714285,25.85,27.857142857142854,10.775,11.439285714285715,149.33333333333334
297,2019,50,Ang Mo Kio,111,111.0,111,7.039285714285715,22.7,27.822619047619053,10.65,12.303571428571429,149.0
298,2019,51,Ang Mo Kio,93,93.0,93,4.451785714285714,12.55,27.43511904761905,9.05,13.610714285714286,148.33333333333334
299,2019,52,Ang Mo Kio,100,100.0,100,10.808928571428574,13.3,26.592261904761905,8.75,14.07857142857143,133.33333333333334
0,2014,1,Changi,20,20.0,20,,,,,,
1,2014,2,Changi,21,17.5,14,,,,,,
2,2014,3,Changi,11,10.0,9,,,,,,
3,2014,4,Changi,12,9.5,7,,,,,,
4,2014,5,Changi,15,10.333333333333334,7,,,,,,
5,2014,6,Changi,14,11.25,10,2.955714285714285,7.25,26.23357142857143,7.35,10.493571428571428,12.333333333333336
6,2014,7,Changi,10,4.25,2,2.0357142857142856,4.55,26.09285714285714,7.700000000000001,11.67142857142857,9.944444444444443
7,2014,8,Changi,1,0.3333333333333333,0,0.0071428571428571435,0.05,26.146428571428572,8.125000000000002,12.714285714285715,10.361111111111112
8,2014,9,Changi,0,0.0,0,0.0071428571428571435,0.05,26.514285714285712,8.675,12.89642857142857,8.611111111111112
9,2014,10,Changi,9,4.5,0,0.0071428571428571435,0.05,27.014285714285716,9.05,13.628571428571426,5.277777777777779
10,2014,11,Changi,17,13.666666666666664,10,0.0071428571428571435,0.05,27.378571428571423,9.2,13.882142857142856,1.5277777777777777
11,2014,12,Changi,26,22.0,18,0.0,0.0,27.646428571428572,9.175,14.135714285714286,1.6111111111111107
12,2014,13,Changi,32,25.66666666666667,15,1.8785714285714283,6.55,27.710714285714282,9.55,13.92142857142857,6.0555555555555545
13,2014,14,Changi,9,5.5,2,2.3428571428571425,7.65,27.642857142857146,9.85,12.375,13.388888888888886
14,2014,15,Changi,5,3.6666666666666665,3,2.3571428571428568,7.75,27.907142857142855,9.825,11.385714285714286,20.44444444444445
15,2014,16,Changi,4,3.0,2,3.2714285714285714,12.05,28.075000000000006,10.25,10.382142857142854,17.722222222222225
16,2014,17,Changi,4,3.0,2,2.435714285714285,8.0,28.03214285714286,10.275000000000002,8.8,11.611111111111114
17,2014,18,Changi,0,0.0,0,3.0142857142857142,13.5,28.292857142857148,10.4,8.346428571428572,4.055555555555555
18,2014,19,Changi,4,2.5,1,3.271428571428572,14.2,28.235714285714288,10.4,7.421428571428572,3.2222222222222214
19,2014,20,Changi,6,4.5,3,3.0785714285714283,12.45,28.36785714285714,9.85,7.039285714285715,2.0
20,2014,21,Changi,40,25.0,10,3.128571428571428,13.35,28.65,9.575,7.175,1.8333333333333333
21,2014,22,Changi,54,41.0,28,4.107142857142857,11.8,28.646428571428572,9.625,6.860714285714287,2.333333333333333
22,2014,23,Changi,51,41.0,31,4.392857142857142,12.25,28.557142857142853,9.55,6.892857142857142,10.666666666666666
23,2014,24,Changi,54,48.0,42,5.071428571428571,14.0,28.45357142857143,9.375,6.792857142857143,23.5
24,2014,25,Changi,52,43.5,35,4.678571428571429,11.45,28.325,8.825000000000003,7.042857142857143,35.666666666666664
25,2014,26,Changi,68,66.0,64,3.542857142857143,11.0,28.510714285714286,8.8,7.367857142857143,43.33333333333334
26,2014,27,Changi,81,78.0,75,3.185714285714286,10.5,28.982142857142854,8.875000000000002,7.824999999999998,44.16666666666666
27,2014,28,Changi,67,66.5,66,1.821428571428572,6.449999999999998,29.12142857142857,8.750000000000002,7.953571428571429,52.5
28,2014,29,Changi,67,53.5,40,2.0142857142857147,10.35,29.082142857142852,9.1,7.475,62.5
29,2014,30,Changi,31,30.0,29,3.1214285714285714,12.15,28.825,8.975000000000003,7.582142857142857,70.16666666666667
30,2014,31,Changi,40,29.0,18,3.2214285714285715,13.35,28.646428571428572,8.825000000000003,7.8,66.0
31,2014,32,Changi,31,29.5,28,4.178571428571429,19.85,28.764285714285716,9.325000000000003,8.842857142857143,50.0
32,2014,33,Changi,37,32.0,27,4.921428571428572,19.8,28.767857142857146,9.875,9.364285714285714,37.5
33,2014,34,Changi,39,37.0,35,3.65,15.7,28.675,9.525,9.64642857142857,29.5
34,2014,35,Changi,36,33.0,30,4.978571428571429,23.2,28.20357142857143,9.075,9.064285714285717,30.16666666666667
35,2014,36,Changi,35,32.5,30,4.871428571428573,19.0,27.86785714285714,8.375,8.742857142857142,32.833333333333336
36,2014,37,Changi,31,30.5,30,8.185714285714285,24.65,27.55357142857143,8.05,8.467857142857143,34.0
37,2014,38,Changi,22,21.5,21,7.821428571428571,24.5,27.625,8.3,8.357142857142858,34.166666666666664
38,2014,39,Changi,29,26.5,24,6.392857142857142,15.85,27.932142857142853,8.25,8.778571428571428,32.0
39,2014,40,Changi,42,32.5,23,6.764285714285713,21.15,28.107142857142854,9.075,9.07857142857143,28.16666666666667
40,2014,41,Changi,29,26.0,23,2.9857142857142858,14.4,28.46785714285714,9.150000000000002,10.0,26.16666666666667
41,2014,42,Changi,29,20.5,12,2.864285714285714,13.75,28.575,9.0,10.5,26.83333333333333
42,2014,43,Changi,33,32.0,31,2.6642857142857137,12.95,28.69642857142857,8.925,10.717857142857145,28.33333333333333
43,2014,44,Changi,25,24.5,24,2.7571428571428567,9.6,28.542857142857148,8.775000000000002,9.68214285714286,26.33333333333333
44,2014,45,Changi,15,15.0,15,1.9642857142857144,7.0,28.482142857142858,8.400000000000002,8.79642857142857,26.16666666666667
45,2014,46,Changi,8,6.5,5,4.207142857142856,12.55,28.435714285714283,8.650000000000002,7.789285714285715,25.66666666666667
46,2014,47,Changi,9,8.0,7,7.7142857142857135,17.6,28.12142857142857,9.6,7.0321428571428575,23.83333333333333
47,2014,48,Changi,9,7.0,5,9.685714285714283,28.200000000000006,27.82857142857143,9.775,6.721428571428572,15.333333333333336
48,2014,49,Changi,16,12.0,8,9.764285714285714,28.2,27.58571428571429,9.599999999999998,6.485714285714287,9.833333333333334
49,2014,50,Changi,21,19.0,17,8.799999999999997,30.75,27.40357142857143,9.474999999999998,6.439285714285715,7.166666666666668
50,2014,51,Changi,17,15.5,14,9.142857142857142,32.800000000000004,27.27500000000001,9.625,6.046428571428572,9.0
51,2014,52,Changi,10,7.0,5,5.821428571428571,17.7,27.567857142857147,8.95,6.910714285714287,12.666666666666664
52,2015,1,Changi,7,7.0,7,6.757142857142856,21.0,27.478571428571428,9.05,7.1000000000000005,15.5
53,2015,2,Changi,18,15.5,13,7.712857142857143,18.7,27.14357142857143,8.600000000000001,7.318214285714285,13.833333333333336
54,2015,3,Changi,15,13.5,12,3.900357142857143,11.75,27.0525,7.7,8.190535714285714,9.833333333333334
55,2015,4,Changi,19,13.5,8,6.721785714285714,18.8,26.57035714285714,8.0,7.708392857142856,9.833333333333334
56,2015,5,Changi,26,22.0,18,5.328928571428572,14.5,26.631071428571428,7.875,8.95125,12.0
57,2015,6,Changi,29,28.0,27,2.8589285714285717,7.2,26.81607142857143,7.7,10.715178571428572,14.166666666666664
58,2015,7,Changi,27,21.5,16,2.821428571428571,7.05,26.85,7.825,11.489285714285714,16.333333333333332
59,2015,8,Changi,18,18.0,18,0.5285714285714286,2.05,26.85,7.35,12.728571428571426,21.166666666666668
60,2015,9,Changi,6,4.0,2,0.5285714285714286,2.05,26.74642857142857,7.625,12.947321428571426,23.83333333333333
61,2015,10,Changi,11,11.0,11,0.6714285714285715,2.7,26.825000000000006,8.325,12.654464285714289,22.5
62,2015,11,Changi,18,12.0,6,0.6714285714285715,2.7,27.042857142857148,8.524999999999999,12.808035714285715,14.5
63,2015,12,Changi,11,7.5,4,0.6428571428571428,3.9,27.492857142857147,9.475,12.21517857142857,11.0
64,2015,13,Changi,4,3.5,3,2.2857142857142856,10.2,27.72142857142857,9.8,11.653571428571427,9.0
65,2015,14,Changi,5,4.5,4,2.3714285714285714,11.15,27.967857142857145,9.925,11.010714285714283,10.166666666666666
66,2015,15,Changi,3,2.5,2,2.7,12.7,28.139285714285716,9.775,10.975,7.666666666666668
67,2015,16,Changi,8,5.0,2,3.764285714285714,12.8,28.075,9.25,10.257142857142858,5.166666666666667
68,2015,17,Changi,9,9.0,9,2.192857142857143,6.9,28.392857142857142,8.724999999999998,9.928571428571429,3.5
69,2015,18,Changi,12,9.0,6,2.2785714285714285,6.9,28.628571428571423,8.875,9.82857142857143,4.0
70,2015,19,Changi,25,25.0,25,2.7928571428571427,8.95,28.65,9.225,8.578571428571427,5.5
71,2015,20,Changi,24,23.0,22,2.7428571428571433,9.65,28.646428571428572,9.325,8.135714285714284,7.666666666666668
72,2015,21,Changi,12,10.5,9,3.071428571428571,10.45,28.585714285714282,9.55,7.832142857142855,14.333333333333336
73,2015,22,Changi,8,6.5,5,3.8071428571428565,13.0,28.492857142857147,9.275000000000002,7.567857142857143,19.0
74,2015,23,Changi,9,8.0,7,3.2428571428571433,10.1,28.521428571428572,8.775000000000002,7.860714285714287,19.5
75,2015,24,Changi,15,12.0,9,1.8,6.4,28.87142857142857,8.650000000000002,9.14642857142857,13.333333333333336
76,2015,25,Changi,14,14.0,14,3.0142857142857142,9.85,28.94642857142857,8.8,9.103571428571428,8.333333333333334
77,2015,26,Changi,19,14.0,9,3.1642857142857146,8.35,28.728571428571428,8.55,8.592857142857143,8.833333333333334
78,2015,27,Changi,21,19.0,17,3.0357142857142856,8.6,28.775,8.55,8.914285714285715,11.333333333333336
79,2015,28,Changi,17,15.0,13,3.4214285714285717,11.45,28.942857142857147,8.350000000000001,9.789285714285716,13.333333333333336
80,2015,29,Changi,25,18.5,12,2.8428571428571425,11.9,28.964285714285715,8.675,10.289285714285716,15.666666666666664
81,2015,30,Changi,19,18.5,18,2.8571428571428568,14.2,29.242857142857147,8.799999999999997,11.310714285714289,16.0
82,2015,31,Changi,28,28.0,28,4.4071428571428575,24.5,29.32857142857143,8.975,12.07857142857143,17.5
83,2015,32,Changi,23,23.0,23,4.092857142857143,22.0,29.164285714285718,9.075,11.832142857142859,17.333333333333332
84,2015,33,Changi,18,18.0,18,3.1928571428571426,17.2,29.007142857142853,8.55,12.210714285714287,21.66666666666667
85,2015,34,Changi,9,9.0,9,5.428571428571429,19.25,28.582142857142852,8.450000000000001,11.725,23.16666666666667
86,2015,35,Changi,8,8.0,8,6.021428571428572,19.95,28.37142857142857,8.5,11.528571428571428,23.0
87,2015,36,Changi,32,25.5,19,5.878571428571429,19.25,28.292857142857148,8.025,11.275,16.666666666666668
88,2015,37,Changi,32,32.0,32,6.578571428571429,24.5,28.42142857142857,8.05,11.732142857142858,11.666666666666664
89,2015,38,Changi,18,18.0,18,3.1428571428571432,17.55,28.875,7.500000000000003,13.125,14.166666666666664
90,2015,40,Changi,52,39.0,26,2.714285714285714,13.6,28.753571428571433,8.425,12.353571428571431,25.16666666666667
91,2015,41,Changi,52,52.0,52,2.05,9.2,28.75,7.875,11.15,16.666666666666668
92,2015,42,Changi,52,52.0,52,3.207142857142857,14.05,28.525,8.524999999999999,9.678571428571429,19.0
93,2015,44,Changi,35,35.0,35,2.357142857142857,12.35,28.710714285714282,8.6,8.87857142857143,47.66666666666666
94,2015,45,Changi,28,28.0,28,2.207142857142857,11.35,28.775,8.774999999999999,9.510714285714286,34.666666666666664
95,2015,46,Changi,45,45.0,45,2.1,7.6,28.67142857142857,9.5,9.132142857142854,29.0
96,2015,47,Changi,36,36.0,36,1.4214285714285717,3.6,28.58214285714286,9.025,8.585714285714287,21.0
97,2015,48,Changi,38,38.0,38,1.1928571428571428,2.0,28.34285714285714,8.625,7.753571428571429,36.0
98,2015,49,Changi,71,63.5,56,1.585714285714286,3.55,28.010714285714286,9.125,6.628571428571429,36.333333333333336
99,2015,51,Changi,56,56.0,56,3.921428571428572,13.1,27.925,9.075,6.857142857142858,45.83333333333334
100,2015,52,Changi,56,56.0,56,8.35,19.25,27.728571428571428,9.650000000000002,6.9035714285714285,33.833333333333336
101,2015,53,Changi,93,71.0,49,8.25,19.6,27.75357142857143,9.650000000000002,7.264285714285713,39.833333333333336
102,2016,1,Changi,86,75.5,65,9.628571428571428,23.0,27.78214285714286,9.825,7.607142857142858,37.333333333333336
103,2016,2,Changi,121,106.0,91,10.951785714285718,22.200000000000006,27.633035714285718,9.55,8.462499999999999,61.0
104,2016,3,Changi,129,120.0,111,7.9732142857142865,23.45,27.74517857142857,9.375,9.296785714285717,67.5
105,2016,4,Changi,116,113.0,110,9.494642857142855,28.75,27.85946428571429,9.325,9.482499999999998,84.16666666666667
106,2016,5,Changi,99,85.0,71,7.1875,21.5,28.005892857142854,8.474999999999998,9.9075,100.5
107,2016,6,Changi,65,59.0,53,3.8928571428571432,16.35,28.340714285714284,8.249999999999998,10.198571428571428,113.0
108,2016,7,Changi,68,66.0,64,3.7857142857142856,11.0,28.432142857142853,7.824999999999998,10.575,106.0
109,2016,8,Changi,66,64.5,63,2.0285714285714285,3.95,28.239285714285714,7.550000000000002,10.967857142857143,85.66666666666667
110,2016,9,Changi,54,52.0,50,4.421428571428573,8.6,27.99285714285714,8.025,11.339285714285715,70.0
111,2016,10,Changi,51,49.5,48,6.642857142857142,19.15,27.803571428571423,8.225000000000001,11.52142857142857,63.16666666666666
112,2016,11,Changi,81,65.0,49,5.264285714285714,16.85,27.899999999999995,7.925,11.992857142857142,60.83333333333334
113,2016,12,Changi,59,58.0,57,5.35,17.150000000000002,28.225,7.899999999999999,12.007142857142858,55.33333333333334
114,2016,13,Changi,62,58.0,54,2.742857142857142,11.85,28.58571428571429,7.849999999999999,11.932142857142857,55.5
115,2016,14,Changi,70,62.0,54,0.22142857142857145,0.95,28.90357142857143,7.8,11.478571428571426,57.5
116,2016,15,Changi,53,48.0,43,0.4785714285714285,2.75,29.12142857142857,8.25,11.392857142857142,60.33333333333334
117,2016,16,Changi,22,21.0,20,0.5785714285714285,3.4,29.214285714285715,8.575,11.060714285714289,59.33333333333334
118,2016,17,Changi,48,33.5,19,1.4285714285714284,5.75,29.38214285714286,8.7,10.15,56.0
119,2016,18,Changi,47,40.0,33,1.9,8.55,29.575000000000006,8.825,9.867857142857142,43.66666666666666
120,2016,19,Changi,30,27.5,25,2.935714285714285,10.2,29.450000000000006,8.849999999999998,8.157142857142857,34.166666666666664
121,2016,20,Changi,31,30.0,29,2.6928571428571426,9.1,29.58571428571429,8.474999999999998,7.860714285714287,31.5
