Station,Year,Month,Week,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Changi,2015,7,31,30,0.0,0.0,0.0,0.0,29.2,32.7,27.6,12.1,52.9
Changi,2015,7,31,31,2.2,0.8,1.2,1.2,27.6,32.2,25.2,7.4,43.6
Changi,2015,8,31,1,1.6,0.6,1.0,1.4,26.7,29.3,24.1,8.1,36.7
Changi,2015,8,31,2,0.0,0.0,0.0,0.0,28.7,32.1,25.9,10.6,39.6
Changi,2015,8,32,3,26.2,15.8,18.6,18.8,26.2,28.7,22.6,7.5,31.3
Changi,2015,8,32,4,6.2,2.2,3.6,5.6,27.1,29.7,24.2,6.3,22.7
Changi,2015,8,32,5,0.0,0.0,0.0,0.0,28.5,30.8,26.7,11.9,29.2
Changi,2015,8,32,6,1.6,0.8,1.0,1.4,27.3,30.1,25.5,9.0,29.5
Changi,2015,8,32,7,20.2,10.6,10.6,11.0,27.2,30.1,24.6,8.6,35.3
Changi,2015,8,32,8,28.2,26.6,28.0,28.2,28.1,31.0,23.6,9.1,26.6
Changi,2015,8,32,9,14.2,12.6,13.2,13.6,27.5,30.5,22.7,10.5,47.5
Changi,2015,8,33,10,1.0,1.0,1.0,1.0,29.1,32.0,27.2,16.6,41.4
Changi,2015,8,33,11,0.0,0.0,0.0,0.0,28.8,31.0,27.4,11.3,42.5
Changi,2015,8,33,12,63.2,29.4,47.8,57.6,26.1,28.0,23.7,7.6,32.0
Changi,2015,8,33,13,0.0,0.0,0.0,0.0,28.1,31.5,25.6,10.3,45.0
Changi,2015,8,33,14,0.0,0.0,0.0,0.0,29.1,32.1,26.8,11.8,27.7
Changi,2015,8,33,15,0.0,0.0,0.0,0.0,29.0,32.3,27.3,14.4,37.4
Changi,2015,8,33,16,0.0,0.0,0.0,0.0,28.8,31.9,27.0,14.0,49.0
Changi,2015,8,34,17,0.0,0.0,0.0,0.0,28.7,30.9,26.8,11.0,42.5
Changi,2015,8,34,18,0.0,0.0,0.0,0.0,29.0,32.7,27.0,13.2,29.5
Changi,2015,8,34,19,0.0,0.0,0.0,0.0,29.0,32.2,26.2,11.0,33.5
Changi,2015,8,34,20,0.0,0.0,0.0,0.0,29.1,32.0,26.8,9.8,30.6
Changi,2015,8,34,21,0.0,0.0,0.0,0.0,28.6,32.3,27.6,8.5,30.2
Changi,2015,8,34,22,0.0,0.0,0.0,0.0,29.0,31.1,27.3,12.3,34.9
Changi,2015,8,34,23,0.0,0.0,0.0,0.0,29.0,31.8,27.4,18.8,40.3
Changi,2015,8,35,24,0.0,0.0,0.0,0.0,28.8,30.7,27.6,14.7,32.4
Changi,2015,8,35,25,22.2,19.0,22.2,22.2,28.4,31.0,24.4,11.6,30.2
Changi,2015,8,35,26,0.0,0.0,0.0,0.0,29.0,31.4,27.4,12.6,40.7
Changi,2015,8,35,27,0.0,0.0,0.0,0.0,28.7,31.7,25.9,13.1,36.7
Changi,2015,8,35,28,0.0,0.0,0.0,0.0,28.9,32.1,26.5,12.7,33.8
Changi,2015,8,35,29,0.0,0.0,0.0,0.0,29.7,33.1,27.9,17.3,36.0
Changi,2015,8,35,30,1.2,1.2,1.2,1.2,29.0,31.8,25.9,13.0,33.5
Changi,2015,8,36,31,0.0,0.0,0.0,0.0,29.2,32.3,27.4,17.8,41.8
Changi,2015,9,36,1,0.0,0.0,0.0,0.0,29.3,32.3,27.0,14.2,35.3
Changi,2015,9,36,2,0.0,0.0,0.0,0.0,29.3,33.2,27.1,14.9,34.2
Changi,2015,9,36,3,0.0,0.0,0.0,0.0,29.4,32.5,27.6,18.0,42.1
Changi,2015,9,36,4,0.4,0.2,0.2,0.2,29.0,32.0,27.9,12.8,33.5
Changi,2015,9,36,5,0.0,0.0,0.0,0.0,29.2,32.1,27.5,13.5,30.2
Changi,2015,9,36,6,0.0,0.0,0.0,0.0,29.2,32.4,27.1,10.7,25.2
Changi,2015,9,37,7,0.0,0.0,0.0,0.0,28.9,32.1,26.6,10.5,27.0
Changi,2015,9,37,8,0.0,0.0,0.0,0.0,29.2,32.2,27.3,13.0,31.7
Changi,2015,9,37,9,17.4,13.2,16.8,17.4,27.0,31.7,23.6,6.7,42.1
Changi,2015,9,37,10,0.0,0.0,0.0,0.0,27.6,30.4,24.7,5.0,24.1
Changi,2015,9,37,11,0.0,0.0,0.0,0.0,28.9,32.7,26.8,15.1,43.2
Changi,2015,9,37,12,0.0,0.0,0.0,0.0,28.6,31.0,26.5,12.4,33.1
Changi,2015,9,37,13,0.0,0.0,0.0,0.0,28.9,31.5,27.0,9.8,25.9
Changi,2015,9,38,14,0.0,0.0,0.0,0.0,28.7,31.3,27.5,11.1,35.6
Changi,2015,9,38,15,18.4,11.6,11.8,14.8,26.6,28.9,23.1,7.0,30.6
Changi,2015,9,38,16,16.4,10.4,15.2,16.4,27.7,30.2,24.9,12.2,39.6
Changi,2015,9,38,17,0.0,0.0,0.0,0.0,29.0,31.7,27.3,12.2,34.2
Changi,2015,9,38,18,0.0,0.0,0.0,0.0,28.8,30.9,27.3,13.8,30.6
Changi,2015,9,38,19,0.0,0.0,0.0,0.0,29.0,32.8,26.9,11.8,28.8
Changi,2015,9,38,20,0.0,0.0,0.0,0.0,29.1,32.6,26.4,8.4,27.7
Changi,2015,9,39,21,0.2,0.2,0.2,0.2,28.9,31.7,27.0,9.7,34.2
Changi,2015,9,39,22,4.6,4.6,4.6,4.6,28.7,31.1,27.0,10.6,36.7
Changi,2015,9,39,23,0.0,0.0,0.0,0.0,29.2,32.0,27.3,5.9,24.8
Changi,2015,9,39,24,0.0,0.0,0.0,0.0,28.8,32.5,26.0,5.4,27.0
Changi,2015,9,39,25,0.0,0.0,0.0,0.0,28.9,31.7,26.9,9.1,30.6
Changi,2015,9,39,26,0.0,0.0,0.0,0.0,29.0,32.0,26.4,11.6,29.5
Changi,2015,9,39,27,0.0,0.0,0.0,0.0,28.9,31.8,27.1,9.0,24.1
Changi,2015,9,40,28,2.8,0.8,1.4,2.4,27.8,31.8,24.5,5.7,22.3
Changi,2015,9,40,29,0.0,0.0,0.0,0.0,28.1,31.1,25.0,7.8,29.2
Changi,2015,9,40,30,1.4,1.2,1.2,1.2,28.7,31.8,26.8,9.1,34.6
Changi,2015,10,40,1,0.0,0.0,0.0,0.0,28.7,32.3,27.2,10.0,37.4
Changi,2015,10,40,2,28.6,19.2,19.6,19.6,27.5,31.6,23.5,7.2,43.9
Changi,2015,10,40,3,0.0,0.0,0.0,0.0,28.5,30.9,25.8,9.4,31.7
Changi,2015,10,40,4,0.0,0.0,0.0,0.0,29.0,31.6,26.7,11.5,30.6
Changi,2015,10,41,5,0.2,0.2,0.2,0.2,28.4,30.9,27.1,6.8,21.6
Changi,2015,10,41,6,19.8,17.4,17.4,17.4,27.4,32.0,23.4,6.5,55.1
Changi,2015,10,41,7,0.6,0.4,0.6,0.6,28.1,31.6,24.9,6.7,26.6
Changi,2015,10,41,8,0.0,0.0,0.0,0.0,28.3,32.6,25.8,6.5,28.4
Changi,2015,10,41,9,0.0,0.0,0.0,0.0,29.0,33.0,25.9,9.6,29.5
Changi,2015,10,41,10,0.0,0.0,0.0,0.0,28.9,31.7,26.4,9.0,29.2
Changi,2015,10,41,11,0.0,0.0,0.0,0.0,29.3,32.7,27.0,11.6,24.8
Changi,2015,10,42,12,0.0,0.0,0.0,0.0,29.1,33.2,26.6,9.4,34.9
Changi,2015,10,42,13,0.0,0.0,0.0,0.0,28.9,33.0,26.9,10.2,33.8
Changi,2015,10,42,14,7.8,5.4,7.8,7.8,28.6,32.0,23.9,9.4,25.6
Changi,2015,10,42,15,0.0,0.0,0.0,0.0,29.5,33.4,26.7,9.8,31.3
Changi,2015,10,42,16,0.0,0.0,0.0,0.0,29.0,32.0,26.8,10.6,23.0
Changi,2015,10,42,17,0.0,0.0,0.0,0.0,29.4,33.0,27.0,9.8,27.0
Changi,2015,10,42,18,0.0,0.0,0.0,0.0,29.3,31.6,27.5,10.7,25.6
Changi,2015,10,43,19,0.0,0.0,0.0,0.0,29.5,32.7,27.2,11.0,34.6
Changi,2015,10,43,20,0.0,0.0,0.0,0.0,29.2,32.5,27.2,12.0,31.3
Changi,2015,10,43,21,0.0,0.0,0.0,0.0,29.2,32.3,26.8,13.1,33.8
Changi,2015,10,43,22,0.0,0.0,0.0,0.0,29.6,33.5,27.3,13.2,38.2
Changi,2015,10,43,23,0.0,0.0,0.0,0.0,29.6,32.7,27.6,13.5,35.6
Changi,2015,10,43,24,0.6,0.6,0.6,0.8,28.9,31.8,26.4,10.4,40.3
Changi,2015,10,43,25,0.0,0.2,0.2,0.2,28.2,31.1,26.3,5.8,25.9
Changi,2015,10,44,26,0.0,0.0,0.0,0.0,29.0,33.6,26.5,8.1,30.2
Changi,2015,10,44,27,0.0,0.0,0.0,0.0,29.0,33.0,26.4,7.5,27.0
Changi,2015,10,44,28,24.0,0.2,0.2,0.2,26.6,30.0,21.9,7.9,59.4
Changi,2015,10,44,29,0.0,0.0,0.0,0.0,28.4,32.5,25.0,8.2,25.9
Changi,2015,10,44,30,5.2,3.6,4.6,4.6,27.6,32.7,25.3,6.2,42.1
Changi,2015,10,44,31,0.4,0.4,0.6,0.6,27.2,30.6,25.6,6.3,27.7
Changi,2015,11,44,1,0.2,0.2,0.2,0.2,27.6,32.2,25.0,5.9,26.3
Changi,2015,11,45,2,0.2,0.2,0.2,0.2,27.8,32.9,25.8,6.6,29.5
Changi,2015,11,45,3,0.0,0.0,0.0,0.0,28.6,32.9,25.9,7.6,28.4
Changi,2015,11,45,4,0.0,0.0,0.0,0.0,28.2,31.7,26.1,6.0,22.0
Changi,2015,11,45,5,0.0,0.0,0.0,0.0,28.4,32.3,25.9,5.2,37.8
Changi,2015,11,45,6,0.0,0.0,0.0,0.0,28.4,32.0,26.4,5.1,24.5
Changi,2015,11,45,7,1.4,1.4,1.4,1.4,27.9,32.9,25.2,6.2,27.4
Changi,2015,11,45,8,0.0,0.0,0.0,0.0,27.6,30.7,25.5,4.7,22.7
Changi,2015,11,46,9,1.4,1.4,1.4,1.4,28.0,31.8,25.5,6.6,28.4
Changi,2015,11,46,10,0.0,0.0,0.0,0.0,28.2,32.6,26.0,6.3,27.4
Changi,2015,11,46,11,0.0,0.0,0.0,0.0,27.5,32.2,25.7,6.3,31.0
Changi,2015,11,46,12,0.0,0.0,0.0,0.0,28.2,32.4,25.7,6.9,29.5
Changi,2015,11,46,13,0.0,0.0,0.0,0.0,28.3,32.7,26.3,6.0,25.2
Changi,2015,11,46,14,0.0,0.0,0.0,0.0,29.0,33.4,25.9,8.7,28.4
Changi,2015,11,46,15,0.0,0.0,0.0,0.0,27.9,30.7,26.6,5.8,20.9
Changi,2015,11,47,16,1.6,0.6,0.8,1.0,26.5,28.8,25.3,6.3,31.0
Changi,2015,11,47,17,9.8,6.8,6.8,6.8,27.0,30.1,23.7,6.3,23.4
Changi,2015,11,47,18,0.0,0.0,0.0,0.0,28.6,32.9,25.7,9.2,31.7
Changi,2015,11,47,19,0.0,0.0,0.0,0.0,28.8,32.3,26.5,6.5,33.5
Changi,2015,11,47,20,0.2,0.2,0.2,0.2,28.1,32.5,25.7,6.8,32.8
Changi,2015,11,47,21,0.0,0.0,0.0,0.0,27.6,31.7,25.7,6.2,28.8
Changi,2015,11,47,22,0.0,0.0,0.0,0.0,28.3,32.2,25.7,6.2,33.5
Changi,2015,11,48,23,0.0,0.0,0.0,0.0,29.1,33.6,26.2,7.0,26.6
Changi,2015,11,48,24,24.0,13.2,18.0,22.8,26.8,30.6,24.2,4.9,25.2
Changi,2015,11,48,25,3.2,1.8,2.2,2.6,27.2,32.4,25.1,5.9,24.8
Changi,2015,11,48,26,0.8,0.4,0.6,0.6,27.1,32.0,24.7,7.8,27.7
Changi,2015,11,48,27,0.4,0.4,0.4,0.4,27.6,31.9,24.9,7.6,25.2
Changi,2015,11,48,28,0.0,0.0,0.0,0.0,28.5,32.6,25.9,8.2,32.4
Changi,2015,11,48,29,3.6,1.6,2.0,2.0,28.5,32.3,24.7,7.3,32.0
Changi,2015,11,49,30,25.8,22.2,25.4,25.4,27.6,33.0,24.7,6.0,31.0
Changi,2015,12,49,1,28.8,16.6,26.2,28.6,26.9,31.8,23.2,6.8,34.9
Changi,2015,12,49,2,0.2,0.2,0.2,0.2,27.6,31.7,25.0,6.5,28.8
Changi,2015,12,49,3,0.0,0.0,0.0,0.0,28.7,32.9,25.8,8.3,29.5
Changi,2015,12,49,4,0.0,0.0,0.0,0.0,28.4,31.8,26.2,7.2,31.0
Changi,2015,12,49,5,6.0,5.8,6.0,6.0,28.1,32.8,25.4,7.6,34.2
Changi,2015,12,49,6,4.0,3.8,4.0,4.0,27.8,32.4,25.4,6.8,35.6
Changi,2015,12,50,7,0.0,0.0,0.0,0.0,28.5,32.4,25.6,10.4,32.8
Changi,2015,12,50,8,21.6,15.8,15.8,17.4,28.1,31.4,25.1,6.5,32.0
Changi,2015,12,50,9,2.0,1.0,1.0,1.6,27.8,31.1,24.9,7.2,24.5
Changi,2015,12,50,10,40.4,18.0,26.0,39.2,27.4,32.7,22.5,7.2,31.7
Changi,2015,12,50,11,11.0,10.0,10.2,10.8,27.2,30.8,25.5,4.3,26.6
Changi,2015,12,50,12,37.8,13.6,16.8,26.8,26.8,31.8,24.4,6.5,41.8
Changi,2015,12,50,13,12.6,3.0,3.4,5.2,25.8,28.7,24.5,5.8,22.7
Changi,2015,12,51,14,0.4,0.2,0.4,0.4,27.6,31.9,24.1,7.2,27.7
Changi,2015,12,51,15,0.0,0.0,0.0,0.0,27.5,29.6,26.0,6.5,22.3
Changi,2015,12,51,16,0.2,0.2,0.2,0.2,28.0,30.6,26.4,6.8,30.6
Changi,2015,12,51,17,0.0,0.0,0.0,0.0,27.8,30.2,26.3,9.4,33.8
Changi,2015,12,51,18,8.2,7.8,8.2,8.2,27.8,31.3,23.9,9.7,43.6
Changi,2015,12,51,19,0.0,0.0,0.0,0.0,28.4,32.1,25.4,10.1,34.6
Changi,2015,12,51,20,0.0,0.0,0.0,0.0,28.5,33.1,25.9,7.9,26.6
Changi,2015,12,52,21,0.0,0.0,0.0,0.0,28.7,32.9,26.4,7.2,22.0
Changi,2015,12,52,22,4.8,3.8,4.8,4.8,28.4,32.6,26.0,6.1,30.2
Changi,2015,12,52,23,25.6,16.2,21.4,22.2,27.4,31.4,23.5,6.1,34.9
Changi,2015,12,52,24,40.2,24.6,31.6,39.0,26.4,29.6,22.8,5.8,33.5
Changi,2015,12,52,25,0.0,0.0,0.0,0.0,27.9,31.7,24.8,11.5,38.2
Changi,2015,12,52,26,0.0,0.0,0.0,0.0,28.5,32.0,25.8,11.9,37.1
Changi,2015,12,52,27,0.0,0.0,0.0,0.0,28.3,32.1,25.3,9.7,28.1
Changi,2015,12,53,28,0.0,0.0,0.0,0.0,28.4,32.5,26.0,10.1,36.4
Changi,2015,12,53,29,39.0,21.0,23.0,24.4,26.9,29.2,23.8,10.4,36.4
Changi,2015,12,53,30,2.2,1.2,1.2,1.2,27.8,31.6,25.1,11.9,41.4
Changi,2015,12,53,31,17.0,4.6,5.4,6.8,26.0,30.3,24.8,9.4,42.8
Changi,2016,1,53,1,2.0,0.6,0.6,0.6,27.5,29.8,25.2,10.8,37.4
Changi,2016,1,53,2,39.6,18.4,31.0,38.4,25.7,28.0,22.9,6.8,58.7
Changi,2016,1,53,3,16.6,3.8,6.0,9.0,25.4,26.8,24.5,5.4,22.3
Changi,2016,1,1,4,0.0,0.0,0.0,0.0,27.9,31.9,24.7,9.4,29.2
Changi,2016,1,1,5,0.0,0.0,0.0,0.0,28.7,32.1,26.2,10.8,29.9
Changi,2016,1,1,6,0.0,0.0,0.0,0.0,28.5,31.5,26.6,11.5,29.5
Changi,2016,1,1,7,0.0,0.0,0.0,0.0,28.7,31.9,26.8,13.3,31.7
Changi,2016,1,1,8,0.0,0.0,0.0,0.0,28.5,32.4,25.8,11.5,35.6
Changi,2016,1,1,9,1.8,1.8,1.8,1.8,28.5,32.1,26.0,11.9,33.8
Changi,2016,1,1,10,0.0,0.0,0.0,0.0,28.8,32.3,26.7,10.4,30.6
Changi,2016,1,2,11,0.0,0.0,0.0,0.0,28.8,32.5,25.9,10.1,31.0
Changi,2016,1,2,12,0.0,0.0,0.0,0.0,29.0,32.3,27.0,12.6,32.8
Changi,2016,1,2,13,0.0,0.0,0.0,0.0,29.0,32.6,26.8,11.9,33.5
Changi,2016,1,2,14,0.2,0.2,0.2,0.2,28.7,32.1,26.7,10.1,32.4
Changi,2016,1,2,15,5.6,5.2,5.4,5.4,28.0,32.1,26.2,6.5,32.8
Changi,2016,1,2,16,12.2,10.4,11.4,12.2,27.9,32.8,25.6,5.8,22.7
Changi,2016,1,2,17,33.4,24.6,29.4,31.4,27.4,31.8,23.8,5.8,25.6
Changi,2016,1,3,18,2.6,2.6,2.6,2.6,28.6,32.5,25.8,9.0,29.9
Changi,2016,1,3,19,2.0,2.0,2.0,2.0,28.5,32.0,26.5,9.0,35.6
Changi,2016,1,3,20,0.8,0.4,0.6,0.8,28.3,31.5,26.8,8.6,26.6
Changi,2016,1,3,21,0.6,0.4,0.4,0.4,28.3,31.8,26.9,8.6,29.9
Changi,2016,1,3,22,0.0,0.0,0.0,0.0,28.5,31.6,26.2,9.4,34.2
Changi,2016,1,3,23,0.0,0.0,0.0,0.0,28.7,32.5,26.6,10.8,32.4
Changi,2016,1,3,24,0.0,0.0,0.0,0.0,28.8,32.5,26.8,14.8,46.1
Changi,2016,1,4,25,2.6,2.4,2.4,2.6,28.4,32.2,26.6,14.8,64.8
Changi,2016,1,4,26,6.0,2.2,2.4,2.8,27.9,30.4,25.0,12.2,38.9
Changi,2016,1,4,27,1.0,1.0,1.0,1.0,28.8,32.2,26.4,12.2,31.7
Changi,2016,1,4,28,0.0,0.0,0.0,0.0,29.0,32.8,26.6,10.1,28.8
Changi,2016,1,4,29,0.0,0.0,0.0,0.0,28.6,32.3,26.2,10.8,39.6
Changi,2016,1,4,30,0.0,0.0,0.0,0.0,28.8,32.5,26.5,10.8,33.8
Changi,2016,1,4,31,0.0,0.0,0.0,0.0,28.8,32.6,26.6,10.4,33.8
Changi,2016,2,5,1,0.0,0.0,0.0,0.0,28.9,32.7,26.3,11.2,37.4
Changi,2016,2,5,2,10.6,5.2,6.8,9.2,27.7,31.7,24.9,9.0,33.8
Changi,2016,2,5,3,0.0,0.0,0.0,0.0,28.5,32.5,25.5,9.7,31.0
Changi,2016,2,5,4,0.2,0.2,0.2,0.2,28.2,31.7,26.3,9.0,27.4
Changi,2016,2,5,5,0.0,0.0,0.0,0.0,28.3,31.6,26.0,9.4,26.6
Changi,2016,2,5,6,1.8,1.2,1.2,1.2,28.7,32.4,26.5,15.1,43.9
Changi,2016,2,5,7,26.4,7.2,9.6,10.0,27.0,28.4,25.2,18.4,45.7
Changi,2016,2,6,8,0.0,0.0,0.0,0.0,27.7,29.7,26.3,14.8,41.8
Changi,2016,2,6,9,0.0,0.0,0.0,0.0,26.8,28.6,25.7,7.2,22.7
Changi,2016,2,6,10,0.0,0.0,0.0,0.0,26.7,28.6,25.4,9.0,32.4
Changi,2016,2,6,11,0.4,0.2,0.4,0.4,27.4,30.2,25.6,10.4,25.9
Changi,2016,2,6,12,0.6,0.4,0.4,0.6,27.6,32.1,24.2,9.4,34.6
Changi,2016,2,6,13,0.0,0.0,0.0,0.0,28.6,32.1,26.4,12.6,29.9
Changi,2016,2,6,14,1.2,1.2,1.2,1.2,28.6,32.0,26.6,10.4,30.6
Changi,2016,2,7,15,0.0,0.0,0.0,0.0,28.9,32.4,26.5,11.9,34.6
Changi,2016,2,7,16,0.0,0.0,0.0,0.0,28.7,31.9,26.9,16.2,42.8
Changi,2016,2,7,17,0.0,0.0,0.0,0.0,28.1,31.4,26.2,14.8,37.1
Changi,2016,2,7,18,0.0,0.0,0.0,0.0,27.8,31.5,25.0,10.1,34.9
Changi,2016,2,7,19,70.4,17.0,21.2,23.2,25.1,28.2,23.8,6.8,42.8
Changi,2016,2,7,20,2.6,0.6,1.2,1.6,26.7,29.9,24.7,8.6,32.8
Changi,2016,2,7,21,0.0,0.0,0.0,0.0,27.5,31.0,24.9,12.2,41.4
Changi,2016,2,8,22,0.0,0.0,0.0,0.0,28.2,31.9,25.5,11.9,33.1
Changi,2016,2,8,23,0.0,0.0,0.0,0.0,28.0,31.8,25.8,9.7,33.8
Changi,2016,2,8,24,71.8,24.4,44.6,55.4,25.9,29.5,23.3,8.3,45.4
Changi,2016,2,8,25,0.0,0.0,0.0,0.0,27.7,31.1,24.9,14.0,45.0
Changi,2016,2,8,26,0.0,0.0,0.0,0.0,28.4,31.6,26.2,15.1,38.2
Changi,2016,2,8,27,0.0,0.0,0.0,0.0,28.3,31.9,25.3,12.6,39.2
Changi,2016,2,8,28,0.0,0.0,0.0,0.0,28.5,31.9,26.0,14.8,42.1
Changi,2016,2,9,29,0.0,0.0,0.0,0.0,28.7,32.0,26.9,16.9,41.8
Changi,2016,3,9,1,0.0,0.0,0.0,0.0,28.6,31.9,26.1,13.7,42.5
Changi,2016,3,9,2,0.0,0.0,0.0,0.0,28.2,31.2,26.4,14.0,44.6
Changi,2016,3,9,3,0.0,0.0,0.0,0.0,28.5,32.0,26.8,13.3,40.3
Changi,2016,3,9,4,0.4,0.2,0.4,0.4,28.4,31.6,26.5,12.6,37.4
Changi,2016,3,9,5,0.0,0.0,0.0,0.0,28.6,32.2,26.2,11.5,35.3
Changi,2016,3,9,6,0.0,0.0,0.0,0.0,29.0,32.7,26.9,13.0,31.7
Changi,2016,3,10,7,0.0,0.0,0.0,0.0,28.5,32.6,26.6,11.9,34.9
Changi,2016,3,10,8,0.6,0.6,0.6,0.6,28.4,32.4,26.7,8.3,23.8
Changi,2016,3,10,9,0.0,0.0,0.0,0.0,29.2,33.2,26.8,11.9,27.0
Changi,2016,3,10,10,1.6,1.0,1.2,1.4,29.0,33.4,26.8,9.0,26.6
Changi,2016,3,10,11,0.0,0.0,0.0,0.0,29.4,33.8,27.0,11.5,33.8
Changi,2016,3,10,12,0.0,0.0,0.0,0.0,29.0,32.3,26.4,11.2,33.1
Changi,2016,3,10,13,2.4,2.4,2.4,2.4,29.0,33.6,26.0,10.4,33.1
Changi,2016,3,11,14,0.0,0.0,0.0,0.0,29.2,32.9,27.1,11.9,29.9
Changi,2016,3,11,15,0.0,0.0,0.0,0.0,29.2,32.9,26.9,12.2,35.6
Changi,2016,3,11,16,0.0,0.0,0.0,0.0,28.6,33.4,25.4,10.1,29.2
Changi,2016,3,11,17,0.0,0.0,0.0,0.0,28.9,33.8,25.8,11.2,32.8
Changi,2016,3,11,18,0.0,0.0,0.0,0.0,28.8,33.3,25.8,9.7,26.3
Changi,2016,3,11,19,0.0,0.0,0.0,0.0,28.9,33.2,25.8,12.2,31.0
Changi,2016,3,11,20,0.0,0.0,0.0,0.0,29.3,33.4,27.1,11.2,29.9
Changi,2016,3,12,21,0.2,0.2,0.2,0.2,29.2,34.1,27.3,9.7,34.2
Changi,2016,3,12,22,1.0,1.0,1.0,1.0,28.3,33.5,25.7,6.1,36.0
Changi,2016,3,12,23,0.0,0.0,0.0,0.0,28.8,33.2,26.1,8.3,29.5
Changi,2016,3,12,24,0.0,0.0,0.0,0.0,29.5,33.5,26.9,11.2,31.0
Changi,2016,3,12,25,0.0,0.0,0.0,0.0,29.0,33.7,26.3,8.6,30.2
Changi,2016,3,12,26,0.0,0.0,0.0,0.0,29.5,33.4,26.9,14.0,36.7
Changi,2016,3,12,27,0.0,0.0,0.0,0.0,29.6,33.6,27.5,15.8,41.8
Changi,2016,3,13,28,0.0,0.0,0.0,0.0,29.6,34.0,27.0,16.6,38.9
Changi,2016,3,13,29,0.0,0.0,0.0,0.0,29.3,33.7,27.3,15.1,40.3
Changi,2016,3,13,30,0.0,0.0,0.0,0.0,29.4,33.5,26.7,13.0,33.5
Changi,2016,3,13,31,0.0,0.0,0.0,0.0,29.6,33.8,26.9,13.3,32.8
Changi,2016,4,13,1,0.0,0.0,0.0,0.0,29.6,34.2,27.1,13.7,33.1
Changi,2016,4,13,2,0.0,0.0,0.0,0.0,29.8,34.4,26.5,11.5,35.3
Changi,2016,4,13,3,7.6,7.6,7.6,7.6,28.8,31.9,26.0,9.4,34.6
Changi,2016,4,14,4,6.2,4.2,5.0,6.0,29.2,32.3,27.0,9.4,31.3
Changi,2016,4,14,5,0.0,0.0,0.0,0.0,29.0,31.7,27.5,10.1,32.0
Changi,2016,4,14,6,0.0,0.0,0.0,0.0,29.4,33.8,26.3,9.7,31.7
Changi,2016,4,14,7,0.0,0.0,0.0,0.0,29.3,33.7,25.9,10.1,31.7
Changi,2016,4,14,8,0.0,0.0,0.0,0.0,29.7,34.4,26.6,9.7,28.8
Changi,2016,4,14,9,1.2,0.8,1.2,1.2,28.8,33.3,26.3,6.5,35.6
Changi,2016,4,14,10,0.0,0.0,0.0,0.0,29.7,35.0,26.4,9.4,29.5
Changi,2016,4,15,11,0.0,0.0,0.0,0.0,29.8,33.5,27.8,6.5,22.0
Changi,2016,4,15,12,9.4,8.2,9.2,9.4,29.9,34.5,25.7,5.8,45.0
Changi,2016,4,15,13,0.0,0.0,0.0,0.0,29.6,33.2,27.2,6.8,36.0
Changi,2016,4,15,14,9.6,9.4,9.4,9.4,29.4,33.6,25.6,5.8,36.4
Changi,2016,4,15,15,4.8,2.0,2.6,4.4,28.9,30.7,26.1,7.9,27.7
Changi,2016,4,15,16,0.0,0.0,0.0,0.0,29.9,33.5,27.1,9.0,31.3
Changi,2016,4,15,17,0.0,0.0,0.0,0.0,30.1,34.1,27.3,11.2,33.8
Changi,2016,4,16,18,0.0,0.0,0.0,0.0,30.3,34.1,27.2,9.0,29.9
Changi,2016,4,16,19,0.2,0.2,0.2,0.2,30.5,34.6,27.3,11.2,32.0
Changi,2016,4,16,20,0.4,0.4,0.4,0.4,29.4,33.8,27.4,7.2,35.3
Changi,2016,4,16,21,0.0,0.0,0.0,0.0,30.4,34.8,27.2,11.5,30.2
Changi,2016,4,16,22,0.0,0.0,0.0,0.0,29.7,33.7,28.2,10.4,35.3
Changi,2016,4,16,23,0.0,0.0,0.0,0.0,29.8,33.1,27.8,9.7,31.7
Changi,2016,4,16,24,13.8,12.2,12.2,12.4,29.2,31.6,25.9,6.8,45.7
Changi,2016,4,17,25,18.2,12.2,14.2,14.2,28.7,32.6,25.4,5.4,27.0
Changi,2016,4,17,26,7.6,5.8,5.8,5.8,28.9,32.6,25.3,5.0,22.3
Changi,2016,4,17,27,4.2,4.2,4.2,4.2,28.9,33.6,25.5,6.5,27.4
Changi,2016,4,17,28,6.2,6.2,6.2,6.2,28.9,32.7,27.0,5.8,28.8
Changi,2016,4,17,29,0.4,0.4,0.4,0.4,29.0,32.8,27.1,6.5,29.5
Changi,2016,4,17,30,0.0,0.0,0.0,0.0,28.6,33.8,26.1,6.1,34.2
Changi,2016,5,17,1,0.0,0.0,0.0,0.0,29.6,33.1,26.7,9.4,28.4
Changi,2016,5,18,2,0.0,0.0,0.0,0.0,29.4,33.3,27.8,7.6,34.2
Changi,2016,5,18,3,0.0,0.0,0.0,0.0,30.0,33.6,27.1,9.4,32.4
Changi,2016,5,18,4,0.0,0.0,0.0,0.0,30.7,34.3,27.9,9.7,30.6
Changi,2016,5,18,5,0.6,0.6,0.6,0.6,29.5,33.8,27.0,6.8,39.6
Changi,2016,5,18,6,0.0,0.0,0.0,0.0,29.8,34.6,27.6,8.3,35.3
