Station,Year,Month,Week,Day,Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Ang Mo Kio,2017,2,5,2,1.0,1.0,1.0,1.0,27.3,31.4,25.5,4.0,21.2
Ang Mo Kio,2017,2,5,3,9.0,7.6,8.4,8.8,27.3,33.3,24.2,5.8,31.0
Ang Mo Kio,2017,2,5,4,31.2,21.0,28.2,30.4,26.4,32.6,24.6,4.7,37.1
Ang Mo Kio,2017,2,5,5,0.0,0.0,0.0,0.0,27.2,33.0,24.7,5.4,29.5
Ang Mo Kio,2017,2,6,6,0.0,0.0,0.0,0.0,27.7,33.6,25.0,5.8,28.4
Ang Mo Kio,2017,2,6,7,19.0,15.2,15.4,15.8,26.1,30.9,23.7,4.7,23.4
Ang Mo Kio,2017,2,6,8,8.6,5.2,6.8,7.4,26.5,31.6,24.1,4.7,30.2
Ang Mo Kio,2017,2,6,9,0.0,0.0,0.0,0.0,27.4,31.3,25.1,5.4,24.1
Ang Mo Kio,2017,2,6,10,0.0,0.0,0.0,0.0,27.4,31.9,24.6,8.6,31.7
Ang Mo Kio,2017,2,6,11,1.2,1.2,1.2,1.2,26.9,30.5,24.7,10.1,45.4
Ang Mo Kio,2017,2,6,12,1.2,0.6,0.6,1.0,25.9,29.0,24.6,9.4,38.2
Ang Mo Kio,2017,2,7,13,1.0,0.6,0.6,0.6,26.3,29.3,24.2,9.7,52.9
Ang Mo Kio,2017,2,7,14,0.8,0.6,0.6,0.8,26.2,29.4,23.8,11.2,45.0
Ang Mo Kio,2017,2,7,15,8.0,1.8,2.2,3.4,25.1,28.8,22.6,8.6,37.8
Ang Mo Kio,2017,2,7,16,0.2,0.2,0.2,0.2,26.3,29.3,24.1,9.0,36.7
Ang Mo Kio,2017,2,7,17,0.0,0.0,0.0,0.0,26.9,31.0,24.3,8.6,35.3
Ang Mo Kio,2017,2,7,18,0.0,0.0,0.0,0.0,26.7,30.4,24.6,9.0,34.2
Ang Mo Kio,2017,2,7,19,0.0,0.0,0.0,0.0,27.4,31.3,25.0,8.6,36.0
Ang Mo Kio,2017,2,8,20,0.0,0.0,0.0,0.0,27.5,31.7,25.1,7.9,31.0
Ang Mo Kio,2017,2,8,21,3.6,2.6,2.6,2.8,27.0,31.3,24.8,5.8,27.4
Ang Mo Kio,2017,2,8,22,0.0,0.0,0.0,0.0,27.5,31.6,25.0,6.5,34.2
Ang Mo Kio,2017,2,8,23,41.4,22.2,25.8,41.4,26.6,31.7,23.8,5.0,28.1
Ang Mo Kio,2017,2,8,24,17.2,4.6,6.6,8.6,24.8,26.9,23.7,4.7,31.3
Ang Mo Kio,2017,2,8,25,0.8,0.4,0.8,0.8,26.5,32.1,23.9,5.0,26.6
Ang Mo Kio,2017,2,8,26,0.2,0.2,0.2,0.2,27.4,31.1,25.2,6.5,27.7
Ang Mo Kio,2017,2,9,27,1.6,1.6,1.6,1.6,27.2,30.2,24.9,8.3,40.0
Ang Mo Kio,2017,2,9,28,6.2,4.6,4.6,4.6,26.5,30.5,24.9,6.8,35.3
Ang Mo Kio,2017,3,9,1,38.0,15.4,21.0,27.0,25.0,27.7,23.2,6.1,25.6
Ang Mo Kio,2017,3,9,2,0.6,0.6,0.6,0.6,26.7,30.7,24.5,8.3,34.6
Ang Mo Kio,2017,3,9,3,39.4,21.2,29.6,30.8,25.9,28.5,23.1,6.8,33.5
Ang Mo Kio,2017,3,9,4,7.0,4.8,5.2,5.4,25.3,27.6,23.5,4.7,26.3
Ang Mo Kio,2017,3,9,5,8.6,6.6,6.6,8.6,26.8,31.2,24.3,6.1,33.5
Ang Mo Kio,2017,3,10,6,17.8,17.6,17.6,17.8,26.7,33.2,24.4,5.0,29.9
Ang Mo Kio,2017,3,10,7,36.4,20.2,32.8,36.4,26.8,31.6,24.4,5.0,25.2
Ang Mo Kio,2017,3,10,8,0.0,0.0,0.0,0.0,27.2,31.8,24.4,7.9,28.8
Ang Mo Kio,2017,3,10,9,0.0,0.0,0.0,0.0,27.1,31.9,24.2,8.3,32.4
Ang Mo Kio,2017,3,10,10,0.0,0.0,0.0,0.0,27.0,31.0,24.6,7.9,28.1
Ang Mo Kio,2017,3,10,11,0.2,0.2,0.2,0.2,27.3,32.0,24.6,6.1,25.9
Ang Mo Kio,2017,3,10,12,1.4,1.4,1.4,1.4,26.7,30.4,24.2,4.7,20.9
Ang Mo Kio,2017,3,11,13,0.4,0.4,0.4,0.4,28.0,33.2,25.3,5.0,24.8
Ang Mo Kio,2017,3,11,14,1.4,1.4,1.4,1.4,27.1,30.7,24.7,5.8,32.4
Ang Mo Kio,2017,3,11,15,0.0,0.0,0.0,0.0,29.3,35.1,25.6,5.4,23.8
Ang Mo Kio,2017,3,11,16,0.0,0.0,0.0,0.0,28.5,33.4,25.8,7.2,34.2
Ang Mo Kio,2017,3,11,17,33.0,31.0,33.0,33.0,27.0,32.8,24.2,4.0,28.4
Ang Mo Kio,2017,3,11,18,0.0,0.0,0.0,0.0,28.5,33.2,25.2,5.8,30.6
Ang Mo Kio,2017,3,11,19,2.6,2.0,2.6,2.6,28.2,33.6,25.4,4.3,21.2
Ang Mo Kio,2017,3,12,20,9.4,2.2,3.4,4.8,26.5,29.1,24.4,4.7,34.2
Ang Mo Kio,2017,3,12,21,13.4,12.4,13.4,13.4,27.9,35.2,25.2,5.0,36.4
Ang Mo Kio,2017,3,12,22,2.2,2.2,2.2,2.2,27.5,33.5,24.8,5.4,40.7
Ang Mo Kio,2017,3,12,23,0.0,0.0,0.0,0.0,28.7,34.0,25.5,6.5,25.9
Ang Mo Kio,2017,3,12,24,2.4,1.2,1.2,1.2,28.1,32.7,26.1,5.4,18.4
Ang Mo Kio,2017,3,12,25,1.0,1.0,1.0,1.0,27.6,32.8,24.5,5.0,30.2
Ang Mo Kio,2017,3,12,26,0.2,0.2,0.2,0.2,29.0,33.8,25.6,6.1,30.6
Ang Mo Kio,2017,3,13,27,0.0,0.0,0.0,0.0,28.8,32.6,26.4,6.5,30.6
Ang Mo Kio,2017,3,13,28,1.2,0.6,0.8,0.8,26.4,27.9,24.7,4.3,23.4
Ang Mo Kio,2017,3,13,29,12.0,7.6,10.2,10.4,26.8,31.2,25.3,3.6,23.8
Ang Mo Kio,2017,3,13,30,5.4,1.8,2.8,4.6,25.8,30.6,23.5,3.6,35.3
Ang Mo Kio,2017,3,13,31,14.6,11.8,14.0,14.6,27.0,32.4,24.5,3.6,36.4
Ang Mo Kio,2017,4,13,1,0.6,0.2,0.4,0.4,26.6,31.9,24.6,4.0,22.3
Ang Mo Kio,2017,4,13,2,0.2,0.2,0.2,0.2,27.9,32.7,25.1,5.8,28.8
Ang Mo Kio,2017,4,14,3,2.8,2.6,2.6,2.8,27.5,29.7,24.6,5.0,28.1
Ang Mo Kio,2017,4,14,4,3.8,3.2,3.4,3.6,28.6,33.0,24.6,6.1,39.2
Ang Mo Kio,2017,4,14,5,0.0,0.0,0.0,0.0,28.9,32.5,25.3,6.8,34.2
Ang Mo Kio,2017,4,14,6,0.2,0.2,0.2,0.2,28.7,33.8,25.9,5.4,32.4
Ang Mo Kio,2017,4,14,7,9.6,5.8,6.6,7.8,28.1,34.0,23.5,5.8,39.2
Ang Mo Kio,2017,4,14,8,3.6,1.8,2.2,2.4,26.9,29.4,24.5,4.3,33.8
Ang Mo Kio,2017,4,14,9,0.0,0.0,0.0,0.0,28.0,33.4,25.1,4.0,24.5
Ang Mo Kio,2017,4,15,10,0.0,0.0,0.0,0.0,27.9,31.2,25.7,4.3,26.3
Ang Mo Kio,2017,4,15,11,0.8,0.8,0.8,0.8,28.8,33.6,26.1,5.0,25.2
Ang Mo Kio,2017,4,15,12,12.4,10.2,10.6,10.6,28.1,31.2,23.4,5.0,28.4
Ang Mo Kio,2017,4,15,13,27.0,16.4,22.8,24.4,26.9,30.6,23.4,4.3,23.8
Ang Mo Kio,2017,4,15,14,44.0,31.0,41.0,44.0,26.8,31.3,23.9,4.3,34.6
Ang Mo Kio,2017,4,15,15,14.0,4.6,6.8,9.6,27.6,31.5,25.3,4.7,29.2
Ang Mo Kio,2017,4,15,16,0.8,0.8,0.8,0.8,28.1,33.0,25.1,4.0,26.6
Ang Mo Kio,2017,4,16,17,0.0,0.0,0.0,0.0,28.9,33.3,26.2,4.7,35.3
Ang Mo Kio,2017,4,16,18,18.4,7.8,13.2,17.4,27.1,33.2,24.2,4.3,34.6
Ang Mo Kio,2017,4,16,19,0.0,0.0,0.0,0.0,28.0,34.4,24.2,3.6,20.2
Ang Mo Kio,2017,4,16,20,93.2,49.0,71.0,71.8,27.1,32.1,24.1,3.6,41.0
Ang Mo Kio,2017,4,16,21,18.6,7.8,13.0,16.4,27.6,32.1,23.4,5.4,36.7
Ang Mo Kio,2017,4,16,22,2.4,2.2,2.4,2.4,28.1,30.4,25.3,4.7,23.8
Ang Mo Kio,2017,4,16,23,6.4,6.0,6.4,6.4,28.2,31.5,26.3,4.0,22.3
Ang Mo Kio,2017,4,17,24,2.0,1.2,1.2,1.4,27.4,32.1,24.4,4.0,22.7
Ang Mo Kio,2017,4,17,25,2.4,2.0,2.0,2.0,26.8,32.7,25.0,3.2,29.9
Ang Mo Kio,2017,4,17,26,2.2,1.6,2.2,2.2,27.3,30.7,25.0,4.7,33.1
Ang Mo Kio,2017,4,17,27,24.0,21.8,23.8,24.0,27.7,34.1,24.3,6.1,41.8
Ang Mo Kio,2017,4,17,28,15.6,13.2,14.4,14.6,27.7,32.5,23.8,5.0,27.0
Ang Mo Kio,2017,4,17,29,0.0,0.0,0.0,0.0,28.1,30.1,26.4,3.6,16.9
Ang Mo Kio,2017,4,17,30,0.0,0.0,0.0,0.0,28.9,34.8,25.9,5.4,27.7
Ang Mo Kio,2017,5,18,1,0.4,0.4,0.4,0.4,29.1,33.4,26.8,4.3,23.0
Ang Mo Kio,2017,5,18,2,8.2,6.0,6.2,8.0,28.0,30.6,25.1,4.7,25.9
Ang Mo Kio,2017,5,18,3,0.2,0.2,0.2,0.2,28.9,33.4,26.3,5.0,19.1
Ang Mo Kio,2017,5,18,4,14.8,10.4,12.0,14.6,28.7,32.4,25.0,4.7,25.9
Ang Mo Kio,2017,5,18,5,0.6,0.6,0.6,0.6,28.6,31.6,26.0,4.3,23.8
Ang Mo Kio,2017,5,18,6,0.0,0.0,0.0,0.0,28.5,33.0,26.5,4.3,32.8
Ang Mo Kio,2017,5,18,7,0.6,0.4,0.6,0.6,28.1,31.0,26.2,4.7,31.0
Ang Mo Kio,2017,5,19,8,0.0,0.0,0.0,0.0,28.8,32.4,26.2,5.8,22.0
Ang Mo Kio,2017,5,19,9,4.6,4.4,4.6,4.6,29.7,33.5,25.6,6.1,32.0
Ang Mo Kio,2017,5,19,10,2.4,1.4,2.2,2.2,27.3,29.4,25.8,4.0,27.0
Ang Mo Kio,2017,5,19,11,0.2,0.2,0.2,0.2,28.3,31.4,25.2,5.4,20.2
Ang Mo Kio,2017,5,19,12,4.4,3.4,4.2,4.4,28.3,31.1,25.1,5.4,32.8
Ang Mo Kio,2017,5,19,13,0.0,0.0,0.0,0.0,28.9,31.4,26.9,5.0,33.8
Ang Mo Kio,2017,5,19,14,0.0,0.0,0.0,0.0,29.3,32.5,27.6,6.8,27.4
Ang Mo Kio,2017,5,20,15,14.2,8.6,10.4,13.4,28.3,31.4,25.6,5.8,31.7
Ang Mo Kio,2017,5,20,16,0.2,0.2,0.2,0.2,28.9,32.7,27.1,5.4,27.4
Ang Mo Kio,2017,5,20,17,0.0,0.0,0.0,0.0,30.3,34.6,28.1,7.6,30.2
Ang Mo Kio,2017,5,20,18,2.8,1.8,1.8,1.8,29.3,32.7,25.4,7.6,37.8
Ang Mo Kio,2017,5,20,19,0.0,0.0,0.0,0.0,29.5,32.6,27.4,5.8,27.0
Ang Mo Kio,2017,5,20,20,0.0,0.0,0.0,0.0,30.1,33.7,28.4,5.4,25.9
Ang Mo Kio,2017,5,20,21,9.0,5.0,5.0,5.0,28.4,31.9,25.4,5.8,31.7
Ang Mo Kio,2017,5,21,22,32.6,24.4,31.8,32.6,28.3,32.2,22.6,5.8,34.9
Ang Mo Kio,2017,5,21,23,0.0,0.0,0.0,0.0,30.1,34.0,27.5,6.5,28.8
Ang Mo Kio,2017,5,21,24,32.4,18.6,23.2,24.8,26.4,29.5,23.4,5.8,35.6
Ang Mo Kio,2017,5,21,25,0.0,0.0,0.0,0.0,28.3,32.5,25.3,5.4,29.2
Ang Mo Kio,2017,5,21,26,16.2,7.0,10.2,10.6,27.2,31.9,24.2,6.1,46.4
Ang Mo Kio,2017,5,21,27,4.0,3.0,3.2,4.0,27.7,32.5,25.8,4.0,25.2
Ang Mo Kio,2017,5,21,28,0.0,0.0,0.0,0.0,29.2,32.8,26.5,5.4,22.0
Ang Mo Kio,2017,5,22,29,0.0,0.0,0.0,0.0,29.5,33.0,28.1,6.5,22.7
Ang Mo Kio,2017,5,22,30,32.2,15.2,20.2,28.4,26.6,30.1,23.2,4.7,35.6
Ang Mo Kio,2017,5,22,31,30.4,15.8,18.2,19.6,28.4,33.9,24.3,4.7,27.7
Ang Mo Kio,2017,6,22,1,8.0,2.2,3.6,6.0,27.9,32.1,24.7,5.0,25.6
Ang Mo Kio,2017,6,22,2,0.0,0.0,0.0,0.0,29.5,33.2,27.5,5.0,16.9
Ang Mo Kio,2017,6,22,3,0.0,0.0,0.0,0.0,30.1,34.2,27.8,6.5,30.2
Ang Mo Kio,2017,6,22,4,0.0,0.0,0.0,0.0,30.4,33.7,28.4,7.2,27.0
Ang Mo Kio,2017,6,23,5,0.0,0.0,0.0,0.0,30.3,33.3,28.4,6.8,23.4
Ang Mo Kio,2017,6,23,6,0.0,0.0,0.0,0.0,30.1,33.3,28.3,6.8,24.1
Ang Mo Kio,2017,6,23,7,0.2,0.2,0.2,0.2,29.9,34.0,27.7,6.8,24.8
Ang Mo Kio,2017,6,23,8,1.2,1.0,1.2,1.2,29.4,33.2,28.0,7.9,25.6
Ang Mo Kio,2017,6,23,9,0.0,0.0,0.0,0.0,29.9,33.6,27.7,7.6,27.0
Ang Mo Kio,2017,6,23,10,0.4,0.2,0.2,0.2,28.8,33.8,25.5,6.5,26.3
Ang Mo Kio,2017,6,23,11,0.0,0.0,0.0,0.0,28.4,32.3,25.4,5.8,25.6
Ang Mo Kio,2017,6,24,12,0.0,0.0,0.0,0.0,29.7,32.6,27.8,5.8,24.1
Ang Mo Kio,2017,6,24,13,0.0,0.0,0.0,0.0,29.4,33.6,26.6,6.8,34.6
Ang Mo Kio,2017,6,24,14,31.0,27.4,30.2,31.0,27.9,32.4,23.2,5.4,42.8
Ang Mo Kio,2017,6,24,15,0.0,0.0,0.0,0.0,29.2,34.1,26.9,4.7,23.4
Ang Mo Kio,2017,6,24,16,0.4,0.4,0.4,0.4,28.4,33.0,25.5,5.4,29.2
Ang Mo Kio,2017,6,24,17,0.0,0.0,0.0,0.0,29.5,34.4,26.0,4.7,23.4
Ang Mo Kio,2017,6,24,18,31.2,17.2,19.0,19.2,26.9,30.0,23.5,5.8,42.5
Ang Mo Kio,2017,6,25,19,0.0,0.0,0.0,0.0,27.9,30.4,24.9,5.8,28.8
Ang Mo Kio,2017,6,25,20,0.0,0.0,0.0,0.0,29.4,33.7,26.0,4.7,21.6
Ang Mo Kio,2017,6,25,21,23.0,21.8,23.0,23.0,28.3,32.4,23.6,5.0,32.0
Ang Mo Kio,2017,6,25,22,0.2,0.2,0.2,0.2,28.9,32.1,26.4,4.3,24.1
Ang Mo Kio,2017,6,25,23,0.6,0.2,0.4,0.6,26.8,30.0,23.9,6.1,47.9
Ang Mo Kio,2017,6,25,24,0.0,0.0,0.0,0.0,28.6,32.1,25.4,4.3,19.8
Ang Mo Kio,2017,6,25,25,11.8,11.4,11.6,11.8,27.6,30.6,23.8,4.0,33.8
Ang Mo Kio,2017,6,26,26,9.8,4.6,5.0,8.6,27.4,31.9,25.2,4.3,19.8
Ang Mo Kio,2017,6,26,27,1.6,0.4,0.8,1.2,26.0,28.1,24.1,4.0,24.1
Ang Mo Kio,2017,6,26,28,0.6,0.4,0.6,0.6,27.4,32.3,25.0,3.6,28.4
Ang Mo Kio,2017,6,26,29,25.8,21.6,25.6,25.6,27.0,30.4,23.2,4.3,32.8
Ang Mo Kio,2017,6,26,30,0.0,0.0,0.0,0.0,28.7,33.0,25.4,5.0,24.8
Ang Mo Kio,2017,7,26,1,0,0,0,0,29.2,32.0,27.5,6.8,27.0
Ang Mo Kio,2017,7,26,2,0,0,0,0,28.7,32.1,25.9,5.8,28.4
Ang Mo Kio,2017,7,27,3,0.2,0.2,0.2,0.2,27.2,29.3,24.9,6.5,33.8
Ang Mo Kio,2017,7,27,4,0,0,0,0,28.7,32.9,25.3,5.4,25.6
Ang Mo Kio,2017,7,27,5,22.6,10.2,15.8,21,27.2,31.2,23.8,4.3,23.8
Ang Mo Kio,2017,7,27,6,0,0,0,0,27.6,30.8,24.9,6.5,33.8
Ang Mo Kio,2017,7,27,7,0,0,0,0,28.9,32.1,26.9,6.1,27.4
Ang Mo Kio,2017,7,27,8,14,13.8,14,14,28.2,31.1,23.9,5.8,30.2
Ang Mo Kio,2017,7,27,9,2.8,2.8,2.8,2.8,27.9,30.5,25.4,6.5,28.1
Ang Mo Kio,2017,7,28,10,0,0,0,0,29.5,33.3,26.4,4.7,25.6
Ang Mo Kio,2017,7,28,11,37.6,32.4,37.2,37.4,27.8,30.0,24.1,5.4,35.6
Ang Mo Kio,2017,7,28,12,7.4,4.6,5.4,5.8,26.2,28.0,23.1,5.8,30.6
Ang Mo Kio,2017,7,28,13,2,1.6,1.8,1.8,27.4,30.2,25.2,5.0,26.3
Ang Mo Kio,2017,7,28,14,,,,,25.7,28.3,22.9,4.0,45.0
Ang Mo Kio,2017,7,28,15,,,,,27.3,31.5,23.8,6.1,36.0
Ang Mo Kio,2017,7,28,16,,,,,28.6,32.2,26.8,8.3,33.5
Ang Mo Kio,2017,7,29,17,,,,,29.0,32.1,26.8,7.2,32.4
Ang Mo Kio,2017,7,29,18,,,,,28.6,31.3,27.2,6.5,29.2
Ang Mo Kio,2017,7,29,19,,,,,28.9,32.7,26.7,6.1,21.6
Ang Mo Kio,2017,7,29,20,0,0,0,0,28.8,32.1,27.1,6.5,23.8
Ang Mo Kio,2017,7,29,21,0,0,0,0,29.4,33.0,27.4,7.6,26.3
Ang Mo Kio,2017,7,29,22,0,0,0,0,29.6,33.2,27.7,8.3,29.9
Ang Mo Kio,2017,7,29,23,0,0,0,0,29.5,33.4,27.4,7.9,29.2
Ang Mo Kio,2017,7,30,24,0,0,0,0,29.4,32.0,27.6,8.3,28.4
Ang Mo Kio,2017,7,30,25,0,0,0,0,29.4,32.8,27.4,9.0,33.8
Ang Mo Kio,2017,7,30,26,7.2,7.2,7.2,7.2,28.6,30.7,24.4,7.2,46.4
Ang Mo Kio,2017,7,30,27,0,0,0,0,29.1,31.8,27.2,7.6,32.4
Ang Mo Kio,2017,7,30,28,0,0,0,0,29.8,33.4,27.5,7.2,28.1
Ang Mo Kio,2017,7,30,29,3.4,3.4,3.4,3.4,29.6,32.3,27.7,6.8,28.4
Ang Mo Kio,2017,7,30,30,0,0,0,0,29.5,33.1,27.9,7.6,28.8
Ang Mo Kio,2017,7,31,31,0,0,0,0,29.6,33.0,27.8,7.6,31.7
Ang Mo Kio,2017,8,31,1,0.4,0.4,0.4,0.4,29.5,32.4,26.9,7.6,30.2
Ang Mo Kio,2017,8,31,2,0,0,0,0,29.4,31.6,27.9,8.6,33.8
Ang Mo Kio,2017,8,31,3,0,0,0,0,29.3,32.5,27.4,7.9,30.2
Ang Mo Kio,2017,8,31,4,0,0,0,0,29.5,33.0,27.3,8.3,28.8
Ang Mo Kio,2017,8,31,5,0,0,0,0,29.4,33.1,27.7,8.6,32.4
Ang Mo Kio,2017,8,31,6,10.2,4,7.8,10,28.7,33.4,25.7,7.2,35.3
Ang Mo Kio,2017,8,32,7,2,1.6,1.6,1.8,28.3,30.1,26.4,7.6,27.7
Ang Mo Kio,2017,8,32,8,9.4,7.6,7.6,7.6,27.5,30.0,25.2,5.8,31.7
Ang Mo Kio,2017,8,32,9,0.6,0.2,0.4,0.6,27.5,31.0,25.1,6.5,32.8
Ang Mo Kio,2017,8,32,10,0,0,0,0,28.6,31.9,25.8,5.8,30.2
Ang Mo Kio,2017,8,32,11,16.6,14.6,15.6,15.6,26.9,29.1,24.2,4.3,27.4
Ang Mo Kio,2017,8,32,12,30.4,16,17,17,26.2,29.1,24.1,4.3,20.9
Ang Mo Kio,2017,8,32,13,0.6,0.4,0.4,0.4,26.9,28.7,25.4,5.4,22.3
Ang Mo Kio,2017,8,33,14,,,,,28.1,31.3,25.5,5.0,26.3
Ang Mo Kio,2017,8,33,15,,,,,26.8,28.2,24.5,5.0,31.3
Ang Mo Kio,2017,8,33,16,,,,,28.3,32.7,25.7,5.4,25.9
Ang Mo Kio,2017,8,33,17,33.6,19.6,25.4,27.8,26.9,31.6,23.1,7.6,28.4
Ang Mo Kio,2017,8,33,18,2.4,1.4,1.6,1.8,27.3,31.2,24.7,5.8,37.8
Ang Mo Kio,2017,8,33,19,0.2,0.2,0.2,0.2,28.3,32.4,26.2,7.2,38.2
Ang Mo Kio,2017,8,33,20,0,0,0,0,28.8,32.1,27.0,7.9,31.7
Ang Mo Kio,2017,8,34,21,0,0,0,0,28.7,32.2,27.1,6.8,29.9
Ang Mo Kio,2017,8,34,22,0,0,0,0,27.6,29.2,25.9,6.1,33.5
Ang Mo Kio,2017,8,34,23,0,0,0,0,29.3,32.9,26.8,7.2,32.4
Ang Mo Kio,2017,8,34,24,0.2,0.2,0.2,0.2,28.9,32.1,27.3,6.8,33.1
Ang Mo Kio,2017,8,34,25,0,0,0,0,28.5,31.8,26.0,6.5,29.5
Ang Mo Kio,2017,8,34,26,0,0,0,0,28.9,32.0,27.2,7.6,29.2
Ang Mo Kio,2017,8,34,27,1.4,1.2,1.2,1.2,27.8,30.9,25.2,7.2,31.0
Ang Mo Kio,2017,8,35,28,0.2,0.2,0.2,0.2,28.4,31.4,27.0,5.4,25.6
Ang Mo Kio,2017,8,35,29,1,0.8,0.8,1,26.8,29.7,25.6,5.0,21.2
Ang Mo Kio,2017,8,35,30,0,0,0,0,27.8,32.2,25.5,4.3,22.3
Ang Mo Kio,2017,8,35,31,0,0,0,0,28.7,32.6,25.9,7.2,36.0
Ang Mo Kio,2017,9,35,1,0.4,0.4,0.4,0.4,29.1,31.8,27.2,9.0,31.3
Ang Mo Kio,2017,9,35,2,0,0,0,0,29.2,33.1,27.1,9.0,32.8
Ang Mo Kio,2017,9,35,3,0.2,0.2,0.2,0.2,28.9,32.6,27.3,10.8,34.6
Ang Mo Kio,2017,9,36,4,0,0,0,0,29.1,32.5,26.3,5.8,26.3
Ang Mo Kio,2017,9,36,5,0.4,0.2,0.2,0.2,28.9,31.9,25.9,7.6,43.6
Ang Mo Kio,2017,9,36,6,23.8,17.2,20.4,21.2,26.8,29.6,24.0,4.7,31.7
Ang Mo Kio,2017,9,36,7,1.8,1.8,1.8,1.8,28.3,32.5,25.9,4.7,24.5
Ang Mo Kio,2017,9,36,8,10,5.6,6.6,9.6,27.7,32.4,24.4,6.1,29.5
Ang Mo Kio,2017,9,36,9,0.4,0.4,0.4,0.4,28.2,31.2,25.9,4.3,43.6
Ang Mo Kio,2017,9,36,10,1.8,1.8,1.8,1.8,27.7,31.3,25.8,4.0,35.6
Ang Mo Kio,2017,9,37,11,6.8,4.4,4.4,4.6,26.6,30.1,23.7,4.7,27.0
Ang Mo Kio,2017,9,37,12,,,,,29.1,33.5,25.8,4.7,24.1
Ang Mo Kio,2017,9,37,13,,,,,29.4,33.4,26.1,6.5,27.4
Ang Mo Kio,2017,9,37,14,,,,,28.6,31.5,26.8,5.4,26.3
Ang Mo Kio,2017,9,37,15,2.4,1.4,1.6,1.6,27.2,29.2,25.9,4.3,29.5
Ang Mo Kio,2017,9,37,16,2.4,1.8,2.2,2.2,27.6,31.4,24.1,6.5,30.2
Ang Mo Kio,2017,9,37,17,1.8,1.6,1.6,1.6,28.7,33.1,27.1,8.3,41.4
Ang Mo Kio,2017,9,38,18,7.8,3,3.4,4.8,26.8,31.6,24.3,4.7,28.4
Ang Mo Kio,2017,9,38,19,2.2,0.6,0.8,1,26.1,31.4,24.7,4.3,27.7
Ang Mo Kio,2017,9,38,20,6,5,5,5,27.0,29.9,24.3,6.1,46.1
Ang Mo Kio,2017,9,38,21,3,0.8,1.2,1.8,26.9,30.3,23.7,5.4,38.2
Ang Mo Kio,2017,9,38,22,0,0,0,0,29.1,32.2,25.5,5.4,25.2
Ang Mo Kio,2017,9,38,23,8,8,8,8,29.2,32.9,25.0,6.5,28.1
Ang Mo Kio,2017,9,38,24,3.8,2.8,3.6,3.6,28.4,32.4,24.1,5.8,27.7
Ang Mo Kio,2017,9,39,25,0.2,0.2,0.2,0.2,28.7,33.2,26.4,5.4,30.6
Ang Mo Kio,2017,9,39,26,32.2,26,29.2,29.4,27.3,32.6,24.1,4.3,33.5
Ang Mo Kio,2017,9,39,27,0.6,0.6,0.6,0.6,27.5,31.0,24.7,4.3,28.1
Ang Mo Kio,2017,9,39,28,0,0,0,0,28.5,32.1,26.5,4.3,29.5
Ang Mo Kio,2017,9,39,29,27.8,12.4,21.2,27.2,27.4,31.0,22.9,4.7,42.1
Ang Mo Kio,2017,9,39,30,0,0,0,0,27.9,30.4,25.9,6.5,28.8
Ang Mo Kio,2017,10,39,1,9.6,3.2,4.2,4.8,26.7,29.4,25.3,4.0,37.1
Ang Mo Kio,2017,10,40,2,0.0,0.0,0.0,0.0,28.0,32.4,24.6,4.7,24.5
Ang Mo Kio,2017,10,40,3,0.8,0.4,0.6,0.6,27.3,31.6,25.4,4.0,32.0
Ang Mo Kio,2017,10,40,4,1.8,0.8,1.2,1.4,25.8,28.2,23.8,4.7,24.1
Ang Mo Kio,2017,10,40,5,0.0,0.0,0.0,0.0,27.5,32.7,24.7,3.6,21.2
Ang Mo Kio,2017,10,40,6,2.2,2.2,2.2,2.2,27.8,33.2,25.5,4.0,20.9
Ang Mo Kio,2017,10,40,7,45.8,37.4,45.2,45.6,27.4,34.0,22.8,4.3,39.6
Ang Mo Kio,2017,10,40,8,7.6,5.6,6.6,6.8,26.9,31.4,24.4,4.0,35.3
Ang Mo Kio,2017,10,41,9,21.4,15.8,18.8,20.6,28.1,32.7,24.1,5.8,31.7
Ang Mo Kio,2017,10,41,10,35.4,18.2,26.0,33.6,27.8,31.9,24.2,6.5,24.1
Ang Mo Kio,2017,10,41,11,10.4,8.2,8.8,10.4,28.5,33.1,23.2,6.1,31.0
Ang Mo Kio,2017,10,41,12,7.8,5.2,6.0,6.0,27.3,30.1,24.4,5.4,26.6
Ang Mo Kio,2017,10,41,13,1.0,0.8,1.0,1.0,27.3,30.9,24.2,5.8,24.1
Ang Mo Kio,2017,10,41,14,0.0,0.0,0.0,0.0,29.5,33.0,26.9,6.1,26.3
Ang Mo Kio,2017,10,41,15,0.0,0.0,0.0,0.0,30.2,35.0,27.4,4.7,24.5
Ang Mo Kio,2017,10,42,16,0.0,0.0,0.0,0.0,29.5,33.6,26.0,6.1,33.1
Ang Mo Kio,2017,10,42,17,0.0,0.0,0.0,0.0,30.9,34.8,27.8,5.0,29.2
Ang Mo Kio,2017,10,42,18,0.0,0.0,0.0,0.0,30.8,35.2,27.6,6.1,23.8
Ang Mo Kio,2017,10,42,19,0.0,0.0,0.0,0.0,30.3,34.2,27.5,6.1,28.1
