Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2014.0,42.0,32.6,0.0,5.3999999999999995,15.2,18.0,24.0,28.214285714285715,34.1,24.2,7.214285714285714,37.8
2014.0,43.0,6.0,0.0,1.5142857142857142,2.4,4.0,5.4,28.214285714285715,33.2,24.8,7.514285714285714,35.3
2014.0,44.0,32.8,0.0,9.914285714285715,21.0,28.2,28.2,28.32857142857143,33.5,24.0,6.3428571428571425,37.4
2014.0,45.0,50.4,0.0,14.028571428571428,19.8,20.2,20.4,27.728571428571428,33.4,22.8,7.057142857142857,49.7
2014.0,46.0,64.4,0.2,13.285714285714286,43.6,60.4,63.0,27.042857142857144,32.8,22.2,5.971428571428572,50.8
2014.0,47.0,7.6,0.0,1.8285714285714287,3.2,4.0,4.6,27.242857142857144,32.3,24.6,6.57142857142857,40.7
2014.0,48.0,39.4,0.0,6.057142857142857,32.2,38.4,38.4,27.599999999999998,32.7,23.7,6.1571428571428575,29.5
2014.0,49.0,35.2,0.0,15.4,27.8,28.4,28.6,27.21428571428572,33.6,22.4,5.485714285714286,49.7
2014.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,28.214285714285715,32.4,24.5,9.428571428571429,35.6
2014.0,51.0,17.6,0.0,5.571428571428571,16.4,17.2,17.6,26.885714285714283,32.1,24.0,7.328571428571429,36.0
2014.0,52.0,48.2,0.0,9.88,25.2,29.2,34.4,26.26,30.9,23.7,7.029999999999999,37.1
2015.0,1.0,0.6,0.0,0.15,0.6,0.6,0.6,26.85,32.1,24.5,8.975,39.6
2015.0,2.0,33.6,0.0,11.285714285714286,26.6,28.2,33.6,26.285714285714285,32.4,23.3,7.5,33.8
2015.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,27.12857142857143,31.5,23.9,12.299999999999999,38.2
2015.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,30.9,24.4,14.085714285714287,42.5
2015.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.985714285714288,31.8,23.7,12.071428571428573,40.0
2015.0,6.0,10.8,0.0,2.1142857142857143,6.4,8.2,10.8,26.28571428571428,30.8,23.6,12.457142857142856,43.2
2015.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.714285714285715,32.0,23.3,13.174999999999999,39.2
2015.0,8.0,4.0,0.0,0.5714285714285714,2.6,2.6,3.6,27.314285714285717,32.4,23.1,12.914285714285715,36.7
2015.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,27.85714285714286,33.6,24.7,12.685714285714285,42.8
2015.0,10.0,14.0,0.0,2.0,11.8,13.0,14.0,28.08571428571429,34.4,23.4,10.085714285714285,36.7
2015.0,11.0,46.0,0.0,6.571428571428571,23.6,25.2,29.8,27.62857142857143,33.7,23.7,10.928571428571429,45.0
2015.0,12.0,6.4,0.0,0.9142857142857144,6.4,6.4,6.4,28.3,33.4,23.6,10.342857142857142,37.1
2015.0,13.0,9.2,0.0,1.3142857142857143,6.0,6.2,7.8,28.54285714285714,33.1,24.8,12.542857142857143,39.6
2015.0,14.0,13.8,0.0,6.257142857142857,12.4,13.4,13.6,27.828571428571426,33.4,24.5,7.214285714285714,34.6
2015.0,15.0,1.6,0.0,0.2857142857142857,1.6,1.6,1.6,28.900000000000002,33.8,25.9,9.614285714285714,37.1
2015.0,16.0,8.2,0.0,1.257142857142857,4.2,6.4,8.2,29.24285714285714,34.4,24.0,9.942857142857141,35.3
2015.0,17.0,18.8,0.0,3.3714285714285714,7.8,14.4,16.2,28.62857142857143,34.1,24.4,7.542857142857143,35.3
2015.0,18.0,22.2,0.0,6.057142857142857,13.2,16.2,18.0,27.814285714285713,33.3,24.0,5.442857142857143,37.1
2015.0,19.0,5.0,0.0,1.5999999999999999,4.4,4.8,5.0,28.657142857142855,33.2,24.4,8.4,38.2
2015.0,20.0,16.6,0.0,4.2,16.4,16.6,16.6,28.87142857142857,34.2,24.9,8.885714285714284,37.1
2015.0,21.0,5.4,0.0,1.1142857142857143,1.8,2.8,4.4,28.74285714285714,33.0,25.3,8.714285714285715,41.0
2015.0,22.0,2.0,0.0,0.2857142857142857,1.0,1.4,1.4,29.214285714285715,34.2,25.4,10.585714285714285,51.5
2015.0,23.0,28.4,0.0,6.457142857142857,17.2,18.6,19.4,28.95714285714286,34.3,24.9,8.22857142857143,40.3
2015.0,24.0,17.4,0.0,4.8,10.4,10.6,10.6,28.0,32.5,24.2,6.842857142857143,35.3
2015.0,25.0,3.8,0.0,0.6,3.8,3.8,3.8,28.928571428571427,32.5,24.8,10.0,36.7
2015.0,26.0,12.8,0.0,1.8285714285714287,12.8,12.8,12.8,29.885714285714283,33.2,25.2,14.085714285714287,44.3
2015.0,27.0,22.2,0.0,4.142857142857143,15.4,20.4,22.2,29.042857142857144,32.8,22.1,10.228571428571428,59.4
2015.0,28.0,20.0,0.0,4.857142857142857,17.4,19.8,20.0,29.114285714285717,32.4,23.6,10.928571428571429,36.0
2015.0,29.0,45.8,0.0,6.8,41.6,45.0,45.6,29.271428571428572,32.6,24.2,13.071428571428571,45.7
2015.0,30.0,3.6,0.0,0.5714285714285714,2.8,2.8,2.8,29.228571428571428,32.7,24.3,13.100000000000003,50.4
2015.0,31.0,2.2,0.0,0.5428571428571429,0.8,1.2,1.4,28.41428571428571,32.7,24.1,11.742857142857142,52.9
2015.0,32.0,28.2,0.0,13.8,26.6,28.0,28.2,27.41428571428571,31.0,22.6,8.985714285714286,47.5
