Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2019.0,3.0,49.2,0.0,12.485714285714286,14.0,23.8,31.0,27.542857142857144,33.0,23.3,12.557142857142855,46.8
2019.0,4.0,2.0,0.0,0.31428571428571433,2.0,2.0,2.0,27.78571428571429,32.7,24.2,12.557142857142859,47.2
2019.0,5.0,0.8,0.0,0.1142857142857143,0.8,0.8,0.8,28.02857142857143,33.4,24.8,12.171428571428569,39.6
2019.0,6.0,0.4,0.0,0.05714285714285715,0.4,0.4,0.4,28.585714285714285,34.6,24.5,10.957142857142859,33.8
2019.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,28.683333333333334,34.5,23.5,11.933333333333332,38.5
2019.0,8.0,33.2,0.0,16.6,32.2,33.2,33.2,,,,10.6,33.1
2019.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,28.3,34.2,23.8,11.866666666666667,39.6
2019.0,10.0,34.6,0.0,7.633333333333333,29.4,34.4,34.6,28.783333333333335,35.0,23.7,9.666666666666666,32.8
2019.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,34.9,23.5,10.86,31.0
2019.0,12.0,40.0,0.0,10.0,18.8,24.0,35.4,28.825,35.3,22.9,10.525,33.5
2019.0,13.0,33.8,0.0,8.549999999999999,23.4,31.2,33.2,28.1,33.5,22.2,8.475,48.6
2019.0,14.0,16.0,0.0,3.0,10.2,12.0,13.4,28.214285714285715,34.9,22.8,8.242857142857144,48.6
2019.0,15.0,15.8,0.0,4.228571428571429,13.8,15.4,15.8,28.442857142857143,34.2,24.8,7.142857142857143,32.8
2019.0,16.0,62.6,0.0,15.559999999999999,50.2,60.2,62.4,29.560000000000002,35.3,24.7,7.12,43.9
2019.0,17.0,2.2,0.0,1.1,0.4,0.8,1.2,28.25,35.6,24.6,7.2,28.1
2019.0,18.0,6.8,0.0,2.3999999999999995,6.2,6.6,6.8,28.328571428571426,34.6,24.6,6.785714285714285,32.8
2019.0,19.0,42.8,0.0,9.37142857142857,13.2,19.8,21.6,28.571428571428573,34.7,23.2,6.5,45.0
2019.0,20.0,35.0,0.0,8.966666666666665,30.6,34.4,35.0,27.880000000000003,34.3,23.7,7.683333333333334,33.1
2019.0,21.0,2.0,0.0,0.42857142857142855,1.8,1.8,2.0,28.4,34.7,25.1,8.071428571428571,37.1
2019.0,22.0,10.0,0.0,4.0,6.0,6.2,7.2,28.483333333333334,33.9,23.1,7.933333333333334,40.0
2019.0,23.0,43.6,0.0,12.066666666666668,16.4,32.0,39.0,26.839999999999996,32.9,24.4,8.583333333333332,28.1
2019.0,24.0,29.4,0.0,8.533333333333333,15.8,21.6,22.8,28.100000000000005,33.6,24.2,7.966666666666666,36.7
2019.0,25.0,28.4,0.0,6.2,12.0,13.8,14.2,27.542857142857144,33.0,22.9,8.22857142857143,48.2
2019.0,26.0,2.6,0.0,0.5428571428571429,2.4,2.4,2.4,28.78571428571429,33.4,24.9,8.071428571428571,33.1
2019.0,27.0,18.8,0.0,5.114285714285714,15.6,18.8,18.8,28.8,34.2,23.4,8.17142857142857,30.6
2019.0,28.0,26.8,0.0,6.228571428571429,23.8,25.4,25.4,28.52857142857143,33.7,23.3,8.37142857142857,29.2
2019.0,29.0,13.8,0.0,3.8000000000000003,10.0,13.8,13.8,28.114285714285717,33.3,23.9,8.371428571428572,31.3
2019.0,30.0,10.8,0.0,3.0285714285714285,9.4,9.8,10.2,27.942857142857143,33.6,23.5,8.471428571428572,42.8
2019.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,29.099999999999998,33.6,24.2,7.8999999999999995,35.3
2019.0,32.0,2.0,0.0,0.37142857142857144,2.0,2.0,2.0,29.042857142857144,33.6,25.5,7.814285714285714,36.0
2019.0,33.0,4.2,0.0,0.8285714285714286,4.2,4.2,4.2,29.471428571428568,33.9,25.5,8.22857142857143,30.2
2019.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,29.514285714285712,34.2,25.2,8.471428571428572,42.5
2019.0,35.0,30.5,0.0,5.271428571428571,11.0,21.0,30.0,27.87142857142857,33.4,23.3,8.671428571428573,46.4
2019.0,36.0,27.0,0.0,3.857142857142857,14.0,22.5,26.5,29.071428571428573,33.8,23.7,8.471428571428572,30.2
2019.0,37.0,6.2,0.0,0.8857142857142858,5.0,6.0,6.0,28.528571428571432,33.5,24.5,8.071428571428573,33.5
2019.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,28.657142857142855,34.0,24.1,8.442857142857143,33.5
2019.0,39.0,82.5,0.0,19.928571428571427,35.5,49.5,64.5,27.342857142857138,34.4,21.1,9.114285714285714,44.3
2019.0,40.0,43.5,0.0,9.214285714285714,25.0,26.5,26.5,25.599999999999998,32.8,21.1,8.271428571428572,42.5
2019.0,41.0,40.5,0.0,10.299999999999999,31.0,40.0,40.5,25.914285714285715,32.9,21.5,8.414285714285715,42.8
2019.0,42.0,16.5,0.0,3.242857142857143,10.0,12.5,16.5,26.82857142857143,33.1,22.8,8.9,39.6
2019.0,43.0,15.5,0.0,8.142857142857142,14.0,14.0,14.0,26.185714285714287,32.9,22.9,8.328571428571427,60.5
2019.0,44.0,22.0,0.0,5.771428571428572,19.5,22.0,22.0,26.67142857142857,33.0,22.6,7.3428571428571425,40.0
2019.0,45.0,12.5,0.0,3.3714285714285714,12.0,12.5,12.5,27.342857142857145,33.8,22.5,6.9,38.9
2019.0,46.0,17.0,0.0,2.6571428571428575,15.5,17.0,17.0,26.728571428571428,33.3,22.8,7.3428571428571425,54.4
2019.0,47.0,41.6,0.2,7.485714285714287,27.8,36.4,39.4,26.2,33.5,23.5,7.214285714285714,37.8
2019.0,48.0,97.2,0.0,23.0,57.2,69.8,74.4,27.11428571428571,33.3,23.0,7.1,41.8
2019.0,49.0,45.4,0.0,6.485714285714286,14.6,22.6,40.8,27.099999999999998,32.7,21.8,8.714285714285714,41.8
2019.0,50.0,66.4,2.0,28.342857142857145,23.6,27.6,40.4,24.742857142857144,31.6,22.9,6.328571428571428,47.5
2019.0,51.0,15.0,0.0,2.7142857142857144,14.4,14.6,14.8,25.6,30.4,22.1,6.7857142857142865,33.5
2019.0,52.0,25.8,0.0,2.977777777777778,23.4,25.6,25.6,26.900000000000002,32.9,23.1,8.266666666666666,36.7
