Year,Week,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2014.0,42.0,29.6,0.0,7.266666666666667,15.4,27.2,29.6,28.133333333333336,33.9,23.4,4.483333333333333,42.8
2014.0,43.0,39.8,0.0,6.3999999999999995,23.4,30.6,31.2,28.285714285714285,34.0,23.6,4.985714285714287,33.8
2014.0,44.0,27.8,0.0,7.971428571428571,22.8,27.8,27.8,28.24285714285714,34.0,22.2,4.542857142857143,38.2
2014.0,45.0,40.6,0.0,11.8,23.4,32.6,32.8,27.71428571428572,34.0,22.6,5.328571428571428,34.6
2014.0,46.0,54.2,0.0,21.25714285714286,38.4,47.8,53.6,26.771428571428572,32.9,22.6,4.242857142857143,40.0
2014.0,47.0,29.4,0.0,10.828571428571427,19.2,28.6,29.4,26.742857142857144,32.9,23.1,4.085714285714286,38.5
2014.0,48.0,54.0,0.0,15.885714285714284,36.4,46.8,49.8,27.099999999999994,32.8,22.5,4.171428571428572,42.8
2014.0,49.0,44.2,0.0,8.314285714285713,15.8,26.2,37.0,27.300000000000004,33.7,22.4,4.5285714285714285,37.1
2014.0,50.0,4.0,0.0,0.7428571428571429,2.4,2.8,3.8,27.64285714285714,32.5,24.3,6.185714285714286,36.7
2014.0,51.0,57.2,0.0,14.514285714285716,46.0,53.8,56.6,26.52857142857143,32.7,23.1,5.128571428571428,31.7
2014.0,52.0,51.4,0.0,8.5,23.4,33.2,35.6,25.9,32.0,23.2,5.5600000000000005,37.8
2015.0,1.0,0.4,0.0,0.15000000000000002,0.4,0.4,0.4,26.549999999999997,31.5,24.2,7.225,35.6
2015.0,2.0,41.8,0.0,8.399999999999999,16.2,24.0,27.6,26.142857142857142,32.6,23.6,5.571428571428571,28.8
2015.0,3.0,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,26.842857142857145,31.5,23.6,9.057142857142859,36.7
2015.0,4.0,29.2,0.0,4.171428571428572,22.4,25.8,29.2,26.242857142857144,30.8,23.4,8.414285714285715,37.1
2015.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,26.54285714285714,32.1,23.2,8.114285714285716,39.2
2015.0,6.0,7.0,0.0,1.7714285714285711,4.2,4.2,4.6,25.814285714285713,30.0,23.0,8.442857142857141,43.2
2015.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.46666666666667,31.8,23.3,8.5,41.4
2015.0,8.0,19.6,0.0,2.8000000000000003,15.0,16.8,18.0,27.014285714285712,32.7,22.5,8.357142857142858,35.6
2015.0,9.0,40.2,0.0,5.742857142857143,35.6,40.2,40.2,27.357142857142858,33.8,20.3,7.628571428571427,38.2
2015.0,10.0,45.6,0.0,6.571428571428571,37.4,44.8,45.6,27.685714285714283,34.8,23.6,6.471428571428571,38.9
2015.0,11.0,12.4,0.0,1.8285714285714287,6.2,6.2,6.2,27.11428571428571,32.7,24.1,6.985714285714286,36.0
2015.0,12.0,63.2,0.0,17.62857142857143,48.6,57.0,63.2,27.685714285714283,34.8,22.1,5.7,47.9
