date,locality,cases with onset in laStreet 2 weeks
180709,"Nallur Road /Nallur Road (Hua Xin Ct) / Upp EaStreet CoaStreet Road /Upp EaStreet CoaStreet Road (EaStreeTerminaLane Lagoon)",1
180709,"Cassia Cres (Blk 52, 54)",3
180709,"Jurong WeStreet Street 65 (Blk 618)",2
180709,"Choa Chu Kang North 5 (Blk 751, 754, 760)",1
180709,"Siglap Road (Mandarin Gardens)",2
180709,"Tampines Street 12(Blk 158) /Tampines Street 21(Blk 248)",1
180709,"Ang Mo Kio Avenue 3 (Blk 343,344)",2
180709,"Evelyn Road(Residences @Evelyn) /GilStreetead Road (GilStreetead Two)",1
180709,"Fernvale Road(Blk 453C) /Sengkang WeStreet Way (Blk 452A)",1
180709,"Redhill Cl (Blk 22) / Redhill Lane(Blk 83)",2
180713,"Edgedale Plains(Blk 120A) /Edgefield Plains(Blk 112, 114, 116, 117, 118)",2
180713,"Cassia Cres (Blk 52, 54)",2
180713,"Yishun Avenue 7 /Yishun Avenue 7 (Blk 172, 173) /Yishun Ring Road/ Yishun Street 11 (Blk 123)",4
180713,"Henderson Road(Blk 91) /Redhill Cl (Blk 22) / Redhill Lane/ Redhill Lane (Blk 83)",4
180713,"Evelyn Road (Residences @Evelyn) /GilStreetead Road (GilStreetead Two)",1
180713,"Tai Seng Lk",1
180716,"Edgedale Plains (Blk 120A) /Edgefield Plains(Blk 112, 114, 116, 117, 118)",1
180716,"Cassia Cres (Blk 52, 54)",2
180716,"Henderson Road(Blk 91) /Redhill Cl (Blk 22) / Redhill Lane/ Redhill Lane (Blk 83)",2
180716,"Yishun Avenue 7 /Yishun Avenue 7 (Blk 172, 173) /Yishun Ring Road/ Yishun Street 11(Blk 123)",4
180716,"BaleStreetier Road /Martaban Road",2
180716,"Evelyn Road(Residences @Evelyn) /GilStreetead Road(GilStreetead Two)",1
180716,"Tai Seng Lk",1
180720,"Cassia Cres (Blk 52, 54)",3
180720,"Henderson Road(Blk 91) /Redhill Cl (Blk 22) / Redhill Lane/ Redhill Lane (Blk 83)",3
180720,"Yishun Avenue 7 /Yishun Avenue 7 (Blk 172, 173) /Yishun Ring Road/ Yishun Street 11 (Blk 123)",3
180720,"BaleStreetier Road /Martaban Road",2
180720,"Fajar Road (Blk 406, 407)",1
180720,"Ang Mo Kio Avenue 6 (Blk 633)",2
180720,"Jurong WeStreet Street 73 (Blk 748) /Jurong WeStreet Street 81 (Blk 854)",2
180723,"Cassia Cres (Blk 52, 54)",1
180723,"Henderson Road (Blk 91) /Redhill Cl (Blk22) / Redhill Lane/ Redhill Lane (Blk 83)",1
180723,"BaleStreetier Road /Martaban Road",1
180723,"Fajar Road (Blk 406, 407)",1
180723,"Ang Mo Kio Avenue 6 (Blk 633)",2
180723,"Jurong WeStreet Street 73 (Blk 748) /Jurong WeStreet Street 81 (Blk 854)",1
180727,"Cassia Cres (Blk 52, 54)",1
180727,"Ang Mo Kio Avenue 6 (Blk 633)",4
180727,"Canberra Cres (Blk 130B) /Canberra Lk,View",3
180727,"Tampines Street 44(Blk 463, 466, 467)",2
180727,"Jelapang Road (Blk 502, 503)",1
180727,"Jelebu Road /Lompang Road(Blk 177)",2
180727,"Yishun Avenue 7(Blk 174) /Yishun Ring Road (Blk 166)",2
180730,"Ang Mo Kio Avenue 6 (Blk 633)",4
180730,"Canberra Cres(Blk 130B) /Canberra Lk,View",4
180730,"Tampines Street 44 (Blk 463, 466, 467)",3
180730,"Jelapang Road(Blk 502, 503)",1
180730,"Jelebu Road /Lompang Road (Blk 177)",2
180730,"Woodlands Drive 75 (Blk 690B, 690C)",1
180730,"Yishun Avenue 7(Blk 174) /Yishun Ring Road (Blk 166)",2
180803,"Canberra Cres(Blk 130B) /Canberra Lk, View",2
180803,"Yishun Avenue 7 (Blk 174) /Yishun RingRoad (Blk 166)",3
180803,"Tampines Street 43 (Blk 473) /Tampines Street 44 (Blk 463, 466, 467)",3
180803,"Cassia Cres(Blk 54, 56)",2
180803,"Kim Tian Pl(Blk 120) /Kim Tian Road(Blk 119D)",2
180803,"Woodlands Drive 75 (Blk 690B, 690C)",1
180806,"Canberra Cres(Blk 130B) /Canberra Lk,View",1
180806,"Yishun Avenue 7(Blk 172, 174)/ Yishun Ring Road (Blk 166)",3
180806,"Tampines Street 44 (Blk 463, 466, 467)",2
180806,"Cassia Cres(Blk 54, 56)",2
180806,"Kim Tian Pl(Blk 120) /Kim Tian Road(Blk 119D)",2
180806,"Woodlands Drive 75 (Blk 690B,690C)",1
180810,"Tampines Street 44 (Blk 463, 466, 467)",3
180810,"Canberra Cres(Blk 130B) /Canberra Lk,View",1
180810,"Yishun Avenue 7(Blk 172, 174)/ Yishun Ring Road (Blk 166)",1
180810,"Redhill Cl(Blk 15, 89, 90)",5
180810,"Ah Hood Road(The Belleforte) /BaleStreetier Road",4
180810,"Dunman Lane(D-Mansions)/ Swanage Road",1
180810,"Green Lane /Sandy Lane",2
180810,"Jalan Rajawali(Regis Mans) /Toh Tuck Road(Signature Park)",3
180810,"Bournemouth Road /Branksome Road",2
180810,"Tampines Street 42 (Blk 455,459)",2
180813,"Canberra Cres(Blk 130B) /Canberra Lk,View",2
180813,"Tampines Street 44 (Blk 463, 466, 467)",3
180813,"Redhill Cl(Blk 15, 89, 90)",5
180813,"Ah Hood Road(The Belleforte) /BaleStreetier Road",3
180813,"Dunman Lane(D-Mansions)/ Swanage Road",1
180813,"Green Lane /Sandy Lane",1
180813,"Jalan Rajawali(Regis Mans) /Toh Tuck Road(Signature Park)",1
180813,"Tampines Street 42 (Blk 455,459)",2
180813,"Woodlands Drive 52 (Blk 623) /Woodlands Ring Road (Blk 656, 664)",1
180813,"Bournemouth Road /Branksome Road",1
180813,"Yuan Ching Road (Lakeside Apts)",1
180817,"Yishun Avenue 7(Blk 172, 173,174) / Yishun Ring Road (Blk 166)",3
180817,"Canberra Cres(Blk 130B) /Canberra Cres, Lk, View",1
180817,"Redhill Cl (Blk 15, 89, 90)",2
180817,"Dunman Lane(D-Mansions)/ Swanage Road",1
180817,"Jelapang Road (Blk 507, 520)",4
180817,"Kg Eunos(Eunos Park)",1
180817,"Woodlands Drive 52 (Blk 623) /Woodlands Ring Road (Blk 656, 664)",1
180817,"Lorong H Telok Kurau",1
180817,"Lorong J, K Telok Kurau",2
180817,"Woodlands Drive 52 (Blk 620) /Woodlands Ring Road (Blk 628B)",2
180820,"Yishun Avenue 7(Blk 172, 173, 174) / Yishun Ring Road (Blk 166)",4
180820,"Canberra Cres(Blk 130B) /Canberra Lk, View",2
180820,"Redhill Cl (Blk 15, 89, 90)",1
180820,"Dunman Lane(D-Mansions)/ Swanage Road",1
180820,"Jelapang Road(Blk 507, 520)",4
180820,"Kg Eunos(Eunos Park)",1
180820,"Woodlands Drive 52 (Blk 623) /Woodlands Ring Road (Blk 656, 664)",1
180820,"Lorong H Telok Kurau",1
180820,"Lorong J, K Telok Kurau",2
180820,"Toh Guan Road(Blk 286C)",2
180820,"Woodlands Drive 52 (Blk 620) /Woodlands Ring Road (Blk 628B)",2
180824,"Yishun Avenue 7(Blk 172, 173, 174) / Yishun Ring Road (Blk 166)",7
180824,"Canberra Cres(Blk 130B) /Canberra Cres,Lk, View",1
180824,"Joo Chiat Avenue /Lorong 110 Changi/ Lorong G, H Telok Kurau",4
180824,"Yishun Street 11(Blk 128)",4
180824,"Ah Hood Road(The Belleforte) / Jalan Dusun (Blk 104, 106)",3
180824,"Kg Eunos(Eunos Park)",1
180824,"Woodlands Drive 52 (Blk 620) /Woodlands Ring Road (Blk 628B)",1
180824,"Tampines Street 44(Blk 468, 469)",2
180824,"Tampines Street 82 (Blk 842C, 842H)",2
180827,"Yishun Avenue 7(Blk 172, 173,174) / Yishun Ring Road (Blk 166)",7
180827,"Canberra Cres (Blk 130B) /Canberra Cres, Lk, View",1
180827,"Joo Chiat Avenue /Lorong 110 Changi/ Lorong G, H Telok Kurau",3
180827,"Yishun Street 11(Blk 128, 132)",5
180827,"Ah Hood Road(The Belleforte) / Jalan Dusun (Blk 104,106)",4
180827,"Kg Eunos(Eunos Park)",1
180827,"Woodlands Drive 52 (Blk 620) /Woodlands Ring Road (Blk 628B)",1
180827,"Tampines Street 44(Blk 468, 469)",2
180827,"Tampines Street 82(Blk 842C, 842H)",1
180831,"Yishun Avenue 7(Blk 172, 173,174) / Yishun Ring Road (Blk 166)",13
180831,"Yishun Street 11(Blk 122, 124,128, 132)",8
180831,"Jalan Gajus /Seraya Lane, Road",2
180831,"Toh Tuck Road(The Beverly)",4
180831,"Woodlands Drive 52 (Blk 619, 620) /Woodlands Ring Road (Blk 628B)",1
180831,"Jalan Leban",3
180831,"Tampines Street 44(Blk 468, 469,4 72)",2
180831,"Yuan Ching Road(Lakeside Apts,Park View Mans)",1
180831,"Bt Batok Street 21(Blk 206, 208)",1
180831,"Canberra Cres /Canberra Walk (Blk 115C)",2
180831,"Lorong G Telok Kurau / Lorong G Telok Kurau(Palm ViStreeta)",2
180831,"Tampines Street 82(Blk 842C,842H)",1
180903,"Yishun Avenue 7(Blk 172, 173, 174) / Yishun Ring Road (Blk 166)",5
180903,"Yishun Street 11(Blk 122, 124, 128, 132)",7
180903,"Jalan Gajus /Seraya Lane, Road",2
180903,"Toh Tuck Road(The Beverly)",4
180903,"Jalan Leban",3
180903,"Tampines Street 44(Blk 468, 469, 472)",1
180903,"Yuan Ching Road(Lakeside Apts,Park View Mans)",1
180903,"Bt Batok Street 21(Blk 206, 208)",1
180903,"Canberra Cres /Canberra Walk(Blk 115C)",2
180903,"Lorong G Telok Kurau / Lorong G Telok Kurau(Palm ViStreeta)",2
180907,"Yishun Avenue 7(Blk 172, 173, 174) / Yishun Ring Road (Blk 166)",12
180907,"Yishun Street 11(Blk 122, 124, 128, 132)",7
180907,"Jalan Gajus /Seraya Lane, Road", 3
180907,"Jalan Leban",1
180907,"Toh Tuck Road(The Beverly)",3
180907,"Bishan Street 13(Blk 171, 172)",3
180907,"Bloxhome Drive /CrowhurStreet Drive",3
180907,"Bt Batok Street 21(Blk 206, 208)",1
180907,"Canberra Cres /Canberra Walk(Blk 115C)",2
180907,"Woodlands Avenue 6 (Blk 627) /Woodlands Ring Road (Blk 628B)",2
180910,"Yishun Avenue 7(Blk 172, 173, 174) / Yishun Ring Road (Blk 166)",12
180910,"Yishun Street 11(Blk 122, 124,128, 132)",5
180910,"Jalan Gajus /Seraya Lane, Road",1
180910,"Jalan Leban",1
180910,"Bishan Street 13(Blk 170, 171, 172)",4
180910,"Toh Tuck Road(The Beverly)",1
180910,"Bloxhome Drive /CrowhurStreet Drive",2
180910,"Bt Batok Street 21(Blk 206, 208)",2
180910,"Vaughan Road",1
180910,"Woodlands Avenue 6 (Blk 627) /Woodlands Ring Road (Blk 628B)",1
180914,"Canberra Drive(Eight CourtyaRoads) /Yishun Avenue 7 /Yishun Avenue 7(Blk 172, 173,174) / Yishun Ring Road (Blk 120, 165, 166)",15
180914,"Yishun Street 11(Blk 122, 124, 128, 132)",2
180914,"Bishan Street 11(Bishan Loft) /Bishan Street 13 (Blk 170, 171, 172)",4
180914,"Bloxhome Drive /CrowhurStreet Drive",3
180914,"Canberra Drive (1 Canberra)",4
180914,"Vaughan Road 3",3
180914,"Redhill CI (Blk 16, 89, 90)",3
180914,"Woodlands Avenue 6(Blk 627) /Woodlands Ring Road (Blk 628B)",1
180914,"Hougang Street 11(The Minton)",2
180914,"Jurong EaStreet Street 21(Blk 223A, 228)",2
180914,"Seagull Walk /Upp Changi Road EaStreet (Cascadale)",2
180917,"Canberra Drive(Eight CourtyaRoads) /Yishun Avenue 7 /Yishun Avenue 7(Blk 171, 172, 173, 174) /Yishun Ring Road(Blk 120, 165,166)",12
180917,"Yishun Street 11 (Blk 122, 124, 128,131, 132)",2
180917,"Bishan Street 11 (Bishan Loft) /Bishan Street 13 (Blk 170, 171, 172)",2
180917,"Canberra Drive (1 Canberra)",3
180917,"Vaughan Road",1
180917,"Woodlands Avenue 6(Blk 627) /Woodlands Ring Road (Blk 628B)",1
180917,"Hougang Street 11(The Minton)",1
180917,"Jurong EaStreet Street 21 (Blk 223A, 228)",1
180917,"Seagull Walk /Upp Changi RoadEaStreet (Cascadale)",1
180921,"Canberra Drive (1 Canberra, Eight CourtyaRoads) /Yishun Avenue 7 /Yishun Avenue 7(Blk 170, 171,172, 173, 174) /Yishun Ring Road(Blk 120, 165, 166)",17
180921,"Yishun Street 11 (Blk122, 124, 128, 131, 132)",2
180921,"Lorong Biawak /Serangoon Avenue 2(Sunglade) /Vaughan Road",3
180921,"Bt Timah Road / Bt Timah Road(Madison Residences) /Keng Chin Road(Cyan)",1
180921,"Prince George's Park",2
180921,"Serangoon Avenue 3(Blk 328, 331)",2
180921,"Jurong EaStreet Street 21(Blk 223A, 228)",1
180921,"Woodlands Drive 52(Blk 620)",2
180925,"Canberra Drive (1 Canberra, Eight CourtyaRoads) /Yishun Avenue 7 /Yishun Avenue 7(Blk 170, 171, 172, 173, 174) /Yishun Ring Road(Blk 120, 165,166)",10
180925,"Yishun Street 11 (Blk 122, 124, 128,131, 132)",2
180925,"Lorong Biawak /Serangoon Avenue 2(Sunglade) /Vaughan Road",4
180925,"Woodlands Circle(Blk 732, 733)",3
180925,"Bt Timah Road / Bt Timah Road(Madison Residences) /Keng Chin Road(Cyan)",1
180925,"How Sun Drive /Lorong Ong Lye(Casa Rosa)",2
180925,"Jalan Leban",2
180925,"Prince George's Park",2
180925,"Serangoon Avenue 1(Blk 401, 408)",1
180925,"Serangoon Avenue 3(Blk 328, 331)",2
180925,"Tah Ching Road(Blk 321, 332)",2
180925,"Woodlands Drive 52(Blk 620)2 2 Woodlands Driveive",2
180925,"Yishun Street 21 (Blk 214, 215)",2
180928,"Canberra Drive (1 Canberra, Eight CourtyaRoads) /Yishun Avenue 7 /Yishun Avenue 7(Blk 170, 171, 172, 173, 174) /Yishun Ring Road(Blk 120, 165,166)",7
180928,"Woodlands Circle(Blk 728, 732, 733)",4
180928,"Bt Timah Road / Bt Timah Road(Madison Residences) /Keng Chin Road(Cyan)",1
180928,"Green Lane / Rose Lane",2
180928,"Jalan Leban",2
180928,"Lorong H Telok Kurau / Telok Kurau Road",2
180928,"Prince George's Park",2
180928,"Serangoon Avenue 3(Blk 328, 331)",2
180928,"Tah Ching Road(Blk 321, 332)",2
180928,"Woodlands Drive 52(Blk 620)",2
180928,"Yishun Street 21 (Blk 214, 215)",2
181001,"Canberra Drive (1 Canberra, Eight CourtyaRoads) /Yishun Avenue 7 /Yishun Avenue 7(Blk 170, 171, 172, 173, 174) /Yishun Ring Road (Blk 120, 165, 166)",3
181001,"Woodlands Circle (Blk 728,732, 733)",4
181001,"Jalan Leban",3
181001,"Green Lane / Rose Lane",2
181001,"Lorong H Telok Kurau / Telok Kurau Road",1
181001,"Prince George's Park",1
181001,"Tah Ching Road (Blk 321, 332)",2
181001,"Woodlands Avenue 5 (Bellewoods) /Woodlands Avenue",2
181001,"Woodlands Drive 52 (Blk 620)",1
181001,"Yishun Street 21(Blk 214, 215)",1
181005,"Woodlands Circle (Blk 728, 732, 733)",3
181005,"Woodlands Cres (Blk 787B, 788B) /Woodlands Drive 60 (Blk 786B,786D)",3
181005,"Jalan Leban",1
181005,"Redhill Cl (Blk 89, 90)",2
181005,"Yishun Avenue 7(Blk 174, 175)/ Yishun Ring Road (Blk 167)",3
181005,"Yishun Street 21(Blk 214, 215, 216)",1
181005,"Choa Chu Kang Avenue 2 /Choa Chu Kang Avenue 2(Blk 275)",1
181005,"Jalan Tarum /Thomson Walk",2
181005,"Pasir Ris Drive 10(Blk 703, 737)",2
181005,"Woodlands Avenue 5(Bellewoods) /Woodlands Avenue 6 (Twin Fountains)",2
181008,"Woodlands Circle (Blk 728, 729, 732, 733)",3
181008,"Woodlands Cres (Blk 787B, 788B) /Woodlands Drive 60 (Blk 786B,786D)",1
181008,"Eng Kong Cres, Gdn",1
181008,"Jalan Leban",1
181008,"Redhill Cl (Blk 89, 90)",2
181008,"Yishun Avenue 7(Blk 174, 175)/ Yishun Ring Road (Blk 167)",3
181008,"Yishun Street 21(Blk 214, 215, 216)",1
181008,"Choa Chu Kang Avenue 2 /Choa Chu Kang Avenue 2(Blk 275)",1
181008,"Jalan Tarum /Thomson Walk",2
181008,"Pasir Ris Drive 10( Blk 703, 737)",1
181008,"Woodlands Avenue 5(Bellewoods) /Woodlands Avenue 6 (Twin Fountains)",1
181012,"Woodlands Circle /Woodlands Circle (Blk 728, 729, 732,733)",4
181012,"Eng Kong Cres, Gdn",3
181012,"Jalan Gelenggang, Tarum /Sembawang Hills Drive /Thomson Walk",3
181012,"Yishun Street 21(Blk 214, 215,216)",2
181012,"Bt Batok Street 21/ Bt Batok Street 21 (Blk 212,215)",2
181012,"Redhill Cl (Blk 89, 90)",1
181012,"Tah Ching Road (Blk 321, 332)",1
181012,"Yishun Avenue 7(Blk 174, 175)/ Yishun Ring Road (Blk 167)",2
181012,"Bishan Street 11(Bishan Loft)",2
181012,"Jalan Tenaga(Blk 658)",1
181015,"Woodlands Circle /Woodlands Circle (Blk 728, 729, 732,733)",3
181015,"Eng Kong Cres, Gdn",3
181015,"Jalan Gelenggang,Tarum /Sembawang Hills Drive /Thomson Walk",3
181015,"Yishun Street 21(Blk 214, 215, 216)",2
181015,"Jalan Tenaga (Blk 657, 658)",3
181015,"Bt Batok Street 21/ Bt Batok Street 21 (Blk 212, 215)",2
181015,"Redhill Cl (Blk 89, 90)",1
181015,"Tah Ching Road(Blk 321, 332)",1
181015,"Woodlands Avenue 5 (Bellewoods)",1
181015,"Bishan Street 11 (Bishan Loft)",2
181015,"Bukit Batok Street 21 (Blk 201, 206)",2
181019,"Jalan Damai (Blk 665) / Jalan Tenaga (Blk 656, 657, 658)",8
181019,"Eng Kong Cres, Gdn",3
181019,"Jalan Gelenggang,Tarum /Sembawang Hills Drive /Thomson Walk",2
181019,WoodlandsAvenue 5(Bellewoods) /Woodlands,3
181019,"WoodlandsCres (Blk787C, 787D)",5
181019,Bishan Street 11(Bishan Loft),3
181019,"Bukit Batok Street21 (Blk 201,206)",3
181019,"Bayshore Road(Bayshore Park,The Bayshore)",2
181022,"Jalan Damai (Blk665) / JalanTenaga (Blk656, 657, 658)",5
181022,"Eng KongCres, Gdn",1
181022,"JalanGelenggang,Tarum /SembawangHills Drive /Thomson Walk",1
181022,"Woodlands Avenue 5 (Bellewoods) /Woodlands",3
181022,"Woodlands Cres (Blk 787C, 787D)",4
181022,"Bishan Street 11(Bishan Loft)",3
181022,"Bt Batok Street 21(Blk 201, 206)",1
181022,"Bayshore Road(Bayshore Park, The Bayshore)",2
181022,"Holland Hill(Parvis) / Jalan Hitam Manis",2
181026,"Jalan Damai (Blk 665) / Jalan enaga (Blk 656, 657, 658)",7
181026,"Ang Mo Kio Avenue 2 / Jalan Gelenggang,Kuras, Tarum /Sembawang Hills Drive /Thomson Walk",4
181026,"Woodlands Circle (Blk 730, 733, 738)/ Woodlands Drive 70 (Blk 714)",7
181026,"Woodlands Cres(Blk 787B, 787C, 787D,787E)",5
181026,"Pasir Ris Street 51(Blk 551, 552,556)",2
181026,"Holland Hill(Parvis) / Jalan Hitam Manis,Kelabu Asap",3
181026,"Macpherson Road/ Siang Kuang Avenue",2
181026,"Yishun Ring Road/ Yishun Ring Road (Blk 794)",2
181029,"Jalan Damai (Blk 665) / Jalan Tenaga (Blk 645, 650, 656, 657, 658)",8
181029,"Ang Mo Kio Avenue 2 / Jalan Gelenggang, Kuras, Tarum /Sembawang Hills Drive /Thomson Walk",4
181029,"Woodlands Circle (Blk 730, 731, 733, 738) /Woodlands Drive 70 (Blk 714)",8
181029,"Woodlands Cres(Blk 787B,787C, 787D,787E)",6
181029,"Pasir Ris Street 51(Blk 551, 552, 556)",2
181029,"Holland Hill(Parvis) / Jalan Hitam Manis,Kelabu Asap",3
181029,"Macpherson Road/ Siang Kuang Avenue",2
181029,"Amber Road (The Sea View, The Shore Residences)",2
181029,"Seletar North Lk",2
181029,"Yishun Ring Road/ Yishun Ring Road (Blk 794)",2
181102,"Jalan Damai (Blk 665) / Jalan Tenaga (Blk 645, 650, 656,657, 658)",13
181102,"Woodlands Circle (Blk 730,731, 733, 738) /Woodlands Drive 70 (Blk 714)",7
181102,"Woodlands Cres(Blk 787B,787C, 787D,787E)",6
181102,"Pasir Ris Street 51(Blk 551, 552,556)",3
181102,"Macpherson Road/ Siang Kuang Avenue",2
181102,"Seletar North Lk",1
181102,"AlexanDrivea Road(The Anchorage)",2
181102,"Amber Road (The Sea View, The Shore Residences)",2
181102,"Bedok Reservior Road (Blk 136)",1
181102,"Bedok South Avenue 1 (Casafina)/ Upp EaStreet CoaStreet Road",2
181102,"Joo Seng Road(Blk 8, 14)",2
181102,"Jurong WeStreet Street 65 (Blk 671C,672A)",2
181102,"Toh Tuck Road(Goodluck Gdn,Signature Park)",2
181105,"Jalan Damai (Blk665) / Jalan Tenaga (Blk 645, 650, 656, 657, 658)",12
181105,"Woodlands Circle (Blk 730,731, 733, 738) /Woodlands Drive 70 (Blk 714)",5
181105,"Woodlands Cres(Blk 787B,787C, 787D,787E)",4
181105,"Pasir Ris Street51 (Blk 551, 552, 556)",1
181105,"Kaki Bt Ind Terminal / Kaki Bt Road 1, 3",3
181105,"MacphersonRoad / Siang Kuang Avenue",1
181105,"Seletar North Lk",1
181105,"AlexanDrivea Road (The Anchorage)",2
181105,"Amber Road(The Sea View, The Shore Residences)",2
181105,"Bedok Reservior Road (Blk 136)",1
181105,"Bedok South Avenue 1(Casafina) /Upp EaStreet CoaStreet Road",1
181105,"Joo SengRoad (Blk 8,14)",2
181105,"JurongWeStreet Street 65(Blk 671C,672A)",1
181105,"Toh Tuck Road(Goodluck Gdn,Signature Park)",2
181116,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650,655, 656, 657, 658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",6
181116,"Woodlands Circle(Blk 726, 729,730, 733, 734,737, 738, 739) /Woodlands Drive 70(Blk 714)",5
181116,"Woodlands Cres(Blk 787B, 787C,787D, 787E,788B, 788C) /Woodlands Drive 60(Blk 786C, 786F)",5
181116,"Jalan Jurong Kechil/ Lorong Pisang Asam, Emas,Raja",10
181116,"Eng Kong Terminal /Toh Yi Drive, Road",6
181116,"Kaki Bt Ind Terminal /Kaki Bt Road 1, 3",3
181116,"Woodlands Avenue 6(Twin Fountains)/ Woodlands Drive16 (ForeStreetville)",3
181116,"Amber Gardens(The EStreeta) /Amber Road (The Sea View, The Shore Residences)",1
181116,"Bishan Street 12 (Blk 101, 102, 103)",2
181116,"Bishan Street 13 /Bishan Street 13 (Blk 168)",3
181116,"Toh Tuck Road(Goodluck Gdn, Signature Park)",1
181116,"EaStreetwood Drive",2
181116,"Riverina View",2
181116,"Rivervale Drive(Blk 124A) /Rivervale Street (Blk 140)",2
181119,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650,655, 656, 657, 658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",4
181119,"Woodlands Circle(Blk 726, 729, 730, 733, 734,737, 738, 739) /Woodlands Drive 70(Blk 714)",5
181119,"Woodlands Cres(Blk 787B, 787C,787D, 787E,788B, 788C) /Woodlands Drive 60(Blk 786C, 786F)",2
181119,"Jalan Jurong Kechil/ Lorong Pisang Asam, Emas,Raja",7
181119,"Eng Kong Terminal /Toh Yi Drive, Road",8
181119,"Kaki Bt Ind Terminal /Kaki Bt Road 1, 3",3
181119,"EaStreetwood Drive",5
181119,"Woodlands Avenue 6(Twin Fountains)/ Woodlands Drive 16 (ForeStreetville)",3
181119,"Amber Gardens(The EStreeta) /Amber Road (The Sea View, The Shore Residences)",1
181119,"Bishan Street 12 (Blk101, 102, 103)",2
181119,"Bishan Street 13 /Bishan Street 13 (Blk 168)",3
181119,"Pasir Ris Drive 1(Blk 637)",1
181119,"Redhill Cl (Blk 68, 70)",2
181119,"Riverina View",2
181119,"Rivervale Drive(Blk 124A) /Rivervale Street (Blk 140)",2
181123,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650, 655, 656, 657 ,658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",5
181123,"Woodlands Circle(Blk 726, 728, 729, 730, 733,734, 735, 737,738, 739) /Woodlands Drive 70(Blk 714)",9
181123,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam, Emas, Raja,Udang / Yuk Tong Avenue",13
181123,"Woodlands Cres(Blk 787B, 787C, 787D, 787E,788B, 788C) /Woodlands Drive 60(Blk 786C, 786F)",4
181123,"Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",7
181123,"EaStreetwood Drive / Jalan Greja",7
181123,"Bedok Reservoir Road (Blk 135, 136,139, 142)",3
181123,"Pasir Ris Street 51(Blk 541, 544, 553)",3
181123,"Tah Ching Road(Blk 329, 332, 338A)",2
181123,"Elias Road (Blk 614) / Pasir Ris Drive 1 (Blk 637)",2
181123,"Bt Batok Street 11(Blk 141) / Bt Batok WeStreet Avenue 6(Blk 136)",2
181123,"Farrer Road (Gallop Gables) /Woollerton Park(Woollerton Park)",2
181123,"Nallur Road",1
181123,"Punggol Drive (Blk 663A, 664A)",1
181123,"Redhill Cl (Blk 68, 70)",2
181123,"Riverina View",2
181126,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) /Jalan Tenaga (Blk 645, 648, 650, 655, 656, 657,658, 659, 660) /Kaki Bt Cres /Kaki Bt Road 3",3
181126,"Woodlands Circle(Blk 726, 728,729, 730, 733, 734, 735, 737,738, 739) /Woodlands Drive 70(Blk 714)",9
181126,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam,Emas, Hijau,Raja, Udang /Yuk Tong Avenue",11
181126,"Woodlands Cres(Blk 787B, 787C,787D, 787E, 788B, 788C) /Woodlands Drive 60(Blk 786C, 786F)",4
181126,"Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",7
181126,"EaStreetwood Drive / Jalan Greja",4
181126,"Bedok Reservoir Road (Blk 135, 136, 139, 142)",4
181126,"Pasir Ris Street 51(Blk 541, 544, 553)",3
181126,"Tah Ching Road(Blk 329, 332,338A)",1
181126,"Elias Road (Blk 614) / Pasir Ris Drive 1 (Blk 637)",1
181126,"Bt Batok Street 11(Blk 141) / BtBatok WeStreet Avenue 6(Blk 136)",1
181126,"Farrer Road (Gallop Gables) /Woollerton Park(Woollerton Park)",1
181126,"Hougang Street 91(Blk 909, 915)",1
181126,"Nallur Road",1
181126,"Punggol Drive (Blk 663A, 664A)",1
181126,"Redhill Cl (Blk 68, 70)",1
181130,"Bedok Reservoir Road (Blk 124) / Jalan Damai (Blk 662, 665, 667) / Jalan Tenaga (Blk 645, 648, 650, 655, 656, 657, 658, 659, 660) /Kaki Bt Cres / Kaki Bt Road 3",3
181130,"Woodlands Circle (Blk 726, 728,729, 730, 733,734, 735, 737, 738, 739) /Woodlands Drive 70(Blk 714)",7
181130,"Chun Tin Road / Jalan Jurong Kechil /Lorong Pisang Asam, Emas, Hijau, Raja,Udang / Yuk Tong Avenue",8
181130,"EaStreetwood Drive,Green, Pl, Terminal,Way / Jalan Greja",11
181130,"Cheng Soon Cres /Eng Kong Terminal /Lorong Kismis(Kismis View) /Toh Yi Drive, Road",5
181130,"Bedok Reservoir Road (Blk 135, 136, 137, 139, 142)",7
181130,"Pasir Ris Street 51(Blk 541, 543, 544, 553)",3
181130,"Tah Ching Road (Blk 329, 332, 338A)",1
