Year,Week,weather station,Max cases with onset in last 2 weeks,Average cases with onset in last 2 weeks,Min cases with onset in last 2 weeks,Max Daily Rainfall Total (mm),Min Daily Rainfall Total (mm),Average Daily Rainfall Total (mm),Highest 30 Min Rainfall (mm),Highest 60 Min Rainfall (mm),Highest 120 Min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
2017,35,Marina Barrage,2,2.0,2,8.2,0.0,2.9428571428571435,8.2,8.2,8.2,29.02857142857143,33.8,24.6,5.028571428571428,34.2
2017,36,Marina Barrage,1,0.5,0,11.8,0.0,4.285714285714286,7.6,7.6,7.6,28.685714285714283,33.2,24.8,4.428571428571429,33.1
2017,37,Marina Barrage,0,0.0,0,17.8,0.0,6.6000000000000005,17.4,17.4,17.4,28.95714285714286,34.9,24.1,5.614285714285713,33.1
2017,38,Marina Barrage,0,0.0,0,46.6,0.0,11.52,23.6,32.2,43.0,28.2,33.5,23.9,5.1,41.0
2017,39,Marina Barrage,0,0.0,0,31.4,0.0,8.233333333333333,30.0,31.2,31.4,28.55,34.6,23.4,4.9,51.8
2017,40,Marina Barrage,1,0.5,0,15.2,0.0,3.971428571428572,11.4,12.2,12.6,28.228571428571428,34.2,24.5,5.085714285714286,38.5
2017,41,Marina Barrage,2,2.0,2,20.2,0.0,7.257142857142857,11.8,13.4,14.4,28.83333333333333,33.7,23.8,5.957142857142856,38.5
2017,42,Marina Barrage,2,1.6666666666666667,1,9.4,0.0,1.342857142857143,9.4,9.4,9.4,30.042857142857148,34.9,26.6,5.285714285714286,33.1
2017,43,Marina Barrage,6,6.0,6,9.6,0.0,1.9666666666666663,6.6,8.6,9.4,28.83333333333333,34.4,25.0,6.3,33.1
2017,44,Marina Barrage,5,4.0,3,56.8,0.0,12.88,35.0,47.6,52.4,28.15,33.2,24.6,5.4,36.4
2017,45,Marina Barrage,2,1.0,0,41.6,0.6,14.433333333333335,25.2,31.6,39.6,27.38333333333333,32.6,22.9,5.933333333333334,39.6
2017,46,Marina Barrage,0,0.0,0,77.2,0.0,19.9,28.4,46.8,54.0,28.5,34.3,24.0,5.333333333333333,32.8
2017,47,Marina Barrage,2,1.0,0,14.8,0.0,5.6571428571428575,7.4,9.8,13.4,27.5,34.4,23.2,6.1571428571428575,47.9
2017,48,Marina Barrage,1,1.0,1,3.0,0.0,1.2857142857142858,1.6,2.2,3.0,28.42857142857143,34.7,25.2,8.942857142857143,43.6
2017,49,Marina Barrage,1,0.5,0,2.2,0.0,0.8,2.0,2.2,2.2,28.350000000000005,34.5,25.2,7.4,37.1
2017,50,Marina Barrage,0,0.0,0,29.4,0.0,10.485714285714282,21.8,23.2,23.4,27.557142857142853,33.2,23.5,8.171428571428573,45.7
2017,51,Marina Barrage,3,1.5,0,17.6,0.0,4.085714285714286,7.0,7.6,8.4,27.7,33.5,24.1,11.157142857142857,45.7
2017,52,Marina Barrage,3,3.0,3,10.2,0.0,4.25,6.4,6.4,6.4,27.5,31.9,24.7,8.025,34.6
2018,1,Marina Barrage,1,0.5,0,10.0,0.0,5.0,8.4,9.8,10.0,26.9,29.2,25.5,6.033333333333334,25.2
2018,2,Marina Barrage,3,2.5,2,37.6,5.4,21.200000000000006,26.8,33.4,34.4,25.46,32.9,22.2,8.58,46.8
2018,3,Marina Barrage,1,0.5,0,29.8,0.0,8.0,25.8,27.4,27.4,27.35,32.7,23.6,8.016666666666666,32.8
2018,4,Marina Barrage,0,0.0,0,45.6,0.0,12.500000000000002,19.6,25.0,27.2,27.766666666666666,33.1,25.1,6.833333333333332,41.0
2018,5,Marina Barrage,0,0.0,0,15.0,0.6,4.2,6.6,11.2,14.2,27.98,34.0,24.8,10.02,43.6
2018,6,Marina Barrage,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,31.8,24.4,13.885714285714286,47.5
2018,7,Marina Barrage,3,2.5,2,0.6,0.0,0.08571428571428573,0.6,0.6,0.6,27.7,33.6,25.0,10.471428571428572,42.8
2018,8,Marina Barrage,1,0.5,0,1.4,0.0,0.22857142857142854,0.6,0.6,0.8,27.642857142857146,32.7,25.1,10.014285714285714,35.3
2018,9,Marina Barrage,1,0.5,0,19.6,0.0,3.771428571428572,19.0,19.6,19.6,28.116666666666664,33.0,24.3,8.542857142857143,36.0
2018,10,Marina Barrage,3,2.5,2,11.8,0.0,2.3428571428571425,7.2,7.4,7.6,28.042857142857148,33.1,25.0,9.914285714285716,49.0
2018,11,Marina Barrage,2,1.5,1,14.4,0.0,2.085714285714286,6.6,12.6,12.6,28.766666666666666,34.2,25.3,8.542857142857143,36.4
2018,12,Marina Barrage,2,1.0,0,30.8,0.0,4.457142857142856,14.8,19.6,30.8,28.614285714285714,33.4,24.2,8.342857142857143,40.7
2018,13,Marina Barrage,0,0.0,0,15.4,0.0,4.766666666666667,12.8,15.4,15.4,27.325,32.9,23.9,7.066666666666667,42.8
2018,14,Marina Barrage,2,1.0,0,10.0,0.0,1.9333333333333331,3.2,3.2,4.8,28.74,33.6,25.6,7.366666666666667,29.5
2018,15,Marina Barrage,8,5.0,2,23.0,0.0,5.457142857142856,10.4,12.2,20.8,29.0,33.7,24.2,7.357142857142858,39.2
2018,16,Marina Barrage,7,6.0,5,96.0,0.0,18.366666666666667,51.0,71.2,82.8,28.55,33.5,23.6,6.216666666666666,37.4
2018,17,Marina Barrage,7,3.5,0,34.2,0.0,7.633333333333334,15.4,23.0,28.4,28.860000000000007,34.9,24.7,5.3,31.7
2018,18,Marina Barrage,0,0.0,0,5.0,0.0,1.5714285714285714,3.8,3.8,3.8,29.3,34.3,24.9,4.385714285714285,32.4
2018,19,Marina Barrage,0,0.0,0,3.4,0.0,0.8571428571428571,2.4,2.4,2.4,30.214285714285715,34.6,26.9,5.414285714285714,25.6
2018,20,Marina Barrage,4,2.0,0,10.4,0.0,4.4,10.0,10.4,10.4,29.08,34.3,25.0,4.26,27.4
2018,21,Marina Barrage,5,4.0,3,7.2,0.0,2.4,6.8,7.2,7.2,29.2,33.5,26.7,4.533333333333333,21.2
2018,22,Marina Barrage,8,5.0,2,27.0,0.0,9.95,13.2,17.8,23.8,28.5,33.3,24.0,4.675,44.3
2018,23,Marina Barrage,9,6.5,4,3.8,0.0,0.8857142857142856,2.4,2.8,3.8,30.26,35.0,24.2,5.028571428571428,48.2
2018,24,Marina Barrage,6,6.0,6,12.8,0.0,2.2857142857142856,7.4,8.2,9.4,29.542857142857148,34.0,23.9,5.471428571428571,51.5
2018,25,Marina Barrage,6,5.5,5,7.6,0.0,4.0,6.8,7.0,7.2,28.366666666666664,33.3,23.9,5.7,38.2
2018,26,Marina Barrage,5,3.5,2,49.4,0.0,11.36,26.2,39.8,49.4,26.975,30.8,22.9,5.760000000000002,42.5
2018,27,Marina Barrage,8,6.5,5,1.2,0.0,0.3,0.8,1.0,1.2,28.9,32.6,26.2,6.1000000000000005,29.5
2018,28,Marina Barrage,7,6.5,6,7.0,0.0,1.3,5.4,5.6,5.8,28.83333333333333,34.0,23.7,6.3,37.4
2018,29,Marina Barrage,6,5.0,4,14.6,0.0,3.5428571428571423,13.6,14.2,14.4,29.2,33.0,24.5,5.757142857142857,36.7
2018,30,Marina Barrage,2,1.5,1,1.0,0.0,0.14285714285714285,0.6,1.0,1.0,29.557142857142853,34.3,25.6,5.7142857142857135,32.8
2018,31,Marina Barrage,4,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.85,33.0,26.5,5.574999999999998,27.4
2018,32,Marina Barrage,10,7.0,4,2.0,0.0,0.2857142857142857,1.6,1.6,1.6,29.085714285714282,34.1,23.4,5.757142857142857,58.7
2018,33,Marina Barrage,8,7.5,7,12.6,0.0,1.8,8.4,8.8,8.8,29.742857142857147,34.3,24.2,6.842857142857143,36.7
2018,34,Marina Barrage,6,5.5,5,21.4,0.0,5.6000000000000005,16.2,20.8,21.4,29.22,34.6,25.0,5.428571428571429,33.5
2018,35,Marina Barrage,4,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,29.02,34.9,25.4,5.34,31.7
2018,36,Marina Barrage,4,3.5,3,47.0,0.6,23.950000000000006,37.0,42.0,46.2,27.55,31.6,24.8,4.85,41.8
2018,37,Marina Barrage,3,2.0,1,6.2,0.0,0.9714285714285714,3.2,3.2,3.6,28.98,33.4,24.8,5.3,31.0
2018,38,Marina Barrage,0,0.0,0,14.4,0.0,3.3428571428571425,9.0,10.2,10.2,28.17142857142857,33.6,23.2,5.128571428571427,41.0
2018,39,Marina Barrage,4,2.0,0,1.6,0.0,0.26666666666666666,1.6,1.6,1.6,29.8,34.9,26.8,4.928571428571429,24.8
2018,40,Marina Barrage,3,2.5,2,0.0,0.0,0.0,0.0,0.0,0.0,29.814285714285717,35.6,26.7,4.9857142857142875,31.0
2018,41,Marina Barrage,2,1.5,1,43.2,2.8,19.342857142857138,34.6,36.6,36.6,27.18333333333333,33.5,23.7,5.314285714285714,34.2
2018,42,Marina Barrage,1,0.5,0,2.6,0.0,0.6666666666666666,1.6,1.8,2.0,28.660000000000004,34.6,23.9,5.883333333333334,34.9
2018,43,Marina Barrage,0,0.0,0,15.8,0.0,5.342857142857143,12.8,13.8,13.8,28.642857142857142,34.5,24.2,5.1000000000000005,33.5
2018,44,Marina Barrage,4,3.0,2,23.4,0.0,5.6,12.0,18.4,19.6,28.05,34.3,24.9,5.98,32.8
2018,45,Marina Barrage,4,4.0,4,37.2,0.0,14.233333333333334,22.8,32.4,37.2,27.9,34.0,24.2,5.616666666666667,29.5
2018,46,Marina Barrage,1,1.0,1,56.2,0.0,16.099999999999998,30.4,44.2,52.2,27.78333333333333,33.2,22.1,4.316666666666666,50.8
2018,47,Marina Barrage,3,2.5,2,15.6,0.0,7.7200000000000015,10.0,14.2,14.4,27.8,33.8,24.3,5.26,41.8
2018,48,Marina Barrage,1,0.5,0,47.6,0.2,11.8,27.8,43.8,46.0,27.957142857142852,33.0,22.9,6.485714285714287,39.2
2018,49,Marina Barrage,1,0.5,0,2.4,0.0,0.95,2.4,2.4,2.4,28.4,34.6,26.0,5.2,23.8
2018,50,Marina Barrage,1,1.0,1,62.2,0.0,13.920000000000002,30.4,46.8,58.0,27.340000000000003,33.1,24.5,6.540000000000001,33.5
2018,51,Marina Barrage,5,3.5,2,2.2,0.0,0.5333333333333333,2.2,2.2,2.2,28.46,33.5,25.6,6.9833333333333325,33.5
2018,52,Marina Barrage,7,6.0,5,36.2,0.0,7.2666666666666675,15.2,28.4,33.0,29.03333333333333,33.9,23.5,7.616666666666667,51.5
2019,1,Marina Barrage,8,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,29.425,34.5,25.8,10.24,44.6
2019,2,Marina Barrage,20,14.5,9,19.2,0.0,4.8,11.6,18.2,19.2,28.642857142857146,34.4,25.3,10.657142857142857,37.8
2019,3,Marina Barrage,21,20.5,20,47.2,0.0,13.62857142857143,26.6,42.2,47.2,27.73333333333333,34.2,24.0,9.957142857142856,66.2
2019,4,Marina Barrage,29,20.5,12,9.2,0.0,1.3142857142857145,7.8,8.0,9.0,27.885714285714286,31.8,25.7,12.642857142857142,43.6
2019,5,Marina Barrage,33,33.0,33,0.0,0.0,0.0,0.0,0.0,0.0,28.475,32.2,26.0,11.883333333333333,39.2
2019,6,Marina Barrage,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.62,34.0,25.7,9.1,36.7
2019,7,Marina Barrage,,,,15.8,0.0,2.257142857142857,14.4,14.4,14.6,28.616666666666664,34.5,25.0,11.514285714285714,37.8
2019,8,Marina Barrage,,,,3.0,0.0,0.42857142857142855,1.0,2.0,2.4,28.58571428571429,33.7,22.9,8.414285714285715,47.5
2019,9,Marina Barrage,,,,1.2,0.0,0.17142857142857146,0.6,0.6,1.0,28.6,33.3,26.2,11.114285714285712,43.9
2019,10,Marina Barrage,,,,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,29.0,33.7,25.8,7.014285714285713,26.6
2019,11,Marina Barrage,,,,5.8,0.0,0.8857142857142858,5.6,5.8,5.8,29.12857142857143,34.6,24.1,8.6,35.6
2019,12,Marina Barrage,,,,25.0,0.0,4.342857142857143,8.6,11.0,20.0,29.228571428571428,34.9,25.0,7.7714285714285705,35.3
2019,13,Marina Barrage,,,,22.8,0.0,4.066666666666666,20.0,22.6,22.8,29.58,34.9,25.4,7.5,47.9
2019,14,Marina Barrage,11,11.0,11,62.8,0.0,18.08,36.4,54.0,58.6,28.633333333333336,34.7,22.6,6.340000000000002,43.2
2019,15,Marina Barrage,8,8.0,8,0.0,0.0,0.0,0.0,0.0,0.0,29.575000000000006,34.1,26.8,5.675,27.7
2019,16,Marina Barrage,17,17.0,17,25.6,0.0,3.6571428571428575,19.8,21.2,21.2,30.17142857142857,35.0,25.1,5.142857142857143,26.6
2019,17,Marina Barrage,7,7.0,7,19.2,2.4,9.7,10.4,17.4,19.2,29.0,33.5,24.7,3.8333333333333335,29.9
2019,18,Marina Barrage,21,15.0,9,12.6,0.0,3.25,12.0,12.6,12.6,,34.4,28.0,,
2019,19,Marina Barrage,81,81.0,81,68.6,0.0,12.599999999999998,28.8,34.8,35.4,29.360000000000007,33.8,22.7,5.7,59.4
2019,20,Marina Barrage,66,66.0,66,14.0,0.0,2.84,13.2,13.8,13.8,,,,5.1,28.8
2019,21,Marina Barrage,69,69.0,69,0.8,0.0,0.1142857142857143,0.6,0.8,0.8,30.15,34.5,27.9,4.942857142857143,32.0
2019,22,Marina Barrage,56,56.0,56,15.6,0.0,3.9,15.4,15.6,15.6,29.61666666666667,34.5,25.6,4.15,24.5
2019,23,Marina Barrage,96,90.5,85,1.8,0.0,1.1333333333333335,1.6,1.6,1.8,29.5,32.5,28.1,4.533333333333334,22.0
2019,24,Marina Barrage,92,92.0,92,6.6,0.0,1.4,4.4,5.4,6.4,29.579999999999995,33.6,27.2,5.040000000000001,38.2
2019,25,Marina Barrage,106,106.0,106,8.4,0.0,2.4,3.6,4.4,5.6,28.2,32.5,24.9,4.425000000000002,34.9
2019,26,Marina Barrage,163,163.0,163,10.0,0.0,3.24,8.2,9.8,10.0,28.75,33.8,25.0,5.540000000000001,49.0
2019,27,Marina Barrage,165,148.0,131,0.0,0.0,0.0,0.0,0.0,0.0,29.840000000000003,33.9,28.0,5.033333333333333,38.2
2019,28,Marina Barrage,206,206.0,206,15.2,0.0,2.8285714285714287,13.2,14.6,14.8,29.075000000000006,33.9,24.2,5.142857142857143,26.3
2019,29,Marina Barrage,263,263.0,263,0.0,0.0,0.0,0.0,0.0,0.0,29.64,33.9,27.6,6.466666666666666,27.4
2019,30,Marina Barrage,161,161.0,161,20.6,0.0,2.9714285714285715,20.2,20.2,20.4,29.0,33.8,24.6,5.4,29.9
2019,31,Marina Barrage,141,141.0,141,0.0,0.0,0.0,0.0,0.0,0.0,29.92,33.9,27.7,6.242857142857143,26.3
2019,32,Marina Barrage,133,133.0,133,0.0,0.0,0.0,0.0,0.0,0.0,29.466666666666665,33.3,27.6,6.742857142857143,24.8
2019,33,Marina Barrage,112,112.0,112,9.0,0.0,1.2857142857142858,9.0,9.0,9.0,29.9,34.5,25.0,6.057142857142857,28.4
2019,34,Marina Barrage,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.880000000000006,34.8,27.3,6.442857142857143,29.5
2019,35,Marina Barrage,114,114.0,114,5.0,0.0,1.8333333333333333,4.8,4.8,4.8,28.58,33.6,25.1,5.383333333333334,37.1
2019,36,Marina Barrage,65,65.0,65,0.2,0.0,0.03333333333333333,0.2,0.2,0.2,29.9,34.5,27.5,6.283333333333334,25.6
2019,37,Marina Barrage,66,66.0,66,0.0,0.0,0.0,0.0,0.0,0.0,29.46666666666667,34.4,27.4,5.071428571428571,24.8
2019,38,Marina Barrage,76,76.0,76,0.0,0.0,0.0,0.0,0.0,0.0,29.58,34.0,27.0,5.9,28.4
2019,39,Marina Barrage,55,55.0,55,22.6,0.0,4.733333333333333,7.6,12.0,18.4,29.125,33.9,25.2,5.15,32.0
2019,40,Marina Barrage,47,47.0,47,2.0,0.0,0.5714285714285714,0.8,0.8,1.0,28.675,33.7,24.7,4.883333333333333,31.3
2019,41,Marina Barrage,41,41.0,41,2.2,0.0,0.4,1.8,2.0,2.0,29.28,34.2,25.8,4.614285714285714,30.6
2019,42,Marina Barrage,23,23.0,23,0.2,0.0,0.028571428571428574,0.2,0.2,0.2,29.6,34.8,26.6,4.728571428571429,33.5
2019,43,Marina Barrage,12,12.0,12,31.2,0.0,10.28,23.6,28.2,31.2,29.35,34.8,23.6,4.9,30.2
2019,44,Marina Barrage,19,19.0,19,1.4,0.0,0.2333333333333333,1.4,1.4,1.4,29.53333333333333,33.8,26.1,5.1000000000000005,35.6
2019,45,Marina Barrage,26,26.0,26,2.2,0.0,0.3666666666666667,1.2,1.6,2.0,29.64,34.9,24.3,5.933333333333334,45.0
2019,46,Marina Barrage,24,24.0,24,4.8,0.0,0.9142857142857144,4.8,4.8,4.8,29.1,35.1,25.4,5.442857142857144,33.8
2019,47,Marina Barrage,22,22.0,22,10.4,0.0,2.2,7.8,8.0,8.2,28.225,34.9,25.2,6.959999999999999,28.8
2019,48,Marina Barrage,18,18.0,18,20.0,0.0,4.171428571428572,9.4,10.2,15.0,28.53333333333333,34.5,24.9,6.985714285714287,34.6
2019,49,Marina Barrage,24,24.0,24,52.8,0.0,10.56,36.6,44.4,46.2,27.98,32.9,23.2,12.34,45.7
2019,50,Marina Barrage,29,29.0,29,54.0,25.6,37.333333333333336,9.8,15.2,20.2,25.0,29.9,23.7,6.566666666666666,36.7
2019,51,Marina Barrage,19,19.0,19,6.6,0.0,1.52,3.8,3.8,4.4,27.16666666666667,31.1,23.8,7.56,33.5
2019,52,Marina Barrage,14,14.0,14,26.8,0.0,3.4000000000000004,19.4,26.8,26.8,28.075000000000006,32.5,25.9,10.68888888888889,35.6
